Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952010;Handelsbanken Svenska Småbolag A1;   2487,98; 2487,98;2026-09-18
465914;Handelsbanken Sverige 100 Index Criteria A1;    545,63;  545,63;2026-09-18
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    600,47;  600,47;2026-09-18
602979;Handelsbanken Sverige LM Index (A1 SEK);    123,25;  123,25;2026-09-18
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1008,60; 1008,60;2026-09-18
987842;Handelsbanken Tillväxtmarknad Tema A1;    658,62;  658,62;2026-09-18
500976;HealthInvest Small & Mid Cap Healthcare;    182,06;  182,06;2026-09-17
282632;Holberg Global A;    660,15;  659,90;2026-09-18
318469;Holberg Norge;   1660,71; 1660,07;2026-09-18
712299;Humle Småbolagsfond A;    734,45;  734,45;2026-09-18
307306;Indecap Guide 1 C;    127,74;  127,74;2026-09-17
271478;Indecap Guide 2 C;    294,62;  294,62;2026-09-17
233585;JPMorgan China A;    714,24;  714,14;2026-09-18
305243;JPMorgan Emerging Markets Equity A ;    658,12;  658,02;2026-09-18
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2694,84; 2694,48;2026-09-18
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1819,76; 1819,52;2026-09-18
676460;Kotak Funds - India Growth Fund;    228,89;  228,86;2026-09-18
895699;Kotak Funds - India Midcap A;    381,23;  381,17;2026-09-18
224493;KPA Blandfond;    532,54;  532,54;2026-09-18
295857;Lannebo Emerging Markets A;    407,23;  407,23;2026-09-18
660829;Lannebo FRN A;    131,79;  131,79;2026-09-18
104786;Lannebo Företagsobligationsfond A;    136,24;  136,24;2026-09-18
964767;Lannebo Global A;    568,83;  568,83;2026-09-18
163923;Lannebo Global Growth A;   1813,51; 1813,51;2026-09-18
294918;Lannebo Kort ränta;    104,99;  104,99;2026-09-18
642298;Lannebo Marknad Pacific;    448,31;  448,31;2026-09-18
678128;Lannebo Marknad USA A;    717,14;  717,14;2026-09-18
878520;Lannebo Mixfond;     39,98;   39,98;2026-09-18
861104;Lannebo Mixfond Offensiv A;    354,44;  354,44;2026-09-18
513722;Lannebo Obligationsfond A;    101,99;  101,99;2026-09-18
844100;Lannebo Realräntefond A;    125,67;  125,67;2026-09-18
694539;Lannebo Small Cap Opportunities A;   7733,66; 7733,66;2026-09-18
842690;Lannebo Småbolag;    190,17;  190,17;2026-09-18
416867;Lannebo Sweden Micro Cap;   2111,93; 2111,93;2026-09-18
771030;Lannebo Teknik;     24,46;   24,46;2026-09-18
313742;Länsförsäkringar Fastighetsfond A;   5466,62; 5466,62;2026-09-18
874560;Länsförsäkringar Företagsobligation Vision ;    125,53;  125,53;2026-09-18
563965;Länsförsäkringar Global Vision A;    123,02;  123,02;2026-09-18
470104;Länsförsäkringar Japan Index;    247,57;  247,57;2026-09-18
420646;Länsförsäkringar Kort Räntefond;    118,28;  118,28;2026-09-18
242081;Länsförsäkringar Lång Räntefond A;    164,70;  164,70;2026-09-18
599795;Länsförsäkringar Mix Vision A;    639,82;  639,82;2026-09-18
515676;Länsförsäkringar Småbolag Sverige Vision A;   1655,38; 1655,38;2026-09-18
814772;Länsförsäkringar Sparmål 2015;    276,58;  276,58;2026-09-18
778944;Länsförsäkringar Sparmål 2020;    308,25;  308,25;2026-09-18
743112;Länsförsäkringar Sparmål 2025;    410,24;  410,24;2026-09-18
707281;Länsförsäkringar Sparmål 2030;    489,74;  489,74;2026-09-18
671453;Länsförsäkringar Sparmål 2035;    288,29;  288,29;2026-09-18
635623;Länsförsäkringar Sparmål 2040;    309,16;  309,16;2026-09-18
832360;Länsförsäkringar Sparmål 2045;    375,57;  375,57;2026-09-18
434274;Länsförsäkringar Tillväxtmarknad Index A;    260,95;  260,95;2026-09-18
456475;Länsförsäkringar USA Aktiv A;   1345,66; 1345,66;2026-09-18
551507;Länsförsäkringar USA Index;   1222,67; 1222,67;2026-09-18
117002;Lärarfond Balanserad;     40,01;   40,01;2026-09-18
981175;Lärarfond Försiktig;     20,98;   20,98;2026-09-18
152835;Lärarfond Offensiv;     56,68;   56,68;2026-09-18
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1291,11; 1291,11;2026-09-18
615310;Naventi Balanserad Flex;    237,62;  237,62;2026-09-18
447086;Naventi Defensiv Flex;    170,32;  170,32;2026-09-18
727057;Naventi Offensiv Flex;    365,14;  365,14;2026-09-18
196097;Nordea European Sustainable Stars Equity Fund;   2662,87; 2662,87;2026-09-18
430975;Nordea Generationsfond 50-tal;    161,75;  161,75;2026-09-18
359315;Nordea Generationsfond 60-tal;    305,00;  305,00;2026-09-18
287656;Nordea Generationsfond 70-tal;    361,99;  361,99;2026-09-18
215996;Nordea Generationsfond 80-tal;    345,11;  345,11;2026-09-18
596429;Nordea Generationsfond 90-tal;    426,88;  426,88;2026-09-18
502633;Nordea Generationsfond Senior;    101,76;  101,76;2026-09-18
282517;Nordea Global;     12,53;   12,53;2026-09-18
995571;Nordea Globala Tillväxtmarknader ;    633,20;  633,20;2026-09-18
469692;Nordea Indienfond;    453,91;  453,91;2026-09-18
653097;Nordea Kinafond;    297,13;  297,13;2026-09-18
861757;Nordea Nordic Fund;      3,39;    3,39;2026-09-18
648964;Nordea Obligationsfond;    123,94;  123,94;2026-09-18
131409;Nordea Realräntefond;    170,91;  170,91;2026-09-18
286294;Nordea Småbolagsfond Norden;    338,68;  338,68;2026-09-18
428078;Nordea Småbolagsfond Sverige;    636,67;  636,67;2026-09-18
840090;Nordea Stratega Ränta;    137,88;  137,88;2026-09-18
613133;Nordea Swedish Bond Stars;    109,21;  109,21;2026-09-18
419101;Odin Emerging Markets C;    598,37;  598,14;2026-09-18
332156;Odin Fastighet C;   1212,67; 1212,20;2026-09-18
562421;Odin Global C;    552,51;  552,29;2026-09-18
562728;Odin Norge C ;   9185,92; 9182,38;2026-09-18
165755;Pareto Aksje Norge B;   5533,95; 5531,83;2026-09-17
912691;Pareto Global B;   4755,87; 4754,04;2026-09-18
134593;Pareto Räntefond A;   1298,05; 1298,05;2026-09-18
917955;Pictet Asian  Equities Ex Japan R;   3923,39; 3922,79;2026-09-18
260919;Pictet Biotech R;  12460,77;12458,86;2026-09-18
882126;Pictet China Equities R;   4569,34; 4568,64;2026-09-18
887497;Pictet Clean Energy Transition R;   2112,32; 2111,99;2026-09-18
296749;Pictet Digital R;   6772,52; 6771,48;2026-09-18
404236;Pictet Emerging Markets R;   7470,97; 7469,82;2026-09-18
280925;Pictet EUR Bonds R;   5236,16; 5235,47;2026-09-17
173435;Pictet Global Emerging Debt R;   4184,21; 4183,57;2026-09-17
690693;Pictet Global Megatrend Selection R;   3925,55; 3924,95;2026-09-18
874271;Pictet Indian Equities R;   6923,04; 6921,98;2026-09-18
910109;Pictet Japanese Equity Opportunities R;   1531,44; 1531,19;2026-09-18
688986;Pictet Longevity R;   2573,11; 2572,71;2026-09-18
923383;Pictet Premium Brands R;   2489,17; 2488,83;2026-09-18
968891;Pictet Security R;   4240,04; 4239,39;2026-09-18
755033;Pictet Timber R;   1793,31; 1793,04;2026-09-18
189258;Pictet Water R;   4521,81; 4521,21;2026-09-18
241661;Pictet-Emerging Corporate Bonds R ;   1340,92; 1340,71;2026-09-17
487108;Prior & Nilsson Realinvest A;   3745,75; 3745,75;2026-09-18
670091;S-Bank Emerging Markets Equity Fund;    265,93;  265,89;2026-09-18
324665;S-Banken Fenno Aktie A;   5898,07; 5897,28;2026-09-18
360495;S-Banken USA Aktie A;    877,30;  877,18;2026-09-18
531310;SEB 3 - SEB Sweden Equity Fund;    138,18;  138,18;2026-09-18
301580;SEB Aktiesparfond;     34,01;   34,01;2026-09-18
914945;SEB Asienfond ex Japan;     45,89;   45,89;2026-09-18
639633;SEB Asset Selection Fund C;    178,94;  178,94;2026-09-17
651679;SEB Dynamic Bond Fund C;    119,43;  119,43;2026-09-18
520759;SEB Dynamisk Aktiefond;     33,27;   33,27;2026-09-17
950774;SEB Emerging Marketsfond;     54,96;   54,96;2026-09-17
556589;SEB Europafond Småbolag;    115,41;  115,41;2026-09-18
988600;SEB Europe Equity Fund;   1456,35; 1456,16;2026-09-17
698952;SEB Global Aktiefond;     41,52;   41,52;2026-09-18
882358;SEB Global High Yield Fund C;    213,01;  213,01;2026-09-17
405704;SEB Green Bond Fund C;    102,55;  102,55;2026-09-17
229922;SEB Läkemedelsfond;     35,45;   35,45;2026-09-18
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5164,16; 5164,16;2026-09-18
484923;SEB Nordenfond;     79,24;   79,24;2026-09-18
710467;SEB Nordic Small Cap Fund;    102,28;  102,28;2026-09-17
997403;SEB Pension Fund C;    240,14;  240,14;2026-09-17
496497;SEB Realräntefond D;     12,60;   12,60;2026-09-18
495482;SEB Sverigefond;     57,79;   57,79;2026-09-18
499731;SEB Sverigefond Småbolag;    135,74;  135,74;2026-09-18
194092;SEB Teknologifond ;    160,97;  160,97;2026-09-17
879114;SEB Världenfond;     28,81;   28,81;2026-09-17
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     65,41;   65,40;2026-09-17
443721;Seligson & Co Euroobligation A;     41,53;   41,52;2026-09-18
479550;Seligson & Co Global Top 25 Brands A;    219,51;  219,48;2026-09-18
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    584,11;  584,04;2026-09-18
303701;Sensor Sverige Select;    444,20;  444,20;2026-09-18
832717;Simplicity Företagsobligationer A;    156,82;  156,82;2026-09-18
934711;Simplicity Global Corporate Bond A;    147,29;  147,29;2026-09-18
418699;Simplicity Likviditet A;    130,53;  130,53;2026-09-18
567140;Simplicity Sverige;    284,53;  284,53;2026-09-18
153007;SKAGEN Focus D;    280,02;  279,91;2026-09-18
984187;SKAGEN Global E;   3664,83; 3663,42;2026-09-18
501981;SKAGEN Kon-Tiki F;   1717,38; 1716,72;2026-09-18
260497;SKAGEN m2 C;    261,85;  261,75;2026-09-18
296327;SKAGEN Vekst C;   7164,50; 7161,74;2026-09-18
546960;Skandia Balanserad;    657,87;  657,87;2026-09-18
654459;Skandia Europa Exponering;   1137,22; 1137,22;2026-09-18
403642;Skandia Försiktig;    256,33;  256,33;2026-09-18
545426;Skandia Global Exponering A;    593,50;  593,50;2026-09-18
582791;Skandia Japan Exponering;    444,14;  444,14;2026-09-18
331983;Skandia Korträntefond;    147,23;  147,23;2026-09-18
256362;Skandia Nordamerika Exponering;    804,86;  804,86;2026-09-18
726117;Skandia Obligationsfond;    185,73;  185,73;2026-09-18
469817;Skandia Realräntefond;    158,38;  158,38;2026-09-18
103606;Skandia Småbolag Sverige;   1487,68; 1487,68;2026-09-18
439471;Skandia Time Global;   1383,69; 1383,69;2026-09-18
511139;Skandia USA;   2504,83; 2504,83;2026-09-18
475301;Skandia Världen;    972,92;  972,92;2026-09-18
465147;Spiltan Globalfond Investmentbolag;    319,10;  319,10;2026-09-18
560599;Spiltan Högräntefond;    142,24;  142,24;2026-09-18
972497;Spiltan Räntefond Sverige;    152,55;  152,55;2026-09-18
152181;Spiltan Småbolagsfond;   1446,76; 1446,76;2026-09-18
391482;SPP Generation 40-tal;    328,42;  328,42;2026-09-18
427310;SPP Generation 50-tal;    529,10;  529,10;2026-09-18
463141;SPP Generation 60-tal;   1033,46; 1033,46;2026-09-18
498972;SPP Generation 70-tal;    561,50;  561,50;2026-09-18
844522;SPP Generation 80-tal;    300,37;  300,37;2026-09-18
459891;Storebrand Emerging Markets A;    301,95;  301,95;2026-09-18
429316;Storebrand Emerging Markets Plus A;    331,27;  331,27;2026-09-18
140673;Storebrand Europa A;    310,06;  310,06;2026-09-18
331686;Storebrand FRN Företagsobligation A;    136,03;  136,03;2026-09-18
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,57;  105,57;2026-09-18
912220;Storebrand Global High Dividend Low Volatility A;    377,41;  377,41;2026-09-18
527060;Storebrand Global Indeks A4;   2767,81; 2767,38;2026-09-18
162099;Storebrand Global Multifactor A;    263,37;  263,37;2026-09-18
184119;Storebrand Global Solutions A;    598,98;  598,98;2026-09-18
721506;Storebrand Grön Obligation A;    114,21;  114,21;2026-09-18
176503;Storebrand Japan A;    190,99;  190,99;2026-09-18
442897;Storebrand Kortränta A;    133,73;  133,73;2026-09-18
534800;Storebrand Obligation A;    151,95;  151,95;2026-09-18
248161;Storebrand USA A;    754,51;  754,51;2026-09-18
978981;Swedbank Robur Access Asien A;    542,79;  542,79;2026-09-18
755504;Swedbank Robur Access Europa A;    301,67;  301,67;2026-09-18
114819;Swedbank Robur Access Global A;    416,15;  416,15;2026-09-18
719674;Swedbank Robur Access Sverige A;    386,35;  386,35;2026-09-18
150649;Swedbank Robur Access USA A;    927,77;  927,77;2026-09-18
785022;Swedbank Robur Aktiefond Pension;     81,84;   81,84;2026-09-18
160267;Swedbank Robur Europafond A;     61,25;   61,25;2026-09-18
968420;Swedbank Robur Fastighet A;     66,68;   66,68;2026-09-18
928341;Swedbank Robur Healthcare A;     40,12;   40,12;2026-09-18
749192;Swedbank Robur Mixfond Pension;     35,64;   35,64;2026-09-18
677534;Swedbank Robur Obligation A;     13,84;   13,84;2026-09-18
717611;Swedbank Robur Räntefond Kort A;    112,76;  112,76;2026-09-18
896761;Swedbank Robur Small Cap Europe A;     46,72;   46,72;2026-09-18
856682;Swedbank Robur Småbolagsfond Sverige A;    250,39;  250,39;2026-09-18
607226;Swedbank Robur Sverige A;    850,63;  850,63;2026-09-18
283408;Swedbank Robur Technology A;   1918,80; 1918,80;2026-09-18
855387;Swedbank Robur Transfer 50;    202,98;  202,98;2026-09-18
819557;Swedbank Robur Transfer 60;    357,51;  357,51;2026-09-18
783720;Swedbank Robur Transfer 70;    594,26;  594,26;2026-09-18
747899;Swedbank Robur Transfer 80;    706,83;  706,83;2026-09-18
320762;Swedbank Robur Transfer 90;    541,53;  541,53;2026-09-18
425067;Templeton Emerging Markets Fund A;    856,23;  856,10;2026-09-17
460899;Templeton Global Bond Fund A;     10,33;   10,33;2026-09-17
861229;Tundra Sustainable Frontier Fund A;    360,77;  360,77;2026-09-18
780411;UB Infra Placeringsfond A;   2494,58; 2494,25;2026-09-18
144501;Ålandsbanken Euro Bond S Placeringsfond;    340,18;  340,18;2026-09-17
955435;Ålandsbanken Euro High Yield B Placeringsfond;    589,06;  588,98;2026-09-17
989491;Ålandsbanken Global Aktie B Placeringsfond;    238,78;  238,75;2026-09-17
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    438,04;  438,04;2026-09-17
521104;Ålandsbanken Norden Aktie Placeringsfond;   2324,01; 2324,01;2026-09-17
