Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
386870;Coeli High Yield Opportunities;    129,75;  129,75;2026-09-15
330324;CPR Invest Global Gold Mines A2;   2332,20; 2331,84;2026-09-14
366154;CPR Invest Global Lifestyles A2;   1181,11; 1180,92;2026-09-14
291906;D&G Aktiefond;   4682,66; 4682,66;2026-09-15
541235;D&G Global All Cap;    447,52;  447,52;2026-09-15
140491;D&G Småbolag;   1196,87; 1196,87;2026-09-15
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4614,47; 4614,47;2026-09-15
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    163,82;  163,82;2026-09-14
571399;Danske Invest SICAV - Europe Small Cap A;    183,73;  183,73;2026-09-14
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1349,41; 1349,41;2026-09-15
901603;Danske Invest SICAV - Sverige Ränta SI;   1179,28; 1179,28;2026-09-15
463901;Danske Invest SICAV Sverige Småbolag Class SI;    214,82;  214,82;2026-09-14
184580;Delphi Global A2;   2677,57; 2677,57;2026-09-14
326660;DNB Global Emerging Markets S;    167,83;  167,83;2026-09-14
255001;DNB Health Care S;    184,69;  184,69;2026-09-14
290833;DNB SMB S;    190,04;  190,04;2026-09-14
183343;DNB Teknologi S;    276,67;  276,67;2026-09-14
623637;East Capital Global Emerging Markets Sustainable A;    396,30;  396,30;2026-09-15
870907;East Capital Global Frontier Markets A;    312,78;  312,78;2026-09-15
664482;Evli Corporate Bond Placeringsfonden B ;   1448,42; 1448,42;2026-09-14
229625;Evli Emerging Markets Credit Placeringsfonden B;   1390,22; 1390,04;2026-09-14
570044;Evli Finland Select Placeringsfonden B;    887,63;  887,52;2026-09-14
367987;Evli GEM Placeringsfonden B;   2881,62; 2881,23;2026-09-14
793109;Evli Global Placeringsfonden B;   4668,15; 4668,15;2026-09-14
700310;Evli High Yield Placeringsfonden B;   1944,82; 1944,82;2026-09-14
574582;Evli Likviditet Placeringsfonden B;   1208,93; 1208,93;2026-09-14
621631;Evli Short Corporate Bond Placeringsfonden B;    374,99;  374,94;2026-09-14
420463;Evli Sverige Småbolag;   8237,45; 8237,45;2026-09-14
850776;Fidelity - America Fund A;    506,96;  506,89;2026-09-15
994095;Fidelity - Asian Pacific Opportunities Fund A;    375,48;  375,43;2026-09-15
922435;Fidelity - Asian Special Situations Fund A;    800,28;  800,17;2026-09-15
886606;Fidelity - China Consumer  Fund A;    191,52;  191,49;2026-09-15
958264;Fidelity - China Focus Fund A;    118,16;  118,14;2026-09-15
313320;Fidelity - Emerging Asia Fund A;    520,73;  520,66;2026-09-15
349150;Fidelity - Emerging Markets Funds A;    290,05;  290,01;2026-09-15
277491;Fidelity - Global High  Yield Fund A;    175,67;  175,65;2026-09-15
976928;Folksam LO Sverige;    739,29;  739,29;2026-09-15
941096;Folksam LO Världen;    457,50;  457,50;2026-09-15
202002;Fondita Global Megatrends Placeringsfond B;   1522,16; 1521,96;2026-09-15
237834;Fondita Nordic Small Cap Placeringsfond B;   2302,43; 2302,12;2026-09-15
389239;Franklin Biotechnology Discovery Fund;    684,44;  684,33;2026-09-14
170894;Franklin India Fund A ;    582,12;  582,03;2026-09-14
717496;Franklin Mutual Global Discovery Fund A;    332,67;  332,62;2026-09-14
532558;Franklin Natural Resources Fund A;    127,85;  127,83;2026-09-14
496729;Franklin Technology Fund A;    717,86;  717,75;2026-09-14
384107;Franklin U.S. Opportunities Fund A;    384,41;  384,35;2026-09-14
201111;GodFond Sverige & Världen;    613,25;  613,25;2026-09-15
992099;Goldman Sachs Asia Equity Income P;  21670,69;21667,37;2026-09-15
523050;Goldman Sachs Global Equity Impact Opportunities P;   6165,43; 6164,61;2026-09-15
401695;Goldman Sachs Global Social Impact Equity P;  21973,62;21970,25;2026-09-15
666370;Goldman Sachs Greater China Equity P;  18706,73;18703,86;2026-09-15
971010;Goldman Sachs Green Bond P;     87,85;   87,85;2026-09-15
929224;Handelsbanken  USA Index Criteria A1;   1194,01; 1194,01;2026-09-15
840033;Handelsbanken Amerika Tema A1;   2703,17; 2703,17;2026-09-15
504100;Handelsbanken Asien Tema A1;   1463,74; 1463,74;2026-09-15
491233;Handelsbanken Developed Markets Index Criteria A1;    154,77;  154,77;2026-09-15
750075;Handelsbanken Emerging Markets Index A1;    316,61;  316,61;2026-09-15
629543;Handelsbanken Europa Index Criteria A1;    260,79;  260,79;2026-09-15
785907;Handelsbanken Global Index Criteria A1;    712,67;  712,67;2026-09-15
549552;Handelsbanken Global Småbolag Index Criteria A1;    227,86;  227,86;2026-09-15
123679;Handelsbanken Global Tema A1;   1120,99; 1120,99;2026-09-15
644005;Handelsbanken Hälsovård Tema A1;    454,24;  454,24;2026-09-15
687509;Handelsbanken Hållbar Energi A1;    380,89;  380,89;2026-09-15
718205;Handelsbanken Kortränta A1;    163,90;  163,90;2026-09-15
524702;Handelsbanken Långränta A1;    111,44;  111,44;2026-09-15
674630;Handelsbanken Norden Selektiv (A1 SEK);    827,51;  827,51;2026-09-15
751495;Handelsbanken Nordiska Småbolag A1;   1856,46; 1856,46;2026-09-15
167114;Handelsbanken Pension 40 A12;    180,03;  180,03;2026-09-14
314682;Handelsbanken Pension 50 A12;    251,44;  251,44;2026-09-14
350512;Handelsbanken Pension 60 A12;    420,12;  420,12;2026-09-14
278853;Handelsbanken Pension 70 A12;    531,73;  531,73;2026-09-14
243022;Handelsbanken Pension 80 A12;    531,06;  531,06;2026-09-14
952010;Handelsbanken Svenska Småbolag A1;   2474,84; 2474,84;2026-09-15
465914;Handelsbanken Sverige 100 Index Criteria A1;    541,41;  541,41;2026-09-15
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    594,97;  594,97;2026-09-15
602979;Handelsbanken Sverige LM Index (A1 SEK);    122,20;  122,20;2026-09-15
459652;Handelsbanken Sverige Selektiv (A1 SEK);    995,98;  995,98;2026-09-15
987842;Handelsbanken Tillväxtmarknad Tema A1;    642,73;  642,73;2026-09-15
500976;HealthInvest Small & Mid Cap Healthcare;    182,71;  182,71;2026-09-14
282632;Holberg Global A;    657,15;  656,90;2026-09-15
318469;Holberg Norge;   1669,32; 1668,68;2026-09-15
712299;Humle Småbolagsfond A;    730,08;  730,08;2026-09-14
307306;Indecap Guide 1 C;    127,55;  127,55;2026-09-14
271478;Indecap Guide 2 C;    291,78;  291,78;2026-09-14
233585;JPMorgan China A;    710,42;  710,31;2026-09-15
305243;JPMorgan Emerging Markets Equity A ;    647,33;  647,23;2026-09-15
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2690,99; 2690,63;2026-09-15
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1812,16; 1811,92;2026-09-15
676460;Kotak Funds - India Growth Fund;    223,37;  223,33;2026-09-15
895699;Kotak Funds - India Midcap A;    368,02;  367,97;2026-09-15
224493;KPA Blandfond;    527,42;  527,42;2026-09-15
295857;Lannebo Emerging Markets A;    395,21;  395,21;2026-09-15
660829;Lannebo FRN A;    131,78;  131,78;2026-09-15
104786;Lannebo Företagsobligationsfond A;    136,13;  136,13;2026-09-15
964767;Lannebo Global A;    561,53;  561,53;2026-09-15
163923;Lannebo Global Growth A;   1779,97; 1779,97;2026-09-15
294918;Lannebo Kort ränta;    104,96;  104,96;2026-09-15
642298;Lannebo Marknad Pacific;    443,80;  443,80;2026-09-15
678128;Lannebo Marknad USA A;    703,31;  703,31;2026-09-15
878520;Lannebo Mixfond;     39,68;   39,68;2026-09-15
861104;Lannebo Mixfond Offensiv A;    352,04;  352,04;2026-09-15
513722;Lannebo Obligationsfond A;    101,91;  101,91;2026-09-15
844100;Lannebo Realräntefond A;    125,50;  125,50;2026-09-15
694539;Lannebo Small Cap Opportunities A;   7684,32; 7684,32;2026-09-15
842690;Lannebo Småbolag;    186,88;  186,88;2026-09-15
416867;Lannebo Sweden Micro Cap;   2095,70; 2095,70;2026-09-15
771030;Lannebo Teknik;     24,03;   24,03;2026-09-15
313742;Länsförsäkringar Fastighetsfond A;   5472,71; 5472,71;2026-09-15
874560;Länsförsäkringar Företagsobligation Vision ;    125,56;  125,56;2026-09-15
563965;Länsförsäkringar Global Vision A;    121,30;  121,30;2026-09-15
470104;Länsförsäkringar Japan Index;    245,55;  245,55;2026-09-15
420646;Länsförsäkringar Kort Räntefond;    118,25;  118,25;2026-09-15
242081;Länsförsäkringar Lång Räntefond A;    164,55;  164,55;2026-09-15
599795;Länsförsäkringar Mix Vision A;    634,79;  634,79;2026-09-15
515676;Länsförsäkringar Småbolag Sverige Vision A;   1652,74; 1652,74;2026-09-15
814772;Länsförsäkringar Sparmål 2015;    275,15;  275,15;2026-09-15
778944;Länsförsäkringar Sparmål 2020;    306,66;  306,66;2026-09-15
743112;Länsförsäkringar Sparmål 2025;    407,11;  407,11;2026-09-15
707281;Länsförsäkringar Sparmål 2030;    484,06;  484,06;2026-09-15
671453;Länsförsäkringar Sparmål 2035;    284,22;  284,22;2026-09-15
635623;Länsförsäkringar Sparmål 2040;    304,37;  304,37;2026-09-15
832360;Länsförsäkringar Sparmål 2045;    369,67;  369,67;2026-09-15
434274;Länsförsäkringar Tillväxtmarknad Index A;    253,56;  253,56;2026-09-15
456475;Länsförsäkringar USA Aktiv A;   1320,91; 1320,91;2026-09-15
551507;Länsförsäkringar USA Index;   1199,75; 1199,75;2026-09-15
117002;Lärarfond Balanserad;     39,71;   39,71;2026-09-15
981175;Lärarfond Försiktig;     20,90;   20,90;2026-09-15
152835;Lärarfond Offensiv;     56,12;   56,12;2026-09-15
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1269,39; 1269,39;2026-09-15
615310;Naventi Balanserad Flex;    235,11;  235,11;2026-09-15
447086;Naventi Defensiv Flex;    169,41;  169,41;2026-09-15
727057;Naventi Offensiv Flex;    358,24;  358,24;2026-09-15
196097;Nordea European Sustainable Stars Equity Fund;   2645,11; 2645,11;2026-09-15
430975;Nordea Generationsfond 50-tal;    161,77;  161,77;2026-09-15
359315;Nordea Generationsfond 60-tal;    303,91;  303,91;2026-09-15
287656;Nordea Generationsfond 70-tal;    358,35;  358,35;2026-09-15
215996;Nordea Generationsfond 80-tal;    341,63;  341,63;2026-09-15
596429;Nordea Generationsfond 90-tal;    422,59;  422,59;2026-09-15
502633;Nordea Generationsfond Senior;    101,79;  101,79;2026-09-15
282517;Nordea Global;     12,38;   12,38;2026-09-15
995571;Nordea Globala Tillväxtmarknader ;    619,38;  619,38;2026-09-15
469692;Nordea Indienfond;    437,47;  437,47;2026-09-15
653097;Nordea Kinafond;    290,42;  290,42;2026-09-15
861757;Nordea Nordic Fund;      3,35;    3,35;2026-09-15
648964;Nordea Obligationsfond;    123,71;  123,71;2026-09-15
131409;Nordea Realräntefond;    170,35;  170,35;2026-09-15
286294;Nordea Småbolagsfond Norden;    335,33;  335,33;2026-09-15
428078;Nordea Småbolagsfond Sverige;    630,33;  630,33;2026-09-15
840090;Nordea Stratega Ränta;    137,68;  137,68;2026-09-15
613133;Nordea Swedish Bond Stars;    109,17;  109,17;2026-09-15
419101;Odin Emerging Markets C;    582,16;  581,94;2026-09-15
332156;Odin Fastighet C;   1221,77; 1221,30;2026-09-15
562421;Odin Global C;    546,06;  545,85;2026-09-15
562728;Odin Norge C ;   9207,96; 9204,45;2026-09-15
165755;Pareto Aksje Norge B;   5490,63; 5488,53;2026-09-14
912691;Pareto Global B;   4738,17; 4736,36;2026-09-15
134593;Pareto Räntefond A;   1297,85; 1297,85;2026-09-15
917955;Pictet Asian  Equities Ex Japan R;   3827,95; 3827,36;2026-09-15
260919;Pictet Biotech R;  12567,83;12565,90;2026-09-15
882126;Pictet China Equities R;   4537,30; 4536,60;2026-09-15
887497;Pictet Clean Energy Transition R;   2075,61; 2075,29;2026-09-15
296749;Pictet Digital R;   6706,62; 6705,59;2026-09-15
404236;Pictet Emerging Markets R;   7346,71; 7345,59;2026-09-15
280925;Pictet EUR Bonds R;   5206,81; 5206,12;2026-09-14
173435;Pictet Global Emerging Debt R;   4140,94; 4140,30;2026-09-14
690693;Pictet Global Megatrend Selection R;   3910,90; 3910,30;2026-09-15
874271;Pictet Indian Equities R;   6787,90; 6786,86;2026-09-15
910109;Pictet Japanese Equity Opportunities R;   1528,02; 1527,54;2026-09-15
688986;Pictet Longevity R;   2550,60; 2550,21;2026-09-15
923383;Pictet Premium Brands R;   2513,12; 2512,79;2026-09-15
968891;Pictet Security R;   4173,82; 4173,18;2026-09-15
755033;Pictet Timber R;   1804,08; 1803,80;2026-09-15
189258;Pictet Water R;   4501,12; 4500,52;2026-09-15
241661;Pictet-Emerging Corporate Bonds R ;   1330,97; 1330,77;2026-09-14
487108;Prior & Nilsson Realinvest A;   3737,45; 3737,45;2026-09-15
670091;S-Bank Emerging Markets Equity Fund;    260,58;  260,55;2026-09-15
324665;S-Banken Fenno Aktie A;   5802,15; 5801,38;2026-09-15
360495;S-Banken USA Aktie A;    865,79;  865,67;2026-09-15
531310;SEB 3 - SEB Sweden Equity Fund;    136,81;  136,81;2026-09-15
301580;SEB Aktiesparfond;     33,41;   33,41;2026-09-15
914945;SEB Asienfond ex Japan;     44,43;   44,43;2026-09-15
639633;SEB Asset Selection Fund C;    177,94;  177,94;2026-09-14
651679;SEB Dynamic Bond Fund C;    119,54;  119,54;2026-09-15
520759;SEB Dynamisk Aktiefond;     33,11;   33,11;2026-09-14
950774;SEB Emerging Marketsfond;     55,08;   55,08;2026-09-14
556589;SEB Europafond Småbolag;    115,22;  115,22;2026-09-15
988600;SEB Europe Equity Fund;   1435,62; 1435,43;2026-09-14
698952;SEB Global Aktiefond;     41,21;   41,21;2026-09-15
882358;SEB Global High Yield Fund C;    212,60;  212,60;2026-09-14
405704;SEB Green Bond Fund C;    102,45;  102,45;2026-09-14
229922;SEB Läkemedelsfond;     34,81;   34,81;2026-09-15
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5129,61; 5129,61;2026-09-15
484923;SEB Nordenfond;     78,51;   78,51;2026-09-15
710467;SEB Nordic Small Cap Fund;    100,98;  100,98;2026-09-14
997403;SEB Pension Fund C;    238,85;  238,85;2026-09-14
496497;SEB Realräntefond D;     12,57;   12,57;2026-09-15
495482;SEB Sverigefond;     57,28;   57,28;2026-09-15
499731;SEB Sverigefond Småbolag;    134,15;  134,15;2026-09-15
194092;SEB Teknologifond ;    157,75;  157,75;2026-09-14
879114;SEB Världenfond;     28,58;   28,58;2026-09-14
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     64,59;   64,58;2026-09-14
443721;Seligson & Co Euroobligation A;     41,57;   41,56;2026-09-15
479550;Seligson & Co Global Top 25 Brands A;    220,61;  220,59;2026-09-15
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    578,28;  578,21;2026-09-15
303701;Sensor Sverige Select;    439,60;  439,60;2026-09-15
832717;Simplicity Företagsobligationer A;    156,73;  156,73;2026-09-15
934711;Simplicity Global Corporate Bond A;    147,14;  147,14;2026-09-15
418699;Simplicity Likviditet A;    130,50;  130,50;2026-09-15
567140;Simplicity Sverige;    281,41;  281,41;2026-09-15
153007;SKAGEN Focus D;    284,82;  284,71;2026-09-15
984187;SKAGEN Global E;   3693,99; 3692,57;2026-09-15
501981;SKAGEN Kon-Tiki F;   1699,11; 1698,46;2026-09-15
260497;SKAGEN m2 C;    262,61;  262,51;2026-09-15
296327;SKAGEN Vekst C;   7182,93; 7180,18;2026-09-15
546960;Skandia Balanserad;    654,34;  654,34;2026-09-15
654459;Skandia Europa Exponering;   1134,41; 1134,41;2026-09-15
403642;Skandia Försiktig;    255,58;  255,58;2026-09-15
545426;Skandia Global Exponering A;    586,71;  586,71;2026-09-15
582791;Skandia Japan Exponering;    441,43;  441,43;2026-09-15
331983;Skandia Korträntefond;    147,20;  147,20;2026-09-15
256362;Skandia Nordamerika Exponering;    793,87;  793,87;2026-09-15
726117;Skandia Obligationsfond;    185,61;  185,61;2026-09-15
469817;Skandia Realräntefond;    158,10;  158,10;2026-09-15
103606;Skandia Småbolag Sverige;   1482,31; 1482,31;2026-09-15
439471;Skandia Time Global;   1371,95; 1371,95;2026-09-15
511139;Skandia USA;   2488,92; 2488,92;2026-09-15
475301;Skandia Världen;    966,06;  966,06;2026-09-15
465147;Spiltan Globalfond Investmentbolag;    320,47;  320,47;2026-09-15
560599;Spiltan Högräntefond;    142,12;  142,12;2026-09-15
972497;Spiltan Räntefond Sverige;    152,53;  152,53;2026-09-15
152181;Spiltan Småbolagsfond;   1426,70; 1426,70;2026-09-15
391482;SPP Generation 40-tal;    327,11;  327,11;2026-09-15
427310;SPP Generation 50-tal;    526,66;  526,66;2026-09-15
463141;SPP Generation 60-tal;   1024,83; 1024,83;2026-09-15
498972;SPP Generation 70-tal;    554,13;  554,13;2026-09-15
844522;SPP Generation 80-tal;    296,17;  296,17;2026-09-15
459891;Storebrand Emerging Markets A;    293,11;  293,11;2026-09-15
429316;Storebrand Emerging Markets Plus A;    321,70;  321,70;2026-09-15
140673;Storebrand Europa A;    308,37;  308,37;2026-09-15
331686;Storebrand FRN Företagsobligation A;    136,01;  136,01;2026-09-15
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,58;  105,58;2026-09-15
912220;Storebrand Global High Dividend Low Volatility A;    377,61;  377,61;2026-09-15
527060;Storebrand Global Indeks A4;   2743,75; 2743,33;2026-09-15
162099;Storebrand Global Multifactor A;    259,78;  259,78;2026-09-15
184119;Storebrand Global Solutions A;    593,87;  593,87;2026-09-15
721506;Storebrand Grön Obligation A;    114,17;  114,17;2026-09-15
176503;Storebrand Japan A;    189,27;  189,27;2026-09-15
442897;Storebrand Kortränta A;    133,70;  133,70;2026-09-15
534800;Storebrand Obligation A;    151,72;  151,72;2026-09-15
248161;Storebrand USA A;    742,02;  742,02;2026-09-15
978981;Swedbank Robur Access Asien A;    526,87;  526,87;2026-09-15
755504;Swedbank Robur Access Europa A;    299,80;  299,80;2026-09-15
114819;Swedbank Robur Access Global A;    409,72;  409,72;2026-09-15
719674;Swedbank Robur Access Sverige A;    381,74;  381,74;2026-09-15
150649;Swedbank Robur Access USA A;    911,56;  911,56;2026-09-15
785022;Swedbank Robur Aktiefond Pension;     80,85;   80,85;2026-09-15
160267;Swedbank Robur Europafond A;     60,53;   60,53;2026-09-15
968420;Swedbank Robur Fastighet A;     66,75;   66,75;2026-09-15
928341;Swedbank Robur Healthcare A;     39,60;   39,60;2026-09-15
749192;Swedbank Robur Mixfond Pension;     35,34;   35,34;2026-09-15
677534;Swedbank Robur Obligation A;     13,82;   13,82;2026-09-15
717611;Swedbank Robur Räntefond Kort A;    112,73;  112,73;2026-09-15
896761;Swedbank Robur Small Cap Europe A;     46,27;   46,27;2026-09-15
856682;Swedbank Robur Småbolagsfond Sverige A;    246,90;  246,90;2026-09-15
607226;Swedbank Robur Sverige A;    837,62;  837,62;2026-09-15
283408;Swedbank Robur Technology A;   1827,34; 1827,34;2026-09-15
855387;Swedbank Robur Transfer 50;    202,07;  202,07;2026-09-15
819557;Swedbank Robur Transfer 60;    354,51;  354,51;2026-09-15
783720;Swedbank Robur Transfer 70;    587,36;  587,36;2026-09-15
747899;Swedbank Robur Transfer 80;    697,05;  697,05;2026-09-15
320762;Swedbank Robur Transfer 90;    534,71;  534,71;2026-09-15
425067;Templeton Emerging Markets Fund A;    842,10;  841,97;2026-09-14
460899;Templeton Global Bond Fund A;     10,38;   10,38;2026-09-14
861229;Tundra Sustainable Frontier Fund A;    356,29;  356,29;2026-09-15
780411;UB Infra Placeringsfond A;   2492,09; 2491,75;2026-09-15
144501;Ålandsbanken Euro Bond S Placeringsfond;    339,57;  339,57;2026-09-14
955435;Ålandsbanken Euro High Yield B Placeringsfond;    587,00;  586,93;2026-09-14
989491;Ålandsbanken Global Aktie B Placeringsfond;    236,69;  236,66;2026-09-14
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    435,42;  435,42;2026-09-14
521104;Ålandsbanken Norden Aktie Placeringsfond;   2291,24; 2291,24;2026-09-14
