Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
554691;Carnegie Obligationsfond A;    982,47;  982,47;2026-09-23
584912;Carnegie Småbolagsfond A;    838,95;  838,95;2026-09-23
357483;Carnegie Strategifond A;   2591,60; 2591,60;2026-09-23
393314;Carnegie Sverigefond A;   6141,24; 6141,24;2026-09-23
976506;CB Save Earth Fund RC;    293,57;  293,53;2026-09-22
384750;Cicero Avkastning A;    143,87;  143,87;2026-09-23
959502;Cicero Hållbar Mix A;    211,98;  211,98;2026-09-23
356410;Cliens Småbolag ;   3255,81; 3255,81;2026-09-23
423822;Cliens Sverige;   1108,21; 1108,21;2026-09-23
386870;Coeli High Yield Opportunities;    129,91;  129,91;2026-09-23
330324;CPR Invest Global Gold Mines A2;   2449,73; 2449,36;2026-09-22
366154;CPR Invest Global Lifestyles A2;   1202,83; 1202,65;2026-09-22
291906;D&G Aktiefond;   4785,35; 4785,35;2026-09-23
541235;D&G Global All Cap;    464,27;  464,27;2026-09-23
140491;D&G Småbolag;   1238,98; 1238,98;2026-09-23
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4709,84; 4709,84;2026-09-23
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    164,53;  164,53;2026-09-22
571399;Danske Invest SICAV - Europe Small Cap A;    187,21;  187,21;2026-09-22
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1350,02; 1350,02;2026-09-23
901603;Danske Invest SICAV - Sverige Ränta SI;   1182,00; 1182,00;2026-09-23
463901;Danske Invest SICAV Sverige Småbolag Class SI;    220,05;  220,05;2026-09-22
184580;Delphi Global A2;   2778,53; 2778,53;2026-09-22
326660;DNB Global Emerging Markets S;    176,50;  176,50;2026-09-22
255001;DNB Health Care S;    185,30;  185,30;2026-09-22
290833;DNB SMB S;    194,82;  194,82;2026-09-22
183343;DNB Teknologi S;    281,15;  281,15;2026-09-22
623637;East Capital Global Emerging Markets Sustainable A;    420,14;  420,14;2026-09-23
870907;East Capital Global Frontier Markets A;    321,34;  321,34;2026-09-23
664482;Evli Corporate Bond Placeringsfonden B ;   1452,78; 1452,78;2026-09-22
229625;Evli Emerging Markets Credit Placeringsfonden B;   1392,07; 1391,88;2026-09-22
570044;Evli Finland Select Placeringsfonden B;    927,84;  927,71;2026-09-22
367987;Evli GEM Placeringsfonden B;   2894,22; 2893,83;2026-09-22
793109;Evli Global Placeringsfonden B;   4623,40; 4623,40;2026-09-22
700310;Evli High Yield Placeringsfonden B;   1951,43; 1951,43;2026-09-22
574582;Evli Likviditet Placeringsfonden B;   1209,55; 1209,55;2026-09-22
621631;Evli Short Corporate Bond Placeringsfonden B;    375,92;  375,87;2026-09-22
420463;Evli Sverige Småbolag;   8396,52; 8396,52;2026-09-22
850776;Fidelity - America Fund A;    505,35;  505,28;2026-09-23
994095;Fidelity - Asian Pacific Opportunities Fund A;    385,63;  385,58;2026-09-23
922435;Fidelity - Asian Special Situations Fund A;    855,47;  855,36;2026-09-23
886606;Fidelity - China Consumer  Fund A;    194,45;  194,42;2026-09-23
958264;Fidelity - China Focus Fund A;    118,31;  118,30;2026-09-23
313320;Fidelity - Emerging Asia Fund A;    547,73;  547,66;2026-09-23
349150;Fidelity - Emerging Markets Funds A;    306,61;  306,57;2026-09-23
277491;Fidelity - Global High  Yield Fund A;    177,13;  177,10;2026-09-23
976928;Folksam LO Sverige;    764,12;  764,12;2026-09-23
941096;Folksam LO Världen;    467,89;  467,89;2026-09-23
202002;Fondita Global Megatrends Placeringsfond B;   1590,42; 1590,21;2026-09-23
237834;Fondita Nordic Small Cap Placeringsfond B;   2388,36; 2388,04;2026-09-23
389239;Franklin Biotechnology Discovery Fund;    681,73;  681,62;2026-09-22
170894;Franklin India Fund A ;    584,06;  583,97;2026-09-22
717496;Franklin Mutual Global Discovery Fund A;    330,68;  330,63;2026-09-22
532558;Franklin Natural Resources Fund A;    127,57;  127,55;2026-09-22
496729;Franklin Technology Fund A;    785,49;  785,38;2026-09-22
384107;Franklin U.S. Opportunities Fund A;    408,98;  408,91;2026-09-22
201111;GodFond Sverige & Världen;    630,32;  630,32;2026-09-23
992099;Goldman Sachs Asia Equity Income P;  22519,47;22516,05;2026-09-23
523050;Goldman Sachs Global Equity Impact Opportunities P;   6366,93; 6366,09;2026-09-23
401695;Goldman Sachs Global Social Impact Equity P;  22409,05;22405,65;2026-09-23
666370;Goldman Sachs Greater China Equity P;  19658,53;19655,54;2026-09-23
971010;Goldman Sachs Green Bond P;     87,78;   87,78;2026-09-23
929224;Handelsbanken  USA Index Criteria A1;   1236,87; 1236,87;2026-09-23
840033;Handelsbanken Amerika Tema A1;   2803,95; 2803,95;2026-09-23
504100;Handelsbanken Asien Tema A1;   1553,47; 1553,47;2026-09-23
491233;Handelsbanken Developed Markets Index Criteria A1;    159,44;  159,44;2026-09-23
750075;Handelsbanken Emerging Markets Index A1;    334,77;  334,77;2026-09-23
629543;Handelsbanken Europa Index Criteria A1;    264,16;  264,16;2026-09-23
785907;Handelsbanken Global Index Criteria A1;    737,26;  737,26;2026-09-23
549552;Handelsbanken Global Småbolag Index Criteria A1;    232,30;  232,30;2026-09-23
123679;Handelsbanken Global Tema A1;   1160,62; 1160,62;2026-09-23
644005;Handelsbanken Hälsovård Tema A1;    470,17;  470,17;2026-09-23
687509;Handelsbanken Hållbar Energi A1;    391,40;  391,40;2026-09-23
718205;Handelsbanken Kortränta A1;    163,99;  163,99;2026-09-23
524702;Handelsbanken Långränta A1;    111,59;  111,59;2026-09-23
674630;Handelsbanken Norden Selektiv (A1 SEK);    844,66;  844,66;2026-09-23
751495;Handelsbanken Nordiska Småbolag A1;   1897,37; 1897,37;2026-09-23
167114;Handelsbanken Pension 40 A12;    181,39;  181,39;2026-09-22
314682;Handelsbanken Pension 50 A12;    253,36;  253,36;2026-09-22
350512;Handelsbanken Pension 60 A12;    425,96;  425,96;2026-09-22
278853;Handelsbanken Pension 70 A12;    543,25;  543,25;2026-09-22
243022;Handelsbanken Pension 80 A12;    542,47;  542,47;2026-09-22
952010;Handelsbanken Svenska Småbolag A1;   2530,88; 2530,88;2026-09-23
465914;Handelsbanken Sverige 100 Index Criteria A1;    554,09;  554,09;2026-09-23
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    609,56;  609,56;2026-09-23
602979;Handelsbanken Sverige LM Index (A1 SEK);    125,20;  125,20;2026-09-23
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1032,11; 1032,11;2026-09-23
987842;Handelsbanken Tillväxtmarknad Tema A1;    681,82;  681,82;2026-09-23
500976;HealthInvest Small & Mid Cap Healthcare;    182,08;  182,08;2026-09-22
282632;Holberg Global A;    667,07;  666,82;2026-09-23
318469;Holberg Norge;   1670,93; 1670,28;2026-09-23
712299;Humle Småbolagsfond A;    745,89;  745,89;2026-09-23
307306;Indecap Guide 1 C;    128,58;  128,58;2026-09-22
271478;Indecap Guide 2 C;    299,24;  299,24;2026-09-22
233585;JPMorgan China A;    718,07;  717,96;2026-09-23
305243;JPMorgan Emerging Markets Equity A ;    675,35;  675,24;2026-09-23
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2725,47; 2725,10;2026-09-23
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1841,36; 1841,12;2026-09-23
676460;Kotak Funds - India Growth Fund;    230,04;  230,00;2026-09-23
895699;Kotak Funds - India Midcap A;    386,24;  386,18;2026-09-23
224493;KPA Blandfond;    537,11;  537,11;2026-09-23
295857;Lannebo Emerging Markets A;    418,75;  418,75;2026-09-23
660829;Lannebo FRN A;    131,84;  131,84;2026-09-23
104786;Lannebo Företagsobligationsfond A;    136,26;  136,26;2026-09-23
964767;Lannebo Global A;    571,96;  571,96;2026-09-23
163923;Lannebo Global Growth A;   1838,88; 1838,88;2026-09-23
294918;Lannebo Kort ränta;    105,01;  105,01;2026-09-23
642298;Lannebo Marknad Pacific;    449,56;  449,56;2026-09-23
678128;Lannebo Marknad USA A;    726,32;  726,32;2026-09-23
878520;Lannebo Mixfond;     40,23;   40,23;2026-09-23
861104;Lannebo Mixfond Offensiv A;    357,66;  357,66;2026-09-23
513722;Lannebo Obligationsfond A;    102,00;  102,00;2026-09-23
844100;Lannebo Realräntefond A;    125,67;  125,67;2026-09-23
694539;Lannebo Small Cap Opportunities A;   7985,01; 7985,01;2026-09-23
842690;Lannebo Småbolag;    195,49;  195,49;2026-09-23
416867;Lannebo Sweden Micro Cap;   2176,51; 2176,51;2026-09-23
771030;Lannebo Teknik;     25,11;   25,11;2026-09-23
313742;Länsförsäkringar Fastighetsfond A;   5443,28; 5443,28;2026-09-23
874560;Länsförsäkringar Företagsobligation Vision ;    125,53;  125,53;2026-09-23
563965;Länsförsäkringar Global Vision A;    123,74;  123,74;2026-09-23
470104;Länsförsäkringar Japan Index;    247,57;  247,57;2026-09-18
420646;Länsförsäkringar Kort Räntefond;    118,30;  118,30;2026-09-23
242081;Länsförsäkringar Lång Räntefond A;    164,59;  164,59;2026-09-23
599795;Länsförsäkringar Mix Vision A;    643,28;  643,28;2026-09-23
515676;Länsförsäkringar Småbolag Sverige Vision A;   1687,00; 1687,00;2026-09-23
814772;Länsförsäkringar Sparmål 2015;    277,53;  277,53;2026-09-23
778944;Länsförsäkringar Sparmål 2020;    309,29;  309,29;2026-09-23
743112;Länsförsäkringar Sparmål 2025;    412,64;  412,64;2026-09-23
707281;Länsförsäkringar Sparmål 2030;    494,39;  494,39;2026-09-23
671453;Länsförsäkringar Sparmål 2035;    291,74;  291,74;2026-09-23
635623;Länsförsäkringar Sparmål 2040;    313,34;  313,34;2026-09-23
832360;Länsförsäkringar Sparmål 2045;    380,75;  380,75;2026-09-23
434274;Länsförsäkringar Tillväxtmarknad Index A;    268,20;  268,20;2026-09-23
456475;Länsförsäkringar USA Aktiv A;   1355,93; 1355,93;2026-09-23
551507;Länsförsäkringar USA Index;   1237,78; 1237,78;2026-09-23
117002;Lärarfond Balanserad;     40,43;   40,43;2026-09-23
981175;Lärarfond Försiktig;     21,09;   21,09;2026-09-23
152835;Lärarfond Offensiv;     57,43;   57,43;2026-09-23
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1306,87; 1306,87;2026-09-23
615310;Naventi Balanserad Flex;    240,21;  240,21;2026-09-23
447086;Naventi Defensiv Flex;    171,26;  171,26;2026-09-23
727057;Naventi Offensiv Flex;    372,34;  372,34;2026-09-23
196097;Nordea European Sustainable Stars Equity Fund;   2699,94; 2699,94;2026-09-23
430975;Nordea Generationsfond 50-tal;    162,10;  162,10;2026-09-23
359315;Nordea Generationsfond 60-tal;    307,55;  307,55;2026-09-23
287656;Nordea Generationsfond 70-tal;    367,11;  367,11;2026-09-23
215996;Nordea Generationsfond 80-tal;    349,99;  349,99;2026-09-23
596429;Nordea Generationsfond 90-tal;    432,91;  432,91;2026-09-23
502633;Nordea Generationsfond Senior;    101,98;  101,98;2026-09-23
282517;Nordea Global;     12,72;   12,72;2026-09-23
995571;Nordea Globala Tillväxtmarknader ;    655,63;  655,63;2026-09-23
469692;Nordea Indienfond;    460,05;  460,05;2026-09-23
653097;Nordea Kinafond;    299,75;  299,75;2026-09-23
861757;Nordea Nordic Fund;      3,38;    3,38;2026-09-23
648964;Nordea Obligationsfond;    124,04;  124,04;2026-09-23
131409;Nordea Realräntefond;    170,79;  170,79;2026-09-23
286294;Nordea Småbolagsfond Norden;    340,54;  340,54;2026-09-23
428078;Nordea Småbolagsfond Sverige;    644,44;  644,44;2026-09-23
840090;Nordea Stratega Ränta;    137,93;  137,93;2026-09-23
613133;Nordea Swedish Bond Stars;    109,28;  109,28;2026-09-23
419101;Odin Emerging Markets C;    617,91;  617,67;2026-09-23
332156;Odin Fastighet C;   1213,66; 1213,19;2026-09-23
562421;Odin Global C;    559,97;  559,75;2026-09-23
562728;Odin Norge C ;   9212,38; 9208,84;2026-09-23
165755;Pareto Aksje Norge B;   5495,48; 5493,37;2026-09-22
912691;Pareto Global B;   4814,24; 4812,39;2026-09-23
134593;Pareto Räntefond A;   1298,52; 1298,52;2026-09-23
917955;Pictet Asian  Equities Ex Japan R;   4018,72; 4018,11;2026-09-23
260919;Pictet Biotech R;  12431,33;12429,44;2026-09-23
882126;Pictet China Equities R;   4605,06; 4604,36;2026-09-23
887497;Pictet Clean Energy Transition R;   2191,12; 2190,79;2026-09-23
296749;Pictet Digital R;   6983,37; 6982,31;2026-09-23
404236;Pictet Emerging Markets R;   7647,57; 7646,40;2026-09-23
280925;Pictet EUR Bonds R;   5245,31; 5244,62;2026-09-22
173435;Pictet Global Emerging Debt R;   4196,88; 4196,24;2026-09-22
690693;Pictet Global Megatrend Selection R;   4024,25; 4023,63;2026-09-23
874271;Pictet Indian Equities R;   6980,81; 6979,74;2026-09-23
910109;Pictet Japanese Equity Opportunities R;   1531,44; 1531,19;2026-09-18
688986;Pictet Longevity R;   2636,75; 2636,35;2026-09-23
923383;Pictet Premium Brands R;   2528,76; 2528,42;2026-09-23
968891;Pictet Security R;   4445,00; 4444,33;2026-09-23
755033;Pictet Timber R;   1827,40; 1827,12;2026-09-23
189258;Pictet Water R;   4596,93; 4596,31;2026-09-23
241661;Pictet-Emerging Corporate Bonds R ;   1344,37; 1344,17;2026-09-22
487108;Prior & Nilsson Realinvest A;   3760,66; 3760,66;2026-09-23
670091;S-Bank Emerging Markets Equity Fund;    274,02;  273,98;2026-09-23
324665;S-Banken Fenno Aktie A;   5960,27; 5959,48;2026-09-23
360495;S-Banken USA Aktie A;    895,19;  895,08;2026-09-23
531310;SEB 3 - SEB Sweden Equity Fund;    140,41;  140,41;2026-09-23
301580;SEB Aktiesparfond;     34,64;   34,64;2026-09-23
914945;SEB Asienfond ex Japan;     47,18;   47,18;2026-09-23
639633;SEB Asset Selection Fund C;    179,70;  179,70;2026-09-22
651679;SEB Dynamic Bond Fund C;    119,40;  119,40;2026-09-23
520759;SEB Dynamisk Aktiefond;     33,68;   33,68;2026-09-22
950774;SEB Emerging Marketsfond;     56,98;   56,98;2026-09-22
556589;SEB Europafond Småbolag;    116,35;  116,35;2026-09-23
988600;SEB Europe Equity Fund;   1464,75; 1464,55;2026-09-22
698952;SEB Global Aktiefond;     41,92;   41,92;2026-09-23
882358;SEB Global High Yield Fund C;    213,01;  213,01;2026-09-22
405704;SEB Green Bond Fund C;    102,59;  102,59;2026-09-22
229922;SEB Läkemedelsfond;     35,83;   35,83;2026-09-23
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5252,20; 5252,20;2026-09-23
484923;SEB Nordenfond;     78,94;   78,94;2026-09-23
710467;SEB Nordic Small Cap Fund;    102,98;  102,98;2026-09-22
997403;SEB Pension Fund C;    242,52;  242,52;2026-09-22
496497;SEB Realräntefond D;     12,60;   12,60;2026-09-23
495482;SEB Sverigefond;     58,20;   58,20;2026-09-23
499731;SEB Sverigefond Småbolag;    138,10;  138,10;2026-09-23
194092;SEB Teknologifond ;    169,69;  169,69;2026-09-22
879114;SEB Världenfond;     29,19;   29,19;2026-09-22
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     65,96;   65,95;2026-09-22
443721;Seligson & Co Euroobligation A;     41,58;   41,58;2026-09-23
479550;Seligson & Co Global Top 25 Brands A;    222,62;  222,59;2026-09-23
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    592,47;  592,39;2026-09-23
303701;Sensor Sverige Select;    449,05;  449,05;2026-09-21
832717;Simplicity Företagsobligationer A;    156,83;  156,83;2026-09-23
934711;Simplicity Global Corporate Bond A;    147,30;  147,30;2026-09-23
418699;Simplicity Likviditet A;    130,55;  130,55;2026-09-23
567140;Simplicity Sverige;    288,05;  288,05;2026-09-23
153007;SKAGEN Focus D;    283,73;  283,62;2026-09-23
984187;SKAGEN Global E;   3679,46; 3678,05;2026-09-23
501981;SKAGEN Kon-Tiki F;   1756,04; 1755,36;2026-09-23
260497;SKAGEN m2 C;    263,32;  263,21;2026-09-23
296327;SKAGEN Vekst C;   7211,70; 7208,94;2026-09-23
546960;Skandia Balanserad;    664,30;  664,30;2026-09-23
654459;Skandia Europa Exponering;   1146,85; 1146,85;2026-09-23
403642;Skandia Försiktig;    257,73;  257,73;2026-09-23
545426;Skandia Global Exponering A;    604,09;  604,09;2026-09-23
582791;Skandia Japan Exponering;    444,14;  444,14;2026-09-18
331983;Skandia Korträntefond;    147,25;  147,25;2026-09-23
256362;Skandia Nordamerika Exponering;    822,00;  822,00;2026-09-23
726117;Skandia Obligationsfond;    185,85;  185,85;2026-09-23
469817;Skandia Realräntefond;    158,42;  158,42;2026-09-23
103606;Skandia Småbolag Sverige;   1505,99; 1505,99;2026-09-23
439471;Skandia Time Global;   1407,15; 1407,15;2026-09-23
511139;Skandia USA;   2544,65; 2544,65;2026-09-23
475301;Skandia Världen;    988,95;  988,95;2026-09-23
465147;Spiltan Globalfond Investmentbolag;    320,27;  320,27;2026-09-23
560599;Spiltan Högräntefond;    142,29;  142,29;2026-09-23
972497;Spiltan Räntefond Sverige;    152,59;  152,59;2026-09-23
152181;Spiltan Småbolagsfond;   1482,69; 1482,69;2026-09-23
391482;SPP Generation 40-tal;    329,37;  329,37;2026-09-23
427310;SPP Generation 50-tal;    530,87;  530,87;2026-09-23
463141;SPP Generation 60-tal;   1039,74; 1039,74;2026-09-23
498972;SPP Generation 70-tal;    566,75;  566,75;2026-09-23
844522;SPP Generation 80-tal;    303,37;  303,37;2026-09-23
459891;Storebrand Emerging Markets A;    309,93;  309,93;2026-09-23
429316;Storebrand Emerging Markets Plus A;    339,81;  339,81;2026-09-23
140673;Storebrand Europa A;    311,26;  311,26;2026-09-23
331686;Storebrand FRN Företagsobligation A;    136,09;  136,09;2026-09-23
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,22;  105,22;2026-09-23
912220;Storebrand Global High Dividend Low Volatility A;    378,46;  378,46;2026-09-23
527060;Storebrand Global Indeks A4;   2797,43; 2797,01;2026-09-23
162099;Storebrand Global Multifactor A;    263,52;  263,52;2026-09-23
184119;Storebrand Global Solutions A;    608,10;  608,10;2026-09-23
721506;Storebrand Grön Obligation A;    114,25;  114,25;2026-09-23
176503;Storebrand Japan A;    190,99;  190,99;2026-09-18
442897;Storebrand Kortränta A;    133,77;  133,77;2026-09-23
534800;Storebrand Obligation A;    152,03;  152,03;2026-09-23
248161;Storebrand USA A;    761,59;  761,59;2026-09-23
978981;Swedbank Robur Access Asien A;    558,26;  558,26;2026-09-23
755504;Swedbank Robur Access Europa A;    302,97;  302,97;2026-09-23
114819;Swedbank Robur Access Global A;    419,88;  419,88;2026-09-23
719674;Swedbank Robur Access Sverige A;    392,97;  392,97;2026-09-23
150649;Swedbank Robur Access USA A;    937,71;  937,71;2026-09-23
785022;Swedbank Robur Aktiefond Pension;     82,74;   82,74;2026-09-23
160267;Swedbank Robur Europafond A;     61,80;   61,80;2026-09-23
968420;Swedbank Robur Fastighet A;     66,67;   66,67;2026-09-23
928341;Swedbank Robur Healthcare A;     40,16;   40,16;2026-09-23
749192;Swedbank Robur Mixfond Pension;     35,85;   35,85;2026-09-23
677534;Swedbank Robur Obligation A;     13,84;   13,84;2026-09-23
717611;Swedbank Robur Räntefond Kort A;    112,78;  112,78;2026-09-23
896761;Swedbank Robur Small Cap Europe A;     46,67;   46,67;2026-09-23
856682;Swedbank Robur Småbolagsfond Sverige A;    255,28;  255,28;2026-09-23
607226;Swedbank Robur Sverige A;    868,26;  868,26;2026-09-23
283408;Swedbank Robur Technology A;   1995,54; 1995,54;2026-09-23
855387;Swedbank Robur Transfer 50;    203,49;  203,49;2026-09-23
819557;Swedbank Robur Transfer 60;    359,47;  359,47;2026-09-23
783720;Swedbank Robur Transfer 70;    599,40;  599,40;2026-09-23
747899;Swedbank Robur Transfer 80;    713,43;  713,43;2026-09-23
320762;Swedbank Robur Transfer 90;    546,03;  546,03;2026-09-23
425067;Templeton Emerging Markets Fund A;    888,28;  888,14;2026-09-22
460899;Templeton Global Bond Fund A;     10,33;   10,33;2026-09-22
861229;Tundra Sustainable Frontier Fund A;    364,08;  364,08;2026-09-23
780411;UB Infra Placeringsfond A;   2485,61; 2485,28;2026-09-23
144501;Ålandsbanken Euro Bond S Placeringsfond;    340,43;  340,43;2026-09-22
955435;Ålandsbanken Euro High Yield B Placeringsfond;    589,28;  589,20;2026-09-22
989491;Ålandsbanken Global Aktie B Placeringsfond;    243,40;  243,37;2026-09-22
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    440,54;  440,54;2026-09-22
521104;Ålandsbanken Norden Aktie Placeringsfond;   2319,25; 2319,25;2026-09-22
