Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
163923;Lannebo Global Growth A;   1792,86; 1792,86;2026-09-14
294918;Lannebo Kort ränta;    104,95;  104,95;2026-09-14
642298;Lannebo Marknad Pacific;    448,89;  448,89;2026-09-14
678128;Lannebo Marknad USA A;    707,70;  707,70;2026-09-14
878520;Lannebo Mixfond;     39,73;   39,73;2026-09-14
861104;Lannebo Mixfond Offensiv A;    352,96;  352,96;2026-09-14
513722;Lannebo Obligationsfond A;    101,90;  101,90;2026-09-14
844100;Lannebo Realräntefond A;    125,27;  125,27;2026-09-14
694539;Lannebo Small Cap Opportunities A;   7718,54; 7718,54;2026-09-14
842690;Lannebo Småbolag;    188,65;  188,65;2026-09-14
416867;Lannebo Sweden Micro Cap;   2104,65; 2104,65;2026-09-14
771030;Lannebo Teknik;     24,21;   24,21;2026-09-14
313742;Länsförsäkringar Fastighetsfond A;   5511,56; 5511,56;2026-09-14
874560;Länsförsäkringar Företagsobligation Vision ;    125,61;  125,61;2026-09-14
563965;Länsförsäkringar Global Vision A;    122,14;  122,14;2026-09-14
470104;Länsförsäkringar Japan Index;    247,62;  247,62;2026-09-14
420646;Länsförsäkringar Kort Räntefond;    118,26;  118,26;2026-09-14
242081;Länsförsäkringar Lång Räntefond A;    164,61;  164,61;2026-09-14
599795;Länsförsäkringar Mix Vision A;    637,61;  637,61;2026-09-14
515676;Länsförsäkringar Småbolag Sverige Vision A;   1660,05; 1660,05;2026-09-14
814772;Länsförsäkringar Sparmål 2015;    275,66;  275,66;2026-09-14
778944;Länsförsäkringar Sparmål 2020;    307,24;  307,24;2026-09-14
743112;Länsförsäkringar Sparmål 2025;    408,20;  408,20;2026-09-14
707281;Länsförsäkringar Sparmål 2030;    485,96;  485,96;2026-09-14
671453;Länsförsäkringar Sparmål 2035;    285,50;  285,50;2026-09-14
635623;Länsförsäkringar Sparmål 2040;    305,83;  305,83;2026-09-14
832360;Länsförsäkringar Sparmål 2045;    371,45;  371,45;2026-09-14
434274;Länsförsäkringar Tillväxtmarknad Index A;    256,26;  256,26;2026-09-14
456475;Länsförsäkringar USA Aktiv A;   1328,50; 1328,50;2026-09-14
551507;Länsförsäkringar USA Index;   1207,40; 1207,40;2026-09-14
117002;Lärarfond Balanserad;     39,88;   39,88;2026-09-14
981175;Lärarfond Försiktig;     20,94;   20,94;2026-09-14
152835;Lärarfond Offensiv;     56,45;   56,45;2026-09-14
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1277,54; 1277,54;2026-09-14
615310;Naventi Balanserad Flex;    236,00;  236,00;2026-09-14
447086;Naventi Defensiv Flex;    169,74;  169,74;2026-09-14
727057;Naventi Offensiv Flex;    360,63;  360,63;2026-09-14
196097;Nordea European Sustainable Stars Equity Fund;   2659,99; 2659,99;2026-09-14
430975;Nordea Generationsfond 50-tal;    161,96;  161,96;2026-09-14
359315;Nordea Generationsfond 60-tal;    304,89;  304,89;2026-09-14
287656;Nordea Generationsfond 70-tal;    359,87;  359,87;2026-09-14
215996;Nordea Generationsfond 80-tal;    343,09;  343,09;2026-09-14
596429;Nordea Generationsfond 90-tal;    424,40;  424,40;2026-09-14
502633;Nordea Generationsfond Senior;    101,90;  101,90;2026-09-14
282517;Nordea Global;     12,42;   12,42;2026-09-14
995571;Nordea Globala Tillväxtmarknader ;    624,13;  624,13;2026-09-14
469692;Nordea Indienfond;    445,53;  445,53;2026-09-11
653097;Nordea Kinafond;    292,61;  292,61;2026-09-14
861757;Nordea Nordic Fund;      3,37;    3,37;2026-09-14
648964;Nordea Obligationsfond;    123,76;  123,76;2026-09-14
131409;Nordea Realräntefond;    170,20;  170,20;2026-09-14
286294;Nordea Småbolagsfond Norden;    336,74;  336,74;2026-09-14
428078;Nordea Småbolagsfond Sverige;    633,63;  633,63;2026-09-14
840090;Nordea Stratega Ränta;    137,72;  137,72;2026-09-14
613133;Nordea Swedish Bond Stars;    109,16;  109,16;2026-09-14
419101;Odin Emerging Markets C;    588,38;  588,15;2026-09-14
332156;Odin Fastighet C;   1231,69; 1231,22;2026-09-14
562421;Odin Global C;    548,29;  548,08;2026-09-14
562728;Odin Norge C ;   9215,65; 9212,13;2026-09-14
165755;Pareto Aksje Norge B;   5483,04; 5480,94;2026-09-11
912691;Pareto Global B;   4783,62; 4781,79;2026-09-14
134593;Pareto Räntefond A;   1298,09; 1298,09;2026-09-14
917955;Pictet Asian  Equities Ex Japan R;   3868,58; 3867,99;2026-09-14
260919;Pictet Biotech R;  12820,28;12818,31;2026-09-14
882126;Pictet China Equities R;   4557,90; 4557,19;2026-09-14
887497;Pictet Clean Energy Transition R;   2073,20; 2072,88;2026-09-14
296749;Pictet Digital R;   6635,09; 6634,07;2026-09-14
404236;Pictet Emerging Markets R;   7371,08; 7369,94;2026-09-14
280925;Pictet EUR Bonds R;   5204,17; 5203,47;2026-09-11
173435;Pictet Global Emerging Debt R;   4132,91; 4132,27;2026-09-11
690693;Pictet Global Megatrend Selection R;   3892,75; 3892,15;2026-09-14
874271;Pictet Indian Equities R;   6830,40; 6829,34;2026-09-11
910109;Pictet Japanese Equity Opportunities R;   1539,90; 1539,41;2026-09-14
688986;Pictet Longevity R;   2541,31; 2540,92;2026-09-14
923383;Pictet Premium Brands R;   2525,37; 2525,03;2026-09-14
968891;Pictet Security R;   4106,15; 4105,52;2026-09-14
755033;Pictet Timber R;   1778,53; 1778,26;2026-09-14
189258;Pictet Water R;   4490,76; 4490,16;2026-09-14
241661;Pictet-Emerging Corporate Bonds R ;   1324,57; 1324,36;2026-09-11
487108;Prior & Nilsson Realinvest A;   3739,66; 3739,66;2026-09-14
670091;S-Bank Emerging Markets Equity Fund;    262,05;  262,01;2026-09-14
324665;S-Banken Fenno Aktie A;   5706,51; 5705,75;2026-09-14
360495;S-Banken USA Aktie A;    868,51;  868,39;2026-09-14
531310;SEB 3 - SEB Sweden Equity Fund;    137,18;  137,18;2026-09-14
301580;SEB Aktiesparfond;     33,57;   33,57;2026-09-14
914945;SEB Asienfond ex Japan;     45,15;   45,15;2026-09-14
639633;SEB Asset Selection Fund C;    178,35;  178,35;2026-09-11
651679;SEB Dynamic Bond Fund C;    119,53;  119,53;2026-09-14
520759;SEB Dynamisk Aktiefond;     32,91;   32,91;2026-09-11
950774;SEB Emerging Marketsfond;     55,20;   55,20;2026-09-11
556589;SEB Europafond Småbolag;    115,52;  115,52;2026-09-14
988600;SEB Europe Equity Fund;   1439,60; 1439,41;2026-09-11
698952;SEB Global Aktiefond;     41,32;   41,32;2026-09-14
882358;SEB Global High Yield Fund C;    213,13;  213,13;2026-09-11
405704;SEB Green Bond Fund C;    102,61;  102,61;2026-09-11
229922;SEB Läkemedelsfond;     35,17;   35,17;2026-09-14
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5147,01; 5147,01;2026-09-14
484923;SEB Nordenfond;     78,80;   78,80;2026-09-14
710467;SEB Nordic Small Cap Fund;    101,16;  101,16;2026-09-11
997403;SEB Pension Fund C;    239,03;  239,03;2026-09-11
496497;SEB Realräntefond D;     12,55;   12,55;2026-09-14
495482;SEB Sverigefond;     57,41;   57,41;2026-09-14
499731;SEB Sverigefond Småbolag;    134,77;  134,77;2026-09-14
194092;SEB Teknologifond ;    159,90;  159,90;2026-09-11
879114;SEB Världenfond;     28,60;   28,60;2026-09-11
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     65,00;   64,99;2026-09-11
443721;Seligson & Co Euroobligation A;     41,48;   41,48;2026-09-14
479550;Seligson & Co Global Top 25 Brands A;    219,54;  219,51;2026-09-14
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    572,81;  572,73;2026-09-14
303701;Sensor Sverige Select;    439,31;  439,31;2026-09-14
832717;Simplicity Företagsobligationer A;    156,78;  156,78;2026-09-14
934711;Simplicity Global Corporate Bond A;    147,24;  147,24;2026-09-14
418699;Simplicity Likviditet A;    130,52;  130,52;2026-09-14
567140;Simplicity Sverige;    281,69;  281,69;2026-09-14
153007;SKAGEN Focus D;    286,31;  286,20;2026-09-14
984187;SKAGEN Global E;   3740,80; 3739,38;2026-09-14
501981;SKAGEN Kon-Tiki F;   1710,31; 1709,66;2026-09-14
260497;SKAGEN m2 C;    262,84;  262,74;2026-09-14
296327;SKAGEN Vekst C;   7238,81; 7236,04;2026-09-14
546960;Skandia Balanserad;    656,41;  656,41;2026-09-14
654459;Skandia Europa Exponering;   1141,89; 1141,89;2026-09-14
403642;Skandia Försiktig;    255,99;  255,99;2026-09-14
545426;Skandia Global Exponering A;    589,33;  589,33;2026-09-14
582791;Skandia Japan Exponering;    445,41;  445,41;2026-09-14
331983;Skandia Korträntefond;    147,20;  147,20;2026-09-14
256362;Skandia Nordamerika Exponering;    796,71;  796,71;2026-09-14
726117;Skandia Obligationsfond;    185,59;  185,59;2026-09-14
469817;Skandia Realräntefond;    157,81;  157,81;2026-09-14
103606;Skandia Småbolag Sverige;   1491,12; 1491,12;2026-09-14
439471;Skandia Time Global;   1375,77; 1375,77;2026-09-14
511139;Skandia USA;   2500,60; 2500,60;2026-09-14
475301;Skandia Världen;    975,24;  975,24;2026-09-14
465147;Spiltan Globalfond Investmentbolag;    322,18;  322,18;2026-09-14
560599;Spiltan Högräntefond;    142,16;  142,16;2026-09-14
972497;Spiltan Räntefond Sverige;    152,55;  152,55;2026-09-14
152181;Spiltan Småbolagsfond;   1428,98; 1428,98;2026-09-14
391482;SPP Generation 40-tal;    327,41;  327,41;2026-09-14
427310;SPP Generation 50-tal;    527,27;  527,27;2026-09-14
463141;SPP Generation 60-tal;   1027,40; 1027,40;2026-09-14
498972;SPP Generation 70-tal;    556,45;  556,45;2026-09-14
844522;SPP Generation 80-tal;    297,49;  297,49;2026-09-14
459891;Storebrand Emerging Markets A;    296,87;  296,87;2026-09-14
429316;Storebrand Emerging Markets Plus A;    325,47;  325,47;2026-09-14
140673;Storebrand Europa A;    309,84;  309,84;2026-09-14
331686;Storebrand FRN Företagsobligation A;    136,05;  136,05;2026-09-14
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,61;  105,61;2026-09-14
912220;Storebrand Global High Dividend Low Volatility A;    378,62;  378,62;2026-09-14
527060;Storebrand Global Indeks A4;   2747,42; 2747,00;2026-09-14
162099;Storebrand Global Multifactor A;    261,48;  261,48;2026-09-14
184119;Storebrand Global Solutions A;    597,22;  597,22;2026-09-14
721506;Storebrand Grön Obligation A;    114,16;  114,16;2026-09-14
176503;Storebrand Japan A;    190,80;  190,80;2026-09-14
442897;Storebrand Kortränta A;    133,70;  133,70;2026-09-14
534800;Storebrand Obligation A;    151,71;  151,71;2026-09-14
248161;Storebrand USA A;    746,59;  746,59;2026-09-14
978981;Swedbank Robur Access Asien A;    534,44;  534,44;2026-09-14
755504;Swedbank Robur Access Europa A;    301,22;  301,22;2026-09-14
114819;Swedbank Robur Access Global A;    412,22;  412,22;2026-09-14
719674;Swedbank Robur Access Sverige A;    382,05;  382,05;2026-09-14
150649;Swedbank Robur Access USA A;    917,19;  917,19;2026-09-14
785022;Swedbank Robur Aktiefond Pension;     81,23;   81,23;2026-09-14
160267;Swedbank Robur Europafond A;     60,71;   60,71;2026-09-14
968420;Swedbank Robur Fastighet A;     67,04;   67,04;2026-09-14
928341;Swedbank Robur Healthcare A;     39,76;   39,76;2026-09-14
749192;Swedbank Robur Mixfond Pension;     35,42;   35,42;2026-09-14
677534;Swedbank Robur Obligation A;     13,82;   13,82;2026-09-14
717611;Swedbank Robur Räntefond Kort A;    112,71;  112,71;2026-09-14
896761;Swedbank Robur Small Cap Europe A;     46,47;   46,47;2026-09-14
856682;Swedbank Robur Småbolagsfond Sverige A;    247,15;  247,15;2026-09-14
607226;Swedbank Robur Sverige A;    838,25;  838,25;2026-09-14
283408;Swedbank Robur Technology A;   1836,63; 1836,63;2026-09-14
855387;Swedbank Robur Transfer 50;    202,31;  202,31;2026-09-14
819557;Swedbank Robur Transfer 60;    355,70;  355,70;2026-09-14
783720;Swedbank Robur Transfer 70;    590,54;  590,54;2026-09-14
747899;Swedbank Robur Transfer 80;    701,36;  701,36;2026-09-14
320762;Swedbank Robur Transfer 90;    537,29;  537,29;2026-09-14
425067;Templeton Emerging Markets Fund A;    855,25;  855,12;2026-09-11
460899;Templeton Global Bond Fund A;     10,42;   10,42;2026-09-11
861229;Tundra Sustainable Frontier Fund A;    356,71;  356,71;2026-09-14
780411;UB Infra Placeringsfond A;   2484,76; 2484,42;2026-09-14
144501;Ålandsbanken Euro Bond S Placeringsfond;    340,33;  340,33;2026-09-11
955435;Ålandsbanken Euro High Yield B Placeringsfond;    586,81;  586,73;2026-09-11
989491;Ålandsbanken Global Aktie B Placeringsfond;    236,36;  236,33;2026-09-11
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    437,00;  437,00;2026-09-11
521104;Ålandsbanken Norden Aktie Placeringsfond;   2317,20; 2317,20;2026-09-11
