Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
491233;Handelsbanken Developed Markets Index Criteria A1;    159,42;  159,42;2026-09-22
750075;Handelsbanken Emerging Markets Index A1;    332,90;  332,90;2026-09-22
629543;Handelsbanken Europa Index Criteria A1;    265,88;  265,88;2026-09-22
785907;Handelsbanken Global Index Criteria A1;    736,40;  736,40;2026-09-22
549552;Handelsbanken Global Småbolag Index Criteria A1;    232,52;  232,52;2026-09-22
123679;Handelsbanken Global Tema A1;   1161,49; 1161,49;2026-09-22
644005;Handelsbanken Hälsovård Tema A1;    465,39;  465,39;2026-09-22
687509;Handelsbanken Hållbar Energi A1;    391,58;  391,58;2026-09-22
718205;Handelsbanken Kortränta A1;    164,10;  164,10;2026-09-22
524702;Handelsbanken Långränta A1;    112,16;  112,16;2026-09-22
674630;Handelsbanken Norden Selektiv (A1 SEK);    847,87;  847,87;2026-09-22
751495;Handelsbanken Nordiska Småbolag A1;   1905,81; 1905,81;2026-09-22
167114;Handelsbanken Pension 40 A12;    180,96;  180,96;2026-09-21
314682;Handelsbanken Pension 50 A12;    252,75;  252,75;2026-09-21
350512;Handelsbanken Pension 60 A12;    424,04;  424,04;2026-09-21
278853;Handelsbanken Pension 70 A12;    539,35;  539,35;2026-09-21
243022;Handelsbanken Pension 80 A12;    538,65;  538,65;2026-09-21
952010;Handelsbanken Svenska Småbolag A1;   2544,50; 2544,50;2026-09-22
465914;Handelsbanken Sverige 100 Index Criteria A1;    558,59;  558,59;2026-09-22
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    614,51;  614,51;2026-09-22
602979;Handelsbanken Sverige LM Index (A1 SEK);    126,14;  126,14;2026-09-22
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1038,31; 1038,31;2026-09-22
987842;Handelsbanken Tillväxtmarknad Tema A1;    678,62;  678,62;2026-09-22
500976;HealthInvest Small & Mid Cap Healthcare;    180,72;  180,72;2026-09-21
282632;Holberg Global A;    673,36;  673,10;2026-09-22
318469;Holberg Norge;   1678,78; 1678,13;2026-09-22
712299;Humle Småbolagsfond A;    747,78;  747,78;2026-09-22
307306;Indecap Guide 1 C;    128,43;  128,43;2026-09-21
271478;Indecap Guide 2 C;    297,61;  297,61;2026-09-21
233585;JPMorgan China A;    724,71;  724,60;2026-09-22
305243;JPMorgan Emerging Markets Equity A ;    671,50;  671,39;2026-09-22
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2745,60; 2745,23;2026-09-22
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1863,66; 1863,41;2026-09-22
676460;Kotak Funds - India Growth Fund;    228,38;  228,35;2026-09-22
895699;Kotak Funds - India Midcap A;    383,02;  382,97;2026-09-22
224493;KPA Blandfond;    539,54;  539,54;2026-09-22
295857;Lannebo Emerging Markets A;    417,20;  417,20;2026-09-22
660829;Lannebo FRN A;    131,83;  131,83;2026-09-22
104786;Lannebo Företagsobligationsfond A;    136,61;  136,61;2026-09-22
964767;Lannebo Global A;    573,41;  573,41;2026-09-22
163923;Lannebo Global Growth A;   1848,27; 1848,27;2026-09-22
294918;Lannebo Kort ränta;    105,04;  105,04;2026-09-22
642298;Lannebo Marknad Pacific;    450,74;  450,74;2026-09-22
678128;Lannebo Marknad USA A;    729,11;  729,11;2026-09-22
878520;Lannebo Mixfond;     40,48;   40,48;2026-09-22
861104;Lannebo Mixfond Offensiv A;    360,46;  360,46;2026-09-22
513722;Lannebo Obligationsfond A;    102,36;  102,36;2026-09-22
844100;Lannebo Realräntefond A;    126,17;  126,17;2026-09-22
694539;Lannebo Small Cap Opportunities A;   7961,53; 7961,53;2026-09-22
842690;Lannebo Småbolag;    195,84;  195,84;2026-09-22
416867;Lannebo Sweden Micro Cap;   2168,57; 2168,57;2026-09-22
771030;Lannebo Teknik;     25,03;   25,03;2026-09-22
313742;Länsförsäkringar Fastighetsfond A;   5510,55; 5510,55;2026-09-22
874560;Länsförsäkringar Företagsobligation Vision ;    125,92;  125,92;2026-09-22
563965;Länsförsäkringar Global Vision A;    124,01;  124,01;2026-09-22
470104;Länsförsäkringar Japan Index;    247,57;  247,57;2026-09-18
420646;Länsförsäkringar Kort Räntefond;    118,31;  118,31;2026-09-22
242081;Länsförsäkringar Lång Räntefond A;    165,71;  165,71;2026-09-22
599795;Länsförsäkringar Mix Vision A;    645,64;  645,64;2026-09-22
515676;Länsförsäkringar Småbolag Sverige Vision A;   1691,86; 1691,86;2026-09-22
814772;Länsförsäkringar Sparmål 2015;    278,27;  278,27;2026-09-22
778944;Länsförsäkringar Sparmål 2020;    310,14;  310,14;2026-09-22
743112;Länsförsäkringar Sparmål 2025;    413,83;  413,83;2026-09-22
707281;Länsförsäkringar Sparmål 2030;    495,96;  495,96;2026-09-22
671453;Länsförsäkringar Sparmål 2035;    292,70;  292,70;2026-09-22
635623;Länsförsäkringar Sparmål 2040;    314,37;  314,37;2026-09-22
832360;Länsförsäkringar Sparmål 2045;    382,02;  382,02;2026-09-22
434274;Länsförsäkringar Tillväxtmarknad Index A;    266,43;  266,43;2026-09-22
456475;Länsförsäkringar USA Aktiv A;   1360,07; 1360,07;2026-09-22
551507;Länsförsäkringar USA Index;   1241,88; 1241,88;2026-09-22
117002;Lärarfond Balanserad;     40,52;   40,52;2026-09-22
981175;Lärarfond Försiktig;     21,12;   21,12;2026-09-22
152835;Lärarfond Offensiv;     57,58;   57,58;2026-09-22
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1311,80; 1311,80;2026-09-22
615310;Naventi Balanserad Flex;    239,95;  239,95;2026-09-22
447086;Naventi Defensiv Flex;    171,24;  171,24;2026-09-22
727057;Naventi Offensiv Flex;    371,43;  371,43;2026-09-22
196097;Nordea European Sustainable Stars Equity Fund;   2709,66; 2709,66;2026-09-22
430975;Nordea Generationsfond 50-tal;    162,69;  162,69;2026-09-22
359315;Nordea Generationsfond 60-tal;    308,55;  308,55;2026-09-22
287656;Nordea Generationsfond 70-tal;    367,75;  367,75;2026-09-22
215996;Nordea Generationsfond 80-tal;    350,60;  350,60;2026-09-22
596429;Nordea Generationsfond 90-tal;    433,67;  433,67;2026-09-22
502633;Nordea Generationsfond Senior;    102,35;  102,35;2026-09-22
282517;Nordea Global;     12,71;   12,71;2026-09-22
995571;Nordea Globala Tillväxtmarknader ;    651,90;  651,90;2026-09-22
469692;Nordea Indienfond;    454,97;  454,97;2026-09-22
653097;Nordea Kinafond;    301,59;  301,59;2026-09-22
861757;Nordea Nordic Fund;      3,40;    3,40;2026-09-22
648964;Nordea Obligationsfond;    124,76;  124,76;2026-09-22
131409;Nordea Realräntefond;    171,61;  171,61;2026-09-22
286294;Nordea Småbolagsfond Norden;    342,12;  342,12;2026-09-22
428078;Nordea Småbolagsfond Sverige;    648,00;  648,00;2026-09-22
840090;Nordea Stratega Ränta;    138,45;  138,45;2026-09-22
613133;Nordea Swedish Bond Stars;    109,48;  109,48;2026-09-22
419101;Odin Emerging Markets C;    619,57;  619,33;2026-09-22
332156;Odin Fastighet C;   1232,72; 1232,24;2026-09-22
562421;Odin Global C;    562,61;  562,40;2026-09-22
562728;Odin Norge C ;   9244,31; 9240,77;2026-09-22
165755;Pareto Aksje Norge B;   5483,27; 5481,17;2026-09-21
912691;Pareto Global B;   4844,62; 4842,76;2026-09-22
134593;Pareto Räntefond A;   1298,65; 1298,65;2026-09-22
917955;Pictet Asian  Equities Ex Japan R;   4068,23; 4067,61;2026-09-22
260919;Pictet Biotech R;  12519,23;12517,32;2026-09-22
882126;Pictet China Equities R;   4669,89; 4669,18;2026-09-22
887497;Pictet Clean Energy Transition R;   2194,39; 2194,05;2026-09-22
296749;Pictet Digital R;   7000,90; 6999,83;2026-09-22
404236;Pictet Emerging Markets R;   7721,57; 7720,40;2026-09-22
280925;Pictet EUR Bonds R;   5253,83; 5253,14;2026-09-21
173435;Pictet Global Emerging Debt R;   4194,21; 4193,57;2026-09-21
690693;Pictet Global Megatrend Selection R;   4024,56; 4023,94;2026-09-22
874271;Pictet Indian Equities R;   6945,42; 6944,36;2026-09-22
910109;Pictet Japanese Equity Opportunities R;   1531,44; 1531,19;2026-09-18
688986;Pictet Longevity R;   2610,64; 2610,25;2026-09-22
923383;Pictet Premium Brands R;   2556,20; 2555,86;2026-09-22
968891;Pictet Security R;   4405,50; 4404,83;2026-09-22
755033;Pictet Timber R;   1831,64; 1831,36;2026-09-22
189258;Pictet Water R;   4598,77; 4598,16;2026-09-22
241661;Pictet-Emerging Corporate Bonds R ;   1344,12; 1343,92;2026-09-21
487108;Prior & Nilsson Realinvest A;   3799,32; 3799,32;2026-09-22
670091;S-Bank Emerging Markets Equity Fund;    272,74;  272,70;2026-09-22
324665;S-Banken Fenno Aktie A;   5984,49; 5983,69;2026-09-22
360495;S-Banken USA Aktie A;    898,73;  898,61;2026-09-22
531310;SEB 3 - SEB Sweden Equity Fund;    141,50;  141,50;2026-09-22
301580;SEB Aktiesparfond;     34,66;   34,66;2026-09-22
914945;SEB Asienfond ex Japan;     46,59;   46,59;2026-09-22
639633;SEB Asset Selection Fund C;    179,62;  179,62;2026-09-21
651679;SEB Dynamic Bond Fund C;    119,75;  119,75;2026-09-22
520759;SEB Dynamisk Aktiefond;     33,62;   33,62;2026-09-21
950774;SEB Emerging Marketsfond;     56,53;   56,53;2026-09-21
556589;SEB Europafond Småbolag;    117,00;  117,00;2026-09-22
988600;SEB Europe Equity Fund;   1458,21; 1458,02;2026-09-21
698952;SEB Global Aktiefond;     42,03;   42,03;2026-09-22
882358;SEB Global High Yield Fund C;    212,97;  212,97;2026-09-21
405704;SEB Green Bond Fund C;    102,60;  102,60;2026-09-21
229922;SEB Läkemedelsfond;     35,55;   35,55;2026-09-22
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5238,17; 5238,17;2026-09-22
484923;SEB Nordenfond;     79,55;   79,55;2026-09-22
710467;SEB Nordic Small Cap Fund;    102,54;  102,54;2026-09-21
997403;SEB Pension Fund C;    241,95;  241,95;2026-09-21
496497;SEB Realräntefond D;     12,66;   12,66;2026-09-22
495482;SEB Sverigefond;     58,74;   58,74;2026-09-22
499731;SEB Sverigefond Småbolag;    138,66;  138,66;2026-09-22
194092;SEB Teknologifond ;    168,11;  168,11;2026-09-21
879114;SEB Världenfond;     29,09;   29,09;2026-09-21
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     66,09;   66,08;2026-09-21
443721;Seligson & Co Euroobligation A;     41,75;   41,74;2026-09-22
479550;Seligson & Co Global Top 25 Brands A;    220,84;  220,81;2026-09-22
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    587,10;  587,02;2026-09-22
303701;Sensor Sverige Select;    449,05;  449,05;2026-09-21
832717;Simplicity Företagsobligationer A;    156,85;  156,85;2026-09-22
934711;Simplicity Global Corporate Bond A;    147,44;  147,44;2026-09-22
418699;Simplicity Likviditet A;    130,55;  130,55;2026-09-22
567140;Simplicity Sverige;    290,45;  290,45;2026-09-22
153007;SKAGEN Focus D;    285,13;  285,02;2026-09-22
984187;SKAGEN Global E;   3666,08; 3664,67;2026-09-22
501981;SKAGEN Kon-Tiki F;   1761,14; 1760,47;2026-09-22
260497;SKAGEN m2 C;    265,84;  265,74;2026-09-22
296327;SKAGEN Vekst C;   7265,19; 7262,41;2026-09-22
546960;Skandia Balanserad;    666,16;  666,16;2026-09-22
654459;Skandia Europa Exponering;   1153,98; 1153,98;2026-09-22
403642;Skandia Försiktig;    258,57;  258,57;2026-09-22
545426;Skandia Global Exponering A;    603,41;  603,41;2026-09-22
582791;Skandia Japan Exponering;    444,14;  444,14;2026-09-18
331983;Skandia Korträntefond;    147,30;  147,30;2026-09-22
256362;Skandia Nordamerika Exponering;    820,06;  820,06;2026-09-22
726117;Skandia Obligationsfond;    186,60;  186,60;2026-09-22
469817;Skandia Realräntefond;    159,03;  159,03;2026-09-22
103606;Skandia Småbolag Sverige;   1514,36; 1514,36;2026-09-22
439471;Skandia Time Global;   1405,19; 1405,19;2026-09-22
511139;Skandia USA;   2536,62; 2536,62;2026-09-22
475301;Skandia Världen;    987,52;  987,52;2026-09-22
465147;Spiltan Globalfond Investmentbolag;    320,67;  320,67;2026-09-22
560599;Spiltan Högräntefond;    142,40;  142,40;2026-09-22
972497;Spiltan Räntefond Sverige;    152,60;  152,60;2026-09-22
152181;Spiltan Småbolagsfond;   1483,11; 1483,11;2026-09-22
391482;SPP Generation 40-tal;    330,46;  330,46;2026-09-22
427310;SPP Generation 50-tal;    532,61;  532,61;2026-09-22
463141;SPP Generation 60-tal;   1043,41; 1043,41;2026-09-22
498972;SPP Generation 70-tal;    568,95;  568,95;2026-09-22
844522;SPP Generation 80-tal;    304,57;  304,57;2026-09-22
459891;Storebrand Emerging Markets A;    308,29;  308,29;2026-09-22
429316;Storebrand Emerging Markets Plus A;    338,22;  338,22;2026-09-22
140673;Storebrand Europa A;    312,88;  312,88;2026-09-22
331686;Storebrand FRN Företagsobligation A;    136,08;  136,08;2026-09-22
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,81;  105,81;2026-09-22
912220;Storebrand Global High Dividend Low Volatility A;    378,24;  378,24;2026-09-22
527060;Storebrand Global Indeks A4;   2812,03; 2811,60;2026-09-22
162099;Storebrand Global Multifactor A;    264,77;  264,77;2026-09-22
184119;Storebrand Global Solutions A;    607,69;  607,69;2026-09-22
721506;Storebrand Grön Obligation A;    114,63;  114,63;2026-09-22
176503;Storebrand Japan A;    190,99;  190,99;2026-09-18
442897;Storebrand Kortränta A;    133,80;  133,80;2026-09-22
534800;Storebrand Obligation A;    152,79;  152,79;2026-09-22
248161;Storebrand USA A;    764,37;  764,37;2026-09-22
978981;Swedbank Robur Access Asien A;    554,28;  554,28;2026-09-22
755504;Swedbank Robur Access Europa A;    304,34;  304,34;2026-09-22
114819;Swedbank Robur Access Global A;    421,22;  421,22;2026-09-22
719674;Swedbank Robur Access Sverige A;    395,13;  395,13;2026-09-22
150649;Swedbank Robur Access USA A;    940,55;  940,55;2026-09-22
785022;Swedbank Robur Aktiefond Pension;     83,08;   83,08;2026-09-22
160267;Swedbank Robur Europafond A;     62,04;   62,04;2026-09-22
968420;Swedbank Robur Fastighet A;     67,31;   67,31;2026-09-22
928341;Swedbank Robur Healthcare A;     40,43;   40,43;2026-09-22
749192;Swedbank Robur Mixfond Pension;     36,02;   36,02;2026-09-22
677534;Swedbank Robur Obligation A;     13,89;   13,89;2026-09-22
717611;Swedbank Robur Räntefond Kort A;    112,80;  112,80;2026-09-22
896761;Swedbank Robur Small Cap Europe A;     47,25;   47,25;2026-09-22
856682;Swedbank Robur Småbolagsfond Sverige A;    255,63;  255,63;2026-09-22
607226;Swedbank Robur Sverige A;    873,34;  873,34;2026-09-22
283408;Swedbank Robur Technology A;   1993,66; 1993,66;2026-09-22
855387;Swedbank Robur Transfer 50;    204,44;  204,44;2026-09-22
819557;Swedbank Robur Transfer 60;    360,86;  360,86;2026-09-22
783720;Swedbank Robur Transfer 70;    601,37;  601,37;2026-09-22
747899;Swedbank Robur Transfer 80;    716,38;  716,38;2026-09-22
320762;Swedbank Robur Transfer 90;    548,24;  548,24;2026-09-22
425067;Templeton Emerging Markets Fund A;    884,21;  884,08;2026-09-21
460899;Templeton Global Bond Fund A;     10,31;   10,31;2026-09-21
861229;Tundra Sustainable Frontier Fund A;    361,04;  361,04;2026-09-22
780411;UB Infra Placeringsfond A;   2509,02; 2508,69;2026-09-22
144501;Ålandsbanken Euro Bond S Placeringsfond;    340,43;  340,43;2026-09-21
955435;Ålandsbanken Euro High Yield B Placeringsfond;    589,86;  589,78;2026-09-21
989491;Ålandsbanken Global Aktie B Placeringsfond;    242,60;  242,57;2026-09-21
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    439,83;  439,83;2026-09-21
521104;Ålandsbanken Norden Aktie Placeringsfond;   2305,66; 2305,66;2026-09-21
