Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
480145;BL - Global 30 B;   1385,09; 1384,91;2026-09-07
444315;BL - Global 50 B;   1479,35; 1479,15;2026-09-07
408484;BL - Global 75 B;   1536,80; 1536,59;2026-09-07
515973;BL - Global Bond Opportunities B;   1086,92; 1086,78;2026-09-07
320358;BL - Global Equities B;   1490,06; 1489,86;2026-09-07
647669;BL - Global Flexible B;   2811,46; 2811,08;2026-09-07
214338;BL - Global Flexible USD B;   1989,64; 1989,33;2026-09-07
608463;BlackRock - Asian Dragon Fund A2;    727,87;  727,76;2026-09-08
391896;BlackRock - China A2;    186,87;  186,84;2026-09-08
231100;BlackRock - Emerging Markets A2;    571,38;  571,29;2026-09-08
302760;BlackRock - Global Allocation A2;    963,10;  962,95;2026-09-08
572637;BlackRock - Global High Yield Bond Fund A2;    329,91;  329,86;2026-09-08
768499;BlackRock - India A2;    499,67;  499,59;2026-09-08
159442;BlackRock - Japan Small & MidCap A2;   1085,08; 1084,91;2026-09-08
661066;BlackRock - Latin American A2;    824,96;  824,83;2026-09-08
536806;BlackRock - Natural Resources Growth & Income Fund A2;    194,56;  194,53;2026-09-08
553578;BlackRock - Sustainable Energy A2;    226,96;  226,92;2026-09-08
768556;BlackRock - US Basic Value A2;   1722,60; 1722,33;2026-09-08
804385;BlackRock - US Flexible Equity A2;    985,11;  984,96;2026-09-08
625236;BlackRock - US Mid-Cap Value Fund A2;   4558,63; 4557,92;2026-09-08
517748;BlackRock - World Energy A2;    365,86;  365,80;2026-09-08
410258;BlackRock - World Financials A2;    802,08;  801,96;2026-09-08
338590;BlackRock - World Gold A2;   1104,50; 1104,33;2026-09-08
374421;BlackRock - World Healthscience A2;    753,73;  753,61;2026-09-08
481911;BlackRock - World Mining A2;   1169,00; 1168,82;2026-09-08
644294;BlackRock - World Real Estate Securities Fund A2;    170,05;  170,02;2026-09-08
446088;BlackRock - World Technology A2;   1422,01; 1421,78;2026-09-08
422709;BMC Global Select fund;    415,90;  415,90;2026-09-08
408062;C WorldWide Asia 1A;   3330,80; 3330,28;2026-09-08
515554;C WorldWide Global Equities 1A;   2344,15; 2343,79;2026-09-08
479725;C WorldWide Global Equities Ethical 1A;    420,13;  420,07;2026-09-08
443895;C WorldWide Healthcare Select 1A;   1615,20; 1614,98;2026-09-08
721035;C WorldWide Sweden Small Cap 1A;    792,04;  792,04;2026-09-08
320176;Carnegie Fastighetsfond Norden A;    451,68;  451,68;2026-09-08
505586;Carnegie Indienfond A;    718,21;  718,21;2026-09-08
214163;Carnegie Likviditetsfond A;   1371,72; 1371,72;2026-09-08
341362;Carnegie Listed Private Equity A;    722,65;  722,65;2026-09-08
554691;Carnegie Obligationsfond A;    990,90;  990,90;2026-09-08
584912;Carnegie Småbolagsfond A;    845,77;  845,77;2026-09-08
357483;Carnegie Strategifond A;   2615,40; 2615,40;2026-09-08
393314;Carnegie Sverigefond A;   6134,83; 6134,83;2026-09-08
976506;CB Save Earth Fund RC;    291,81;  291,77;2026-09-07
384750;Cicero Avkastning A;    143,99;  143,99;2026-09-08
959502;Cicero Hållbar Mix A;    208,86;  208,86;2026-09-08
356410;Cliens Småbolag ;   3232,31; 3232,31;2026-09-08
423822;Cliens Sverige;   1114,36; 1114,36;2026-09-08
386870;Coeli High Yield Opportunities;    130,35;  130,35;2026-09-08
330324;CPR Invest Global Gold Mines A2;   2409,14; 2408,77;2026-09-04
366154;CPR Invest Global Lifestyles A2;   1170,71; 1170,53;2026-09-04
291906;D&G Aktiefond;   4835,60; 4835,60;2026-09-08
541235;D&G Global All Cap;    451,97;  451,97;2026-09-08
140491;D&G Småbolag;   1244,09; 1244,09;2026-09-08
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4707,25; 4707,25;2026-09-08
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    165,66;  165,66;2026-09-07
571399;Danske Invest SICAV - Europe Small Cap A;    188,93;  188,93;2026-09-07
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1351,76; 1351,76;2026-09-08
901603;Danske Invest SICAV - Sverige Ränta SI;   1187,12; 1187,12;2026-09-08
463901;Danske Invest SICAV Sverige Småbolag Class SI;    220,79;  220,79;2026-09-07
184580;Delphi Global A2;   2692,38; 2692,38;2026-09-04
326660;DNB Global Emerging Markets S;    168,65;  168,65;2026-09-04
255001;DNB Health Care S;    185,70;  185,70;2026-09-03
290833;DNB SMB S;    188,12;  188,12;2026-09-04
183343;DNB Teknologi S;    272,90;  272,90;2026-09-03
623637;East Capital Global Emerging Markets Sustainable A;    405,80;  405,80;2026-09-08
870907;East Capital Global Frontier Markets A;    315,58;  315,58;2026-09-08
664482;Evli Corporate Bond Placeringsfonden B ;   1465,78; 1465,78;2026-09-07
229625;Evli Emerging Markets Credit Placeringsfonden B;   1381,96; 1381,78;2026-09-04
570044;Evli Finland Select Placeringsfonden B;    896,28;  896,16;2026-09-07
367987;Evli GEM Placeringsfonden B;   2873,23; 2872,84;2026-09-07
793109;Evli Global Placeringsfonden B;   4636,38; 4636,38;2026-09-04
700310;Evli High Yield Placeringsfonden B;   1964,23; 1964,23;2026-09-07
574582;Evli Likviditet Placeringsfonden B;   1209,97; 1209,97;2026-09-07
621631;Evli Short Corporate Bond Placeringsfonden B;    373,76;  373,71;2026-09-07
420463;Evli Sverige Småbolag;   8358,49; 8358,49;2026-09-07
850776;Fidelity - America Fund A;    504,31;  504,24;2026-09-08
994095;Fidelity - Asian Pacific Opportunities Fund A;    385,18;  385,13;2026-09-08
922435;Fidelity - Asian Special Situations Fund A;    830,77;  830,65;2026-09-08
886606;Fidelity - China Consumer  Fund A;    193,37;  193,35;2026-09-08
958264;Fidelity - China Focus Fund A;    119,49;  119,47;2026-09-08
313320;Fidelity - Emerging Asia Fund A;    537,02;  536,95;2026-09-08
349150;Fidelity - Emerging Markets Funds A;    303,12;  303,08;2026-09-08
277491;Fidelity - Global High  Yield Fund A;    173,89;  173,87;2026-09-08
976928;Folksam LO Sverige;    766,62;  766,62;2026-09-08
941096;Folksam LO Världen;    456,47;  456,47;2026-09-08
202002;Fondita Global Megatrends Placeringsfond B;   1524,69; 1524,49;2026-09-08
237834;Fondita Nordic Small Cap Placeringsfond B;   2349,78; 2349,46;2026-09-08
389239;Franklin Biotechnology Discovery Fund;    697,20;  697,09;2026-09-04
170894;Franklin India Fund A ;    584,26;  584,17;2026-09-04
717496;Franklin Mutual Global Discovery Fund A;    331,48;  331,42;2026-09-04
532558;Franklin Natural Resources Fund A;    127,73;  127,71;2026-09-04
496729;Franklin Technology Fund A;    720,38;  720,26;2026-09-04
384107;Franklin U.S. Opportunities Fund A;    384,89;  384,83;2026-09-04
201111;GodFond Sverige & Världen;    622,67;  622,67;2026-09-08
992099;Goldman Sachs Asia Equity Income P;  22279,55;22276,07;2026-09-08
523050;Goldman Sachs Global Equity Impact Opportunities P;   6195,18; 6194,35;2026-09-08
401695;Goldman Sachs Global Social Impact Equity P;  21760,17;21756,78;2026-09-08
666370;Goldman Sachs Greater China Equity P;  19142,25;19139,26;2026-09-08
971010;Goldman Sachs Green Bond P;     88,99;   88,99;2026-09-08
929224;Handelsbanken  USA Index Criteria A1;   1184,80; 1184,80;2026-09-08
840033;Handelsbanken Amerika Tema A1;   2698,03; 2698,03;2026-09-08
504100;Handelsbanken Asien Tema A1;   1500,67; 1500,67;2026-09-08
491233;Handelsbanken Developed Markets Index Criteria A1;    154,49;  154,49;2026-09-08
750075;Handelsbanken Emerging Markets Index A1;    324,41;  324,41;2026-09-08
629543;Handelsbanken Europa Index Criteria A1;    265,31;  265,31;2026-09-08
785907;Handelsbanken Global Index Criteria A1;    714,13;  714,13;2026-09-08
549552;Handelsbanken Global Småbolag Index Criteria A1;    230,35;  230,35;2026-09-08
123679;Handelsbanken Global Tema A1;   1125,24; 1125,24;2026-09-08
644005;Handelsbanken Hälsovård Tema A1;    453,20;  453,20;2026-09-08
687509;Handelsbanken Hållbar Energi A1;    391,98;  391,98;2026-09-08
718205;Handelsbanken Kortränta A1;    164,17;  164,17;2026-09-08
524702;Handelsbanken Långränta A1;    112,70;  112,70;2026-09-08
674630;Handelsbanken Norden Selektiv (A1 SEK);    848,27;  848,27;2026-09-08
751495;Handelsbanken Nordiska Småbolag A1;   1900,98; 1900,98;2026-09-08
167114;Handelsbanken Pension 40 A12;    181,14;  181,14;2026-09-07
314682;Handelsbanken Pension 50 A12;    253,01;  253,01;2026-09-07
350512;Handelsbanken Pension 60 A12;    422,41;  422,41;2026-09-04
278853;Handelsbanken Pension 70 A12;    534,53;  534,53;2026-09-04
243022;Handelsbanken Pension 80 A12;    533,99;  533,99;2026-09-04
952010;Handelsbanken Svenska Småbolag A1;   2550,27; 2550,27;2026-09-08
465914;Handelsbanken Sverige 100 Index Criteria A1;    556,61;  556,61;2026-09-08
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    612,07;  612,07;2026-09-08
602979;Handelsbanken Sverige LM Index (A1 SEK);    125,53;  125,53;2026-09-08
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1027,01; 1027,01;2026-09-08
987842;Handelsbanken Tillväxtmarknad Tema A1;    658,45;  658,45;2026-09-08
500976;HealthInvest Small & Mid Cap Healthcare;    184,88;  184,88;2026-09-04
282632;Holberg Global A;    658,77;  658,52;2026-09-08
318469;Holberg Norge;   1681,03; 1680,38;2026-09-08
712299;Humle Småbolagsfond A;    744,44;  744,44;2026-09-08
307306;Indecap Guide 1 C;    127,96;  127,96;2026-09-04
271478;Indecap Guide 2 C;    294,98;  294,98;2026-09-04
233585;JPMorgan China A;    712,01;  711,90;2026-09-08
305243;JPMorgan Emerging Markets Equity A ;    663,37;  663,27;2026-09-08
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2733,23; 2732,86;2026-09-08
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1839,16; 1838,91;2026-09-08
676460;Kotak Funds - India Growth Fund;    229,17;  229,13;2026-09-08
895699;Kotak Funds - India Midcap A;    378,28;  378,22;2026-09-08
224493;KPA Blandfond;    533,77;  533,77;2026-09-08
295857;Lannebo Emerging Markets A;    404,85;  404,85;2026-09-08
660829;Lannebo FRN A;    131,79;  131,79;2026-09-08
104786;Lannebo Företagsobligationsfond A;    137,11;  137,11;2026-09-08
964767;Lannebo Global A;    563,55;  563,55;2026-09-08
163923;Lannebo Global Growth A;   1805,91; 1805,91;2026-09-08
294918;Lannebo Kort ränta;    105,01;  105,01;2026-09-08
642298;Lannebo Marknad Pacific;    451,23;  451,23;2026-09-08
678128;Lannebo Marknad USA A;    699,26;  699,26;2026-09-08
878520;Lannebo Mixfond;     40,10;   40,10;2026-09-08
861104;Lannebo Mixfond Offensiv A;    356,94;  356,94;2026-09-08
513722;Lannebo Obligationsfond A;    102,74;  102,74;2026-09-08
844100;Lannebo Realräntefond A;    126,11;  126,11;2026-09-08
694539;Lannebo Small Cap Oppurtunities A;   7863,94; 7863,94;2026-09-08
842690;Lannebo Småbolag;    192,74;  192,74;2026-09-08
416867;Lannebo Sweden Micro Cap;   2137,92; 2137,92;2026-09-08
771030;Lannebo Teknik;     23,88;   23,88;2026-09-08
313742;Länsförsäkringar Fastighetsfond A;   5696,27; 5696,27;2026-09-08
874560;Länsförsäkringar Företagsobligation Vision ;    126,56;  126,56;2026-09-08
563965;Länsförsäkringar Global Vision A;    122,15;  122,15;2026-09-08
470104;Länsförsäkringar Japan Index;    244,35;  244,35;2026-09-08
420646;Länsförsäkringar Kort Räntefond;    118,28;  118,28;2026-09-08
242081;Länsförsäkringar Lång Räntefond A;    166,64;  166,64;2026-09-08
599795;Länsförsäkringar Mix Vision A;    642,86;  642,86;2026-09-08
515676;Länsförsäkringar Småbolag Sverige Vision A;   1698,49; 1698,49;2026-09-08
814772;Länsförsäkringar Sparmål 2015;    277,38;  277,38;2026-09-08
778944;Länsförsäkringar Sparmål 2020;    309,19;  309,19;2026-09-08
743112;Länsförsäkringar Sparmål 2025;    410,39;  410,39;2026-09-08
707281;Länsförsäkringar Sparmål 2030;    488,20;  488,20;2026-09-08
671453;Länsförsäkringar Sparmål 2035;    286,83;  286,83;2026-09-08
635623;Länsförsäkringar Sparmål 2040;    307,37;  307,37;2026-09-08
832360;Länsförsäkringar Sparmål 2045;    373,49;  373,49;2026-09-08
434274;Länsförsäkringar Tillväxtmarknad Index A;    259,44;  259,44;2026-09-08
456475;Länsförsäkringar USA Aktiv A;   1320,90; 1320,90;2026-09-08
551507;Länsförsäkringar USA Index;   1190,97; 1190,97;2026-09-08
117002;Lärarfond Balanserad;     40,10;   40,10;2026-09-08
981175;Lärarfond Försiktig;     21,04;   21,04;2026-09-08
152835;Lärarfond Offensiv;     56,79;   56,79;2026-09-08
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1262,72; 1262,72;2026-09-08
615310;Naventi Balanserad Flex;    236,53;  236,53;2026-09-08
447086;Naventi Defensiv Flex;    170,12;  170,12;2026-09-08
727057;Naventi Offensiv Flex;    361,47;  361,47;2026-09-08
196097;Nordea European Sustainable Stars Equity Fund;   2696,22; 2696,22;2026-09-08
430975;Nordea Generationsfond 50-tal;    163,55;  163,55;2026-09-08
359315;Nordea Generationsfond 60-tal;    307,34;  307,34;2026-09-08
287656;Nordea Generationsfond 70-tal;    361,18;  361,18;2026-09-08
215996;Nordea Generationsfond 80-tal;    344,35;  344,35;2026-09-08
596429;Nordea Generationsfond 90-tal;    425,96;  425,96;2026-09-08
502633;Nordea Generationsfond Senior;    102,90;  102,90;2026-09-08
282517;Nordea Global;     12,38;   12,38;2026-09-08
995571;Nordea Globala Tillväxtmarknader ;    637,46;  637,46;2026-09-08
469692;Nordea Indienfond;    447,79;  447,79;2026-09-08
653097;Nordea Kinafond;    293,91;  293,91;2026-09-08
861757;Nordea Nordic Fund;      3,43;    3,43;2026-09-08
648964;Nordea Obligationsfond;    125,16;  125,16;2026-09-08
131409;Nordea Realräntefond;    171,33;  171,33;2026-09-08
286294;Nordea Småbolagsfond Norden;    341,77;  341,77;2026-09-08
428078;Nordea Småbolagsfond Sverige;    651,76;  651,76;2026-09-08
840090;Nordea Stratega Ränta;    139,33;  139,33;2026-09-08
613133;Nordea Swedish Bond Stars;    109,75;  109,75;2026-09-08
419101;Odin Emerging Markets C;    599,22;  598,99;2026-09-08
332156;Odin Fastighet C;   1276,05; 1275,56;2026-09-08
562421;Odin Global C;    550,48;  550,27;2026-09-08
562728;Odin Norge C ;   9267,20; 9263,63;2026-09-08
165755;Pareto Aksje Norge B;   5439,62; 5437,51;2026-09-07
912691;Pareto Global B;   4765,01; 4763,17;2026-09-08
134593;Pareto Räntefond A;   1298,57; 1298,57;2026-09-08
917955;Pictet Asian  Equities Ex Japan R;   3917,18; 3916,56;2026-09-08
260919;Pictet Biotech R;  12982,43;12980,41;2026-09-08
882126;Pictet China Equities R;   4557,96; 4557,25;2026-09-08
887497;Pictet Clean Energy Transition R;   2136,42; 2136,09;2026-09-08
296749;Pictet Digital R;   6666,89; 6665,85;2026-09-08
404236;Pictet Emerging Markets R;   7492,81; 7491,64;2026-09-08
280925;Pictet EUR Bonds R;   5219,44; 5218,74;2026-09-07
173435;Pictet Global Emerging Debt R;   4115,84; 4115,20;2026-09-04
690693;Pictet Global Megatrend Selection R;   3925,92; 3925,31;2026-09-08
874271;Pictet Indian Equities R;   6914,99; 6913,91;2026-09-08
910109;Pictet Japanese Equity Opportunities R;   1517,92; 1517,44;2026-09-08
688986;Pictet Longevity R;   2525,35; 2524,96;2026-09-08
923383;Pictet Premium Brands R;   2530,03; 2529,69;2026-09-08
968891;Pictet Security R;   4066,65; 4066,02;2026-09-08
755033;Pictet Timber R;   1796,90; 1796,62;2026-09-08
189258;Pictet Water R;   4581,88; 4581,27;2026-09-08
241661;Pictet-Emerging Corporate Bonds R ;   1311,69; 1311,49;2026-09-04
487108;Prior & Nilsson Realinvest A;   3851,02; 3851,02;2026-09-08
670091;S-Bank Emerging Markets Equity Fund;    267,02;  266,98;2026-09-08
324665;S-Banken Fenno Aktie A;   5818,94; 5818,15;2026-09-08
360495;S-Banken USA Aktie A;    862,50;  862,38;2026-09-08
531310;SEB 3 - SEB Sweden Equity Fund;    140,47;  140,47;2026-09-08
301580;SEB Aktiesparfond;     33,92;   33,92;2026-09-08
914945;SEB Asienfond ex Japan;     45,65;   45,65;2026-09-08
639633;SEB Asset Selection Fund C;    175,16;  175,16;2026-09-07
651679;SEB Dynamic Bond Fund C;    120,40;  120,40;2026-09-08
520759;SEB Dynamisk Aktiefond;     33,01;   33,01;2026-09-04
950774;SEB Emerging Marketsfond;     55,54;   55,54;2026-09-07
556589;SEB Europafond Småbolag;    117,27;  117,27;2026-09-08
988600;SEB Europe Equity Fund;   1460,33; 1460,13;2026-09-07
698952;SEB Global Aktiefond;     40,99;   40,99;2026-09-08
882358;SEB Global High Yield Fund C;    214,65;  214,65;2026-09-04
405704;SEB Green Bond Fund C;    103,23;  103,23;2026-09-07
229922;SEB Läkemedelsfond;     34,79;   34,79;2026-09-08
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5197,37; 5197,37;2026-09-08
484923;SEB Nordenfond;     79,92;   79,92;2026-09-08
710467;SEB Nordic Small Cap Fund;    102,21;  102,21;2026-09-07
997403;SEB Pension Fund C;    240,36;  240,36;2026-09-04
496497;SEB Realräntefond D;     12,65;   12,65;2026-09-08
495482;SEB Sverigefond;     58,30;   58,30;2026-09-08
499731;SEB Sverigefond Småbolag;    136,99;  136,99;2026-09-08
194092;SEB Teknologifond ;    157,56;  157,56;2026-09-04
879114;SEB Världenfond;     28,74;   28,74;2026-09-04
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     64,46;   64,45;2026-09-07
443721;Seligson & Co Euroobligation A;     41,57;   41,56;2026-09-08
479550;Seligson & Co Global Top 25 Brands A;    221,20;  221,17;2026-09-08
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    580,68;  580,60;2026-09-08
303701;Sensor Sverige Select;    444,41;  444,41;2026-09-08
832717;Simplicity Företagsobligationer A;    156,90;  156,90;2026-09-08
934711;Simplicity Global Corporate Bond A;    148,24;  148,24;2026-09-08
418699;Simplicity Likviditet A;    130,49;  130,49;2026-09-08
567140;Simplicity Sverige;    288,95;  288,95;2026-09-08
153007;SKAGEN Focus D;    288,41;  288,30;2026-09-08
984187;SKAGEN Global E;   3673,78; 3672,36;2026-09-08
501981;SKAGEN Kon-Tiki F;   1718,96; 1718,29;2026-09-08
260497;SKAGEN m2 C;    266,01;  265,90;2026-09-08
296327;SKAGEN Vekst C;   7236,66; 7233,87;2026-09-08
546960;Skandia Balanserad;    662,08;  662,08;2026-09-07
654459;Skandia Europa Exponering;   1157,27; 1157,27;2026-09-07
403642;Skandia Försiktig;    258,25;  258,25;2026-09-07
545426;Skandia Global Exponering A;    587,12;  587,12;2026-09-04
582791;Skandia Japan Exponering;    448,24;  448,24;2026-09-07
331983;Skandia Korträntefond;    147,24;  147,24;2026-09-07
256362;Skandia Nordamerika Exponering;    792,04;  792,04;2026-09-04
726117;Skandia Obligationsfond;    187,39;  187,39;2026-09-07
469817;Skandia Realräntefond;    158,83;  158,83;2026-09-07
103606;Skandia Småbolag Sverige;   1528,87; 1528,87;2026-09-07
439471;Skandia Time Global;   1358,19; 1358,19;2026-09-04
511139;Skandia USA;   2477,86; 2477,86;2026-09-04
475301;Skandia Världen;    969,58;  969,58;2026-09-04
465147;Spiltan Globalfond Investmentbolag;    316,31;  316,31;2026-09-08
560599;Spiltan Högräntefond;    142,73;  142,73;2026-09-08
972497;Spiltan Räntefond Sverige;    152,54;  152,54;2026-09-08
152181;Spiltan Småbolagsfond;   1463,89; 1463,89;2026-09-08
391482;SPP Generation 40-tal;    329,78;  329,78;2026-09-08
427310;SPP Generation 50-tal;    530,92;  530,92;2026-09-08
463141;SPP Generation 60-tal;   1033,26; 1033,26;2026-09-08
498972;SPP Generation 70-tal;    558,73;  558,73;2026-09-08
844522;SPP Generation 80-tal;    298,66;  298,66;2026-09-08
459891;Storebrand Emerging Markets A;    299,52;  299,52;2026-09-08
429316;Storebrand Emerging Markets Plus A;    328,18;  328,18;2026-09-08
140673;Storebrand Europa A;    312,80;  312,80;2026-09-08
331686;Storebrand FRN Företagsobligation A;    136,08;  136,08;2026-09-08
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    106,59;  106,59;2026-09-08
912220;Storebrand Global High Dividend Low Volatility A;    370,21;  370,21;2026-09-08
527060;Storebrand Global Indeks A4;   2742,51; 2742,08;2026-09-08
162099;Storebrand Global Multifactor A;    259,48;  259,48;2026-09-08
184119;Storebrand Global Solutions A;    596,50;  596,50;2026-09-08
721506;Storebrand Grön Obligation A;    115,10;  115,10;2026-09-08
176503;Storebrand Japan A;    188,67;  188,67;2026-09-08
442897;Storebrand Kortränta A;    133,78;  133,78;2026-09-08
534800;Storebrand Obligation A;    153,33;  153,33;2026-09-08
248161;Storebrand USA A;    736,83;  736,83;2026-09-08
978981;Swedbank Robur Access Asien A;    539,61;  539,61;2026-09-08
755504;Swedbank Robur Access Europa A;    304,34;  304,34;2026-09-08
114819;Swedbank Robur Access Global A;    408,73;  408,73;2026-09-08
719674;Swedbank Robur Access Sverige A;    393,24;  393,24;2026-09-08
150649;Swedbank Robur Access USA A;    905,18;  905,18;2026-09-08
785022;Swedbank Robur Aktiefond Pension;     81,32;   81,32;2026-09-08
160267;Swedbank Robur Europafond A;     61,93;   61,93;2026-09-08
968420;Swedbank Robur Fastighet A;     67,56;   67,56;2026-09-08
928341;Swedbank Robur Healthcare A;     38,94;   38,94;2026-09-08
749192;Swedbank Robur Mixfond Pension;     35,72;   35,72;2026-09-08
677534;Swedbank Robur Obligation A;     13,95;   13,95;2026-09-08
717611;Swedbank Robur Räntefond Kort A;    112,77;  112,77;2026-09-08
896761;Swedbank Robur Small Cap Europe A;     47,22;   47,22;2026-09-08
856682;Swedbank Robur Småbolagsfond Sverige A;    252,23;  252,23;2026-09-08
607226;Swedbank Robur Sverige A;    866,29;  866,29;2026-09-08
283408;Swedbank Robur Technology A;   1863,02; 1863,02;2026-09-08
855387;Swedbank Robur Transfer 50;    203,76;  203,76;2026-09-08
819557;Swedbank Robur Transfer 60;    356,87;  356,87;2026-09-08
783720;Swedbank Robur Transfer 70;    589,39;  589,39;2026-09-08
747899;Swedbank Robur Transfer 80;    700,37;  700,37;2026-09-08
320762;Swedbank Robur Transfer 90;    537,52;  537,52;2026-09-08
425067;Templeton Emerging Markets Fund A;    850,20;  850,07;2026-09-04
460899;Templeton Global Bond Fund A;     10,48;   10,48;2026-09-04
861229;Tundra Sustainable Frontier Fund A;    356,41;  356,41;2026-09-08
780411;UB Infra Placeringsfond A;   2509,97; 2509,63;2026-09-08
144501;Ålandsbanken Euro Bond S Placeringsfond;    342,15;  342,15;2026-09-07
955435;Ålandsbanken Euro High Yield B Placeringsfond;    586,30;  586,22;2026-09-07
989491;Ålandsbanken Global Aktie B Placeringsfond;    235,69;  235,66;2026-09-04
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    438,91;  438,91;2026-09-07
521104;Ålandsbanken Norden Aktie Placeringsfond;   2348,57; 2348,57;2026-09-07
