Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
285990;BL - American Small & Mid Caps B;   2176,80; 2176,46;2026-09-08
551804;BL - Bond Dollar B;    907,44;  907,30;2026-09-08
153833;BL - Emerging Markets B;   2482,47; 2482,14;2026-09-08
300996;BL - Equities America B;   1189,19; 1189,00;2026-09-08
321828;BL - Equities Asia B;   1438,64; 1438,41;2026-09-08
118000;BL - Equities Dividend B;   2826,46; 2826,08;2026-09-08
142679;BL - Equities Japan B;   2160,90; 2160,21;2026-09-08
480145;BL - Global 30 B;   1382,86; 1382,67;2026-09-08
444315;BL - Global 50 B;   1475,86; 1475,66;2026-09-08
408484;BL - Global 75 B;   1529,90; 1529,69;2026-09-08
515973;BL - Global Bond Opportunities B;   1088,11; 1087,97;2026-09-08
320358;BL - Global Equities B;   1483,79; 1483,59;2026-09-08
647669;BL - Global Flexible B;   2800,55; 2800,18;2026-09-08
214338;BL - Global Flexible USD B;   1983,20; 1982,89;2026-09-08
608463;BlackRock - Asian Dragon Fund A2;    728,64;  728,53;2026-09-09
391896;BlackRock - China A2;    186,66;  186,63;2026-09-09
231100;BlackRock - Emerging Markets A2;    572,72;  572,63;2026-09-09
302760;BlackRock - Global Allocation A2;    956,01;  955,86;2026-09-09
572637;BlackRock - Global High Yield Bond Fund A2;    328,21;  328,16;2026-09-09
768499;BlackRock - India A2;    494,95;  494,88;2026-09-09
159442;BlackRock - Japan Small & MidCap A2;   1087,50; 1087,33;2026-09-09
661066;BlackRock - Latin American A2;    809,09;  808,96;2026-09-09
536806;BlackRock - Natural Resources Growth & Income Fund A2;    193,65;  193,62;2026-09-09
553578;BlackRock - Sustainable Energy A2;    225,16;  225,13;2026-09-09
768556;BlackRock - US Basic Value A2;   1701,89; 1701,62;2026-09-09
804385;BlackRock - US Flexible Equity A2;    978,99;  978,84;2026-09-09
625236;BlackRock - US Mid-Cap Value Fund A2;   4488,31; 4487,60;2026-09-09
517748;BlackRock - World Energy A2;    366,71;  366,66;2026-09-09
410258;BlackRock - World Financials A2;    788,79;  788,66;2026-09-09
338590;BlackRock - World Gold A2;   1104,74; 1104,57;2026-09-09
374421;BlackRock - World Healthscience A2;    744,25;  744,14;2026-09-09
481911;BlackRock - World Mining A2;   1163,55; 1163,36;2026-09-09
644294;BlackRock - World Real Estate Securities Fund A2;    168,75;  168,73;2026-09-09
446088;BlackRock - World Technology A2;   1428,84; 1428,61;2026-09-09
422709;BMC Global Select fund;    412,13;  412,13;2026-09-09
408062;C WorldWide Asia 1A;   3339,70; 3339,18;2026-09-09
515554;C WorldWide Global Equities 1A;   2312,44; 2312,08;2026-09-09
479725;C WorldWide Global Equities Ethical 1A;    415,11;  415,06;2026-09-09
443895;C WorldWide Healthcare Select 1A;   1593,69; 1593,47;2026-09-09
721035;C WorldWide Sweden Small Cap 1A;    785,51;  785,51;2026-09-09
320176;Carnegie Fastighetsfond Norden A;    447,77;  447,77;2026-09-09
505586;Carnegie Indienfond A;    713,06;  713,06;2026-09-09
214163;Carnegie Likviditetsfond A;   1371,70; 1371,70;2026-09-09
341362;Carnegie Listed Private Equity A;    707,61;  707,61;2026-09-09
554691;Carnegie Obligationsfond A;    987,54;  987,54;2026-09-09
584912;Carnegie Småbolagsfond A;    836,87;  836,87;2026-09-09
357483;Carnegie Strategifond A;   2594,31; 2594,31;2026-09-09
393314;Carnegie Sverigefond A;   6056,88; 6056,88;2026-09-09
976506;CB Save Earth Fund RC;    294,97;  294,93;2026-09-08
384750;Cicero Avkastning A;    143,93;  143,93;2026-09-09
959502;Cicero Hållbar Mix A;    207,64;  207,64;2026-09-09
356410;Cliens Småbolag ;   3206,88; 3206,88;2026-09-09
423822;Cliens Sverige;   1098,29; 1098,29;2026-09-09
386870;Coeli High Yield Opportunities;    130,28;  130,28;2026-09-09
330324;CPR Invest Global Gold Mines A2;   2405,67; 2405,30;2026-09-08
366154;CPR Invest Global Lifestyles A2;   1176,69; 1176,51;2026-09-08
291906;D&G Aktiefond;   4764,96; 4764,96;2026-09-09
541235;D&G Global All Cap;    446,20;  446,20;2026-09-09
140491;D&G Småbolag;   1229,42; 1229,42;2026-09-09
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4661,26; 4661,26;2026-09-09
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    165,74;  165,74;2026-09-08
571399;Danske Invest SICAV - Europe Small Cap A;    188,68;  188,68;2026-09-08
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1350,86; 1350,86;2026-09-09
901603;Danske Invest SICAV - Sverige Ränta SI;   1184,30; 1184,30;2026-09-09
463901;Danske Invest SICAV Sverige Småbolag Class SI;    219,39;  219,39;2026-09-08
184580;Delphi Global A2;   2690,85; 2690,85;2026-09-08
326660;DNB Global Emerging Markets S;    170,01;  170,01;2026-09-08
255001;DNB Health Care S;    180,64;  180,64;2026-09-08
290833;DNB SMB S;    190,04;  190,04;2026-09-08
183343;DNB Teknologi S;    270,62;  270,62;2026-09-08
623637;East Capital Global Emerging Markets Sustainable A;    405,22;  405,22;2026-09-09
870907;East Capital Global Frontier Markets A;    312,31;  312,31;2026-09-09
664482;Evli Corporate Bond Placeringsfonden B ;   1465,78; 1465,78;2026-09-07
229625;Evli Emerging Markets Credit Placeringsfonden B;   1390,66; 1390,48;2026-09-08
570044;Evli Finland Select Placeringsfonden B;    900,95;  900,83;2026-09-08
367987;Evli GEM Placeringsfonden B;   2878,40; 2878,02;2026-09-08
793109;Evli Global Placeringsfonden B;   4528,17; 4528,17;2026-09-08
700310;Evli High Yield Placeringsfonden B;   1964,23; 1964,23;2026-09-07
574582;Evli Likviditet Placeringsfonden B;   1209,97; 1209,97;2026-09-07
621631;Evli Short Corporate Bond Placeringsfonden B;    373,76;  373,71;2026-09-07
420463;Evli Sverige Småbolag;   8290,73; 8290,73;2026-09-08
850776;Fidelity - America Fund A;    497,83;  497,76;2026-09-09
994095;Fidelity - Asian Pacific Opportunities Fund A;    379,44;  379,39;2026-09-09
922435;Fidelity - Asian Special Situations Fund A;    820,53;  820,42;2026-09-09
886606;Fidelity - China Consumer  Fund A;    189,83;  189,81;2026-09-09
958264;Fidelity - China Focus Fund A;    117,80;  117,78;2026-09-09
313320;Fidelity - Emerging Asia Fund A;    530,93;  530,86;2026-09-09
349150;Fidelity - Emerging Markets Funds A;    299,07;  299,03;2026-09-09
277491;Fidelity - Global High  Yield Fund A;    173,06;  173,03;2026-09-09
976928;Folksam LO Sverige;    766,62;  766,62;2026-09-08
941096;Folksam LO Världen;    451,62;  451,62;2026-09-09
202002;Fondita Global Megatrends Placeringsfond B;   1504,94; 1504,74;2026-09-09
237834;Fondita Nordic Small Cap Placeringsfond B;   2321,38; 2321,07;2026-09-09
389239;Franklin Biotechnology Discovery Fund;    691,44;  691,33;2026-09-08
170894;Franklin India Fund A ;    581,47;  581,38;2026-09-08
717496;Franklin Mutual Global Discovery Fund A;    330,10;  330,05;2026-09-08
532558;Franklin Natural Resources Fund A;    130,06;  130,04;2026-09-08
496729;Franklin Technology Fund A;    729,03;  728,91;2026-09-08
384107;Franklin U.S. Opportunities Fund A;    387,20;  387,14;2026-09-08
201111;GodFond Sverige & Världen;    616,39;  616,39;2026-09-09
992099;Goldman Sachs Asia Equity Income P;  22096,75;22093,29;2026-09-09
523050;Goldman Sachs Global Equity Impact Opportunities P;   6103,76; 6102,94;2026-09-09
401695;Goldman Sachs Global Social Impact Equity P;  21466,66;21463,29;2026-09-09
666370;Goldman Sachs Greater China Equity P;  19043,79;19040,81;2026-09-09
971010;Goldman Sachs Green Bond P;     88,60;   88,60;2026-09-09
929224;Handelsbanken  USA Index Criteria A1;   1176,62; 1176,62;2026-09-09
840033;Handelsbanken Amerika Tema A1;   2672,66; 2672,66;2026-09-09
504100;Handelsbanken Asien Tema A1;   1498,93; 1498,93;2026-09-09
491233;Handelsbanken Developed Markets Index Criteria A1;    153,22;  153,22;2026-09-09
750075;Handelsbanken Emerging Markets Index A1;    323,96;  323,96;2026-09-09
629543;Handelsbanken Europa Index Criteria A1;    261,38;  261,38;2026-09-09
785907;Handelsbanken Global Index Criteria A1;    708,96;  708,96;2026-09-09
549552;Handelsbanken Global Småbolag Index Criteria A1;    227,90;  227,90;2026-09-09
123679;Handelsbanken Global Tema A1;   1116,10; 1116,10;2026-09-09
644005;Handelsbanken Hälsovård Tema A1;    448,03;  448,03;2026-09-09
687509;Handelsbanken Hållbar Energi A1;    391,07;  391,07;2026-09-09
718205;Handelsbanken Kortränta A1;    164,11;  164,11;2026-09-09
524702;Handelsbanken Långränta A1;    112,29;  112,29;2026-09-09
674630;Handelsbanken Norden Selektiv (A1 SEK);    842,32;  842,32;2026-09-09
751495;Handelsbanken Nordiska Småbolag A1;   1886,28; 1886,28;2026-09-09
167114;Handelsbanken Pension 40 A12;    181,15;  181,15;2026-09-08
314682;Handelsbanken Pension 50 A12;    253,03;  253,03;2026-09-08
350512;Handelsbanken Pension 60 A12;    423,24;  423,24;2026-09-08
278853;Handelsbanken Pension 70 A12;    536,11;  536,11;2026-09-08
243022;Handelsbanken Pension 80 A12;    535,67;  535,67;2026-09-08
952010;Handelsbanken Svenska Småbolag A1;   2529,21; 2529,21;2026-09-09
465914;Handelsbanken Sverige 100 Index Criteria A1;    549,51;  549,51;2026-09-09
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    604,55;  604,55;2026-09-09
602979;Handelsbanken Sverige LM Index (A1 SEK);    123,95;  123,95;2026-09-09
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1014,49; 1014,49;2026-09-09
987842;Handelsbanken Tillväxtmarknad Tema A1;    655,49;  655,49;2026-09-09
500976;HealthInvest Small & Mid Cap Healthcare;    183,76;  183,76;2026-09-08
282632;Holberg Global A;    652,90;  652,65;2026-09-09
318469;Holberg Norge;   1683,53; 1682,89;2026-09-09
712299;Humle Småbolagsfond A;    738,84;  738,84;2026-09-09
307306;Indecap Guide 1 C;    127,86;  127,86;2026-09-08
271478;Indecap Guide 2 C;    295,64;  295,64;2026-09-08
233585;JPMorgan China A;    708,43;  708,32;2026-09-09
305243;JPMorgan Emerging Markets Equity A ;    660,74;  660,63;2026-09-09
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2691,44; 2691,08;2026-09-09
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1815,40; 1815,16;2026-09-09
676460;Kotak Funds - India Growth Fund;    224,93;  224,90;2026-09-09
895699;Kotak Funds - India Midcap A;    374,52;  374,46;2026-09-09
224493;KPA Blandfond;    529,35;  529,35;2026-09-09
295857;Lannebo Emerging Markets A;    405,07;  405,07;2026-09-09
660829;Lannebo FRN A;    131,79;  131,79;2026-09-09
104786;Lannebo Företagsobligationsfond A;    136,91;  136,91;2026-09-09
964767;Lannebo Global A;    558,40;  558,40;2026-09-09
163923;Lannebo Global Growth A;   1790,06; 1790,06;2026-09-09
294918;Lannebo Kort ränta;    105,00;  105,00;2026-09-09
642298;Lannebo Marknad Pacific;    448,35;  448,35;2026-09-09
678128;Lannebo Marknad USA A;    694,91;  694,91;2026-09-09
878520;Lannebo Mixfond;     39,96;   39,96;2026-09-09
861104;Lannebo Mixfond Offensiv A;    355,21;  355,21;2026-09-09
513722;Lannebo Obligationsfond A;    102,52;  102,52;2026-09-09
844100;Lannebo Realräntefond A;    125,80;  125,80;2026-09-09
694539;Lannebo Small Cap Oppurtunities A;   7813,05; 7813,05;2026-09-09
842690;Lannebo Småbolag;    190,89;  190,89;2026-09-09
416867;Lannebo Sweden Micro Cap;   2125,44; 2125,44;2026-09-09
771030;Lannebo Teknik;     23,62;   23,62;2026-09-09
313742;Länsförsäkringar Fastighetsfond A;   5637,05; 5637,05;2026-09-09
874560;Länsförsäkringar Företagsobligation Vision ;    126,32;  126,32;2026-09-09
563965;Länsförsäkringar Global Vision A;    120,89;  120,89;2026-09-09
470104;Länsförsäkringar Japan Index;    244,66;  244,66;2026-09-09
420646;Länsförsäkringar Kort Räntefond;    118,27;  118,27;2026-09-09
242081;Länsförsäkringar Lång Räntefond A;    166,29;  166,29;2026-09-09
599795;Länsförsäkringar Mix Vision A;    638,80;  638,80;2026-09-09
515676;Länsförsäkringar Småbolag Sverige Vision A;   1684,77; 1684,77;2026-09-09
814772;Länsförsäkringar Sparmål 2015;    276,50;  276,50;2026-09-09
778944;Länsförsäkringar Sparmål 2020;    308,20;  308,20;2026-09-09
743112;Länsförsäkringar Sparmål 2025;    408,52;  408,52;2026-09-09
707281;Länsförsäkringar Sparmål 2030;    484,96;  484,96;2026-09-09
671453;Länsförsäkringar Sparmål 2035;    284,49;  284,49;2026-09-09
635623;Länsförsäkringar Sparmål 2040;    304,57;  304,57;2026-09-09
832360;Länsförsäkringar Sparmål 2045;    370,00;  370,00;2026-09-09
434274;Länsförsäkringar Tillväxtmarknad Index A;    259,59;  259,59;2026-09-09
456475;Länsförsäkringar USA Aktiv A;   1308,98; 1308,98;2026-09-09
551507;Länsförsäkringar USA Index;   1183,29; 1183,29;2026-09-09
117002;Lärarfond Balanserad;     39,74;   39,74;2026-09-09
981175;Lärarfond Försiktig;     20,94;   20,94;2026-09-09
152835;Lärarfond Offensiv;     56,14;   56,14;2026-09-09
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1253,60; 1253,60;2026-09-09
615310;Naventi Balanserad Flex;    235,37;  235,37;2026-09-09
447086;Naventi Defensiv Flex;    169,68;  169,68;2026-09-09
727057;Naventi Offensiv Flex;    358,35;  358,35;2026-09-09
196097;Nordea European Sustainable Stars Equity Fund;   2668,05; 2668,05;2026-09-09
430975;Nordea Generationsfond 50-tal;    162,94;  162,94;2026-09-09
359315;Nordea Generationsfond 60-tal;    305,28;  305,28;2026-09-09
287656;Nordea Generationsfond 70-tal;    358,28;  358,28;2026-09-09
215996;Nordea Generationsfond 80-tal;    341,58;  341,58;2026-09-09
596429;Nordea Generationsfond 90-tal;    422,55;  422,55;2026-09-09
502633;Nordea Generationsfond Senior;    102,52;  102,52;2026-09-09
282517;Nordea Global;     12,29;   12,29;2026-09-09
995571;Nordea Globala Tillväxtmarknader ;    634,98;  634,98;2026-09-09
469692;Nordea Indienfond;    443,54;  443,54;2026-09-09
653097;Nordea Kinafond;    293,23;  293,23;2026-09-09
861757;Nordea Nordic Fund;      3,39;    3,39;2026-09-09
648964;Nordea Obligationsfond;    124,67;  124,67;2026-09-09
131409;Nordea Realräntefond;    170,91;  170,91;2026-09-09
286294;Nordea Småbolagsfond Norden;    339,41;  339,41;2026-09-09
428078;Nordea Småbolagsfond Sverige;    646,49;  646,49;2026-09-09
840090;Nordea Stratega Ränta;    138,94;  138,94;2026-09-09
613133;Nordea Swedish Bond Stars;    109,60;  109,60;2026-09-09
419101;Odin Emerging Markets C;    596,27;  596,04;2026-09-09
332156;Odin Fastighet C;   1258,41; 1257,93;2026-09-09
562421;Odin Global C;    544,25;  544,04;2026-09-09
562728;Odin Norge C ;   9279,98; 9276,42;2026-09-09
165755;Pareto Aksje Norge B;   5467,40; 5465,30;2026-09-08
912691;Pareto Global B;   4691,53; 4689,73;2026-09-09
134593;Pareto Räntefond A;   1298,44; 1298,44;2026-09-09
917955;Pictet Asian  Equities Ex Japan R;   3925,45; 3924,83;2026-09-09
260919;Pictet Biotech R;  12908,96;12906,93;2026-09-09
882126;Pictet China Equities R;   4530,64; 4529,93;2026-09-09
887497;Pictet Clean Energy Transition R;   2129,32; 2128,99;2026-09-09
296749;Pictet Digital R;   6586,60; 6585,56;2026-09-09
404236;Pictet Emerging Markets R;   7494,05; 7492,87;2026-09-09
280925;Pictet EUR Bonds R;   5233,45; 5232,75;2026-09-08
173435;Pictet Global Emerging Debt R;   4143,36; 4142,72;2026-09-08
690693;Pictet Global Megatrend Selection R;   3891,74; 3891,13;2026-09-09
874271;Pictet Indian Equities R;   6800,65; 6799,58;2026-09-09
910109;Pictet Japanese Equity Opportunities R;   1511,49; 1511,00;2026-09-09
688986;Pictet Longevity R;   2483,97; 2483,58;2026-09-09
923383;Pictet Premium Brands R;   2484,44; 2484,11;2026-09-09
968891;Pictet Security R;   4084,62; 4083,98;2026-09-09
755033;Pictet Timber R;   1774,87; 1774,59;2026-09-09
189258;Pictet Water R;   4506,06; 4505,46;2026-09-09
241661;Pictet-Emerging Corporate Bonds R ;   1322,03; 1321,83;2026-09-08
487108;Prior & Nilsson Realinvest A;   3835,06; 3835,06;2026-09-09
670091;S-Bank Emerging Markets Equity Fund;    266,63;  266,59;2026-09-09
324665;S-Banken Fenno Aktie A;   5844,04; 5843,25;2026-09-09
360495;S-Banken USA Aktie A;    856,79;  856,67;2026-09-09
531310;SEB 3 - SEB Sweden Equity Fund;    138,77;  138,77;2026-09-09
301580;SEB Aktiesparfond;     33,60;   33,60;2026-09-09
914945;SEB Asienfond ex Japan;     45,60;   45,60;2026-09-09
639633;SEB Asset Selection Fund C;    174,14;  174,14;2026-09-08
651679;SEB Dynamic Bond Fund C;    120,18;  120,18;2026-09-09
520759;SEB Dynamisk Aktiefond;     32,81;   32,81;2026-09-08
950774;SEB Emerging Marketsfond;     55,64;   55,64;2026-09-08
556589;SEB Europafond Småbolag;    115,81;  115,81;2026-09-09
988600;SEB Europe Equity Fund;   1455,91; 1455,71;2026-09-08
698952;SEB Global Aktiefond;     40,52;   40,52;2026-09-09
882358;SEB Global High Yield Fund C;    214,54;  214,54;2026-09-08
405704;SEB Green Bond Fund C;    103,25;  103,25;2026-09-08
229922;SEB Läkemedelsfond;     34,38;   34,38;2026-09-09
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5108,15; 5108,15;2026-09-09
484923;SEB Nordenfond;     79,09;   79,09;2026-09-09
710467;SEB Nordic Small Cap Fund;    102,19;  102,19;2026-09-08
997403;SEB Pension Fund C;    239,91;  239,91;2026-09-08
496497;SEB Realräntefond D;     12,62;   12,62;2026-09-09
495482;SEB Sverigefond;     57,56;   57,56;2026-09-09
499731;SEB Sverigefond Småbolag;    136,06;  136,06;2026-09-09
194092;SEB Teknologifond ;    159,73;  159,73;2026-09-08
879114;SEB Världenfond;     28,72;   28,72;2026-09-08
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     65,06;   65,05;2026-09-08
443721;Seligson & Co Euroobligation A;     41,40;   41,39;2026-09-09
479550;Seligson & Co Global Top 25 Brands A;    219,25;  219,22;2026-09-09
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    565,36;  565,29;2026-09-09
303701;Sensor Sverige Select;    439,93;  439,93;2026-09-09
832717;Simplicity Företagsobligationer A;    156,90;  156,90;2026-09-09
934711;Simplicity Global Corporate Bond A;    148,07;  148,07;2026-09-09
418699;Simplicity Likviditet A;    130,49;  130,49;2026-09-09
567140;Simplicity Sverige;    285,95;  285,95;2026-09-09
153007;SKAGEN Focus D;    286,07;  285,96;2026-09-09
984187;SKAGEN Global E;   3626,84; 3625,44;2026-09-09
501981;SKAGEN Kon-Tiki F;   1707,45; 1706,80;2026-09-09
260497;SKAGEN m2 C;    261,62;  261,52;2026-09-09
296327;SKAGEN Vekst C;   7190,47; 7187,71;2026-09-09
546960;Skandia Balanserad;    656,55;  656,55;2026-09-09
654459;Skandia Europa Exponering;   1136,33; 1136,33;2026-09-09
403642;Skandia Försiktig;    256,88;  256,88;2026-09-09
545426;Skandia Global Exponering A;    580,68;  580,68;2026-09-09
582791;Skandia Japan Exponering;    440,30;  440,30;2026-09-09
331983;Skandia Korträntefond;    147,23;  147,23;2026-09-09
256362;Skandia Nordamerika Exponering;    783,13;  783,13;2026-09-09
726117;Skandia Obligationsfond;    186,93;  186,93;2026-09-09
469817;Skandia Realräntefond;    158,51;  158,51;2026-09-09
103606;Skandia Småbolag Sverige;   1511,68; 1511,68;2026-09-09
439471;Skandia Time Global;   1340,69; 1340,69;2026-09-09
511139;Skandia USA;   2431,77; 2431,77;2026-09-09
475301;Skandia Världen;    955,80;  955,80;2026-09-09
465147;Spiltan Globalfond Investmentbolag;    313,53;  313,53;2026-09-09
560599;Spiltan Högräntefond;    142,59;  142,59;2026-09-09
972497;Spiltan Räntefond Sverige;    152,54;  152,54;2026-09-09
152181;Spiltan Småbolagsfond;   1450,06; 1450,06;2026-09-09
391482;SPP Generation 40-tal;    328,62;  328,62;2026-09-09
427310;SPP Generation 50-tal;    528,93;  528,93;2026-09-09
463141;SPP Generation 60-tal;   1027,52; 1027,52;2026-09-09
498972;SPP Generation 70-tal;    554,23;  554,23;2026-09-09
844522;SPP Generation 80-tal;    296,10;  296,10;2026-09-09
459891;Storebrand Emerging Markets A;    299,82;  299,82;2026-09-09
429316;Storebrand Emerging Markets Plus A;    328,36;  328,36;2026-09-09
140673;Storebrand Europa A;    308,55;  308,55;2026-09-09
331686;Storebrand FRN Företagsobligation A;    136,08;  136,08;2026-09-09
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    106,38;  106,38;2026-09-09
912220;Storebrand Global High Dividend Low Volatility A;    368,02;  368,02;2026-09-09
527060;Storebrand Global Indeks A4;   2716,08; 2715,65;2026-09-09
162099;Storebrand Global Multifactor A;    257,50;  257,50;2026-09-09
184119;Storebrand Global Solutions A;    590,59;  590,59;2026-09-09
721506;Storebrand Grön Obligation A;    114,88;  114,88;2026-09-09
176503;Storebrand Japan A;    188,78;  188,78;2026-09-09
442897;Storebrand Kortränta A;    133,76;  133,76;2026-09-09
534800;Storebrand Obligation A;    152,86;  152,86;2026-09-09
248161;Storebrand USA A;    732,07;  732,07;2026-09-09
978981;Swedbank Robur Access Asien A;    540,40;  540,40;2026-09-09
755504;Swedbank Robur Access Europa A;    300,08;  300,08;2026-09-09
114819;Swedbank Robur Access Global A;    406,04;  406,04;2026-09-09
719674;Swedbank Robur Access Sverige A;    387,27;  387,27;2026-09-09
150649;Swedbank Robur Access USA A;    899,64;  899,64;2026-09-09
785022;Swedbank Robur Aktiefond Pension;     80,57;   80,57;2026-09-09
160267;Swedbank Robur Europafond A;     60,95;   60,95;2026-09-09
968420;Swedbank Robur Fastighet A;     66,99;   66,99;2026-09-09
928341;Swedbank Robur Healthcare A;     38,71;   38,71;2026-09-09
749192;Swedbank Robur Mixfond Pension;     35,46;   35,46;2026-09-09
677534;Swedbank Robur Obligation A;     13,92;   13,92;2026-09-09
717611;Swedbank Robur Räntefond Kort A;    112,75;  112,75;2026-09-09
896761;Swedbank Robur Small Cap Europe A;     46,61;   46,61;2026-09-09
856682;Swedbank Robur Småbolagsfond Sverige A;    249,68;  249,68;2026-09-09
607226;Swedbank Robur Sverige A;    852,92;  852,92;2026-09-09
283408;Swedbank Robur Technology A;   1861,66; 1861,66;2026-09-09
855387;Swedbank Robur Transfer 50;    203,00;  203,00;2026-09-09
819557;Swedbank Robur Transfer 60;    354,71;  354,71;2026-09-09
783720;Swedbank Robur Transfer 70;    584,48;  584,48;2026-09-09
747899;Swedbank Robur Transfer 80;    695,01;  695,01;2026-09-09
320762;Swedbank Robur Transfer 90;    532,73;  532,73;2026-09-09
425067;Templeton Emerging Markets Fund A;    861,30;  861,16;2026-09-08
460899;Templeton Global Bond Fund A;     10,51;   10,51;2026-09-08
861229;Tundra Sustainable Frontier Fund A;    353,40;  353,40;2026-09-09
780411;UB Infra Placeringsfond A;   2484,98; 2484,65;2026-09-09
144501;Ålandsbanken Euro Bond S Placeringsfond;    342,24;  342,24;2026-09-08
955435;Ålandsbanken Euro High Yield B Placeringsfond;    586,70;  586,63;2026-09-08
989491;Ålandsbanken Global Aktie B Placeringsfond;    235,80;  235,77;2026-09-08
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    438,04;  438,04;2026-09-08
521104;Ålandsbanken Norden Aktie Placeringsfond;   2348,94; 2348,94;2026-09-08
