Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
237834;Fondita Nordic Small Cap Placeringsfond B;   2320,37; 2320,06;2026-09-11
389239;Franklin Biotechnology Discovery Fund;    668,78;  668,67;2026-09-10
170894;Franklin India Fund A ;    569,05;  568,96;2026-09-10
717496;Franklin Mutual Global Discovery Fund A;    324,61;  324,56;2026-09-10
532558;Franklin Natural Resources Fund A;    127,64;  127,62;2026-09-10
496729;Franklin Technology Fund A;    714,23;  714,12;2026-09-10
384107;Franklin U.S. Opportunities Fund A;    379,46;  379,40;2026-09-10
201111;GodFond Sverige & Världen;    617,91;  617,91;2026-09-11
992099;Goldman Sachs Asia Equity Income P;  22170,66;22167,23;2026-09-11
523050;Goldman Sachs Global Equity Impact Opportunities P;   6142,88; 6142,06;2026-09-11
401695;Goldman Sachs Global Social Impact Equity P;  21585,28;21581,93;2026-09-11
666370;Goldman Sachs Greater China Equity P;  18977,25;18974,31;2026-09-11
971010;Goldman Sachs Green Bond P;     88,04;   88,04;2026-09-11
929224;Handelsbanken  USA Index Criteria A1;   1193,15; 1193,15;2026-09-11
840033;Handelsbanken Amerika Tema A1;   2708,23; 2708,23;2026-09-11
504100;Handelsbanken Asien Tema A1;   1483,60; 1483,60;2026-09-11
491233;Handelsbanken Developed Markets Index Criteria A1;    154,87;  154,87;2026-09-11
750075;Handelsbanken Emerging Markets Index A1;    321,41;  321,41;2026-09-11
629543;Handelsbanken Europa Index Criteria A1;    263,32;  263,32;2026-09-11
785907;Handelsbanken Global Index Criteria A1;    714,55;  714,55;2026-09-11
549552;Handelsbanken Global Småbolag Index Criteria A1;    228,23;  228,23;2026-09-11
123679;Handelsbanken Global Tema A1;   1126,50; 1126,50;2026-09-11
644005;Handelsbanken Hälsovård Tema A1;    450,64;  450,64;2026-09-11
687509;Handelsbanken Hållbar Energi A1;    388,76;  388,76;2026-09-11
718205;Handelsbanken Kortränta A1;    163,97;  163,97;2026-09-11
524702;Handelsbanken Långränta A1;    111,64;  111,64;2026-09-11
674630;Handelsbanken Norden Selektiv (A1 SEK);    840,14;  840,14;2026-09-11
751495;Handelsbanken Nordiska Småbolag A1;   1875,60; 1875,60;2026-09-11
167114;Handelsbanken Pension 40 A12;    180,07;  180,07;2026-09-10
314682;Handelsbanken Pension 50 A12;    251,51;  251,51;2026-09-10
350512;Handelsbanken Pension 60 A12;    419,65;  419,65;2026-09-10
278853;Handelsbanken Pension 70 A12;    530,06;  530,06;2026-09-10
243022;Handelsbanken Pension 80 A12;    529,60;  529,60;2026-09-10
952010;Handelsbanken Svenska Småbolag A1;   2505,18; 2505,18;2026-09-11
465914;Handelsbanken Sverige 100 Index Criteria A1;    548,92;  548,92;2026-09-11
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    603,61;  603,61;2026-09-11
602979;Handelsbanken Sverige LM Index (A1 SEK);    123,80;  123,80;2026-09-11
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1013,53; 1013,53;2026-09-11
987842;Handelsbanken Tillväxtmarknad Tema A1;    650,62;  650,62;2026-09-11
500976;HealthInvest Small & Mid Cap Healthcare;    181,17;  181,17;2026-09-10
282632;Holberg Global A;    655,82;  655,57;2026-09-11
318469;Holberg Norge;   1671,14; 1670,49;2026-09-11
712299;Humle Småbolagsfond A;    735,90;  735,90;2026-09-11
307306;Indecap Guide 1 C;    127,31;  127,31;2026-09-10
271478;Indecap Guide 2 C;    292,18;  292,18;2026-09-10
233585;JPMorgan China A;    704,26;  704,15;2026-09-11
305243;JPMorgan Emerging Markets Equity A ;    656,00;  655,89;2026-09-11
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2714,31; 2713,95;2026-09-11
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1827,70; 1827,45;2026-09-11
676460;Kotak Funds - India Growth Fund;    225,14;  225,10;2026-09-11
895699;Kotak Funds - India Midcap A;    374,53;  374,47;2026-09-11
224493;KPA Blandfond;    529,81;  529,81;2026-09-11
295857;Lannebo Emerging Markets A;    401,74;  401,74;2026-09-11
660829;Lannebo FRN A;    131,79;  131,79;2026-09-11
104786;Lannebo Företagsobligationsfond A;    136,39;  136,39;2026-09-11
964767;Lannebo Global A;    563,35;  563,35;2026-09-11
163923;Lannebo Global Growth A;   1786,00; 1786,00;2026-09-11
294918;Lannebo Kort ränta;    104,96;  104,96;2026-09-11
642298;Lannebo Marknad Pacific;    444,95;  444,95;2026-09-11
678128;Lannebo Marknad USA A;    703,81;  703,81;2026-09-11
878520;Lannebo Mixfond;     39,92;   39,92;2026-09-11
861104;Lannebo Mixfond Offensiv A;    355,58;  355,58;2026-09-11
513722;Lannebo Obligationsfond A;    102,11;  102,11;2026-09-11
844100;Lannebo Realräntefond A;    125,48;  125,48;2026-09-11
694539;Lannebo Small Cap Opportunities A;   7756,72; 7756,72;2026-09-11
842690;Lannebo Småbolag;    190,33;  190,33;2026-09-11
416867;Lannebo Sweden Micro Cap;   2113,34; 2113,34;2026-09-11
771030;Lannebo Teknik;     23,90;   23,90;2026-09-11
313742;Länsförsäkringar Fastighetsfond A;   5576,27; 5576,27;2026-09-11
874560;Länsförsäkringar Företagsobligation Vision ;    125,84;  125,84;2026-09-11
563965;Länsförsäkringar Global Vision A;    122,09;  122,09;2026-09-11
470104;Länsförsäkringar Japan Index;    245,83;  245,83;2026-09-11
420646;Länsförsäkringar Kort Räntefond;    118,25;  118,25;2026-09-11
242081;Länsförsäkringar Lång Räntefond A;    165,18;  165,18;2026-09-11
599795;Länsförsäkringar Mix Vision A;    638,48;  638,48;2026-09-11
515676;Länsförsäkringar Småbolag Sverige Vision A;   1669,96; 1669,96;2026-09-11
814772;Länsförsäkringar Sparmål 2015;    275,96;  275,96;2026-09-11
778944;Länsförsäkringar Sparmål 2020;    307,58;  307,58;2026-09-11
743112;Länsförsäkringar Sparmål 2025;    408,52;  408,52;2026-09-11
707281;Länsförsäkringar Sparmål 2030;    486,17;  486,17;2026-09-11
671453;Länsförsäkringar Sparmål 2035;    285,63;  285,63;2026-09-11
635623;Länsförsäkringar Sparmål 2040;    306,03;  306,03;2026-09-11
832360;Länsförsäkringar Sparmål 2045;    371,77;  371,77;2026-09-11
434274;Länsförsäkringar Tillväxtmarknad Index A;    257,31;  257,31;2026-09-11
456475;Länsförsäkringar USA Aktiv A;   1327,79; 1327,79;2026-09-11
551507;Länsförsäkringar USA Index;   1200,20; 1200,20;2026-09-11
117002;Lärarfond Balanserad;     39,78;   39,78;2026-09-11
981175;Lärarfond Försiktig;     20,92;   20,92;2026-09-11
152835;Lärarfond Offensiv;     56,25;   56,25;2026-09-11
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1269,01; 1269,01;2026-09-11
615310;Naventi Balanserad Flex;    236,80;  236,80;2026-09-11
447086;Naventi Defensiv Flex;    170,08;  170,08;2026-09-11
727057;Naventi Offensiv Flex;    362,65;  362,65;2026-09-11
196097;Nordea European Sustainable Stars Equity Fund;   2685,11; 2685,11;2026-09-11
430975;Nordea Generationsfond 50-tal;    162,36;  162,36;2026-09-11
359315;Nordea Generationsfond 60-tal;    305,57;  305,57;2026-09-11
287656;Nordea Generationsfond 70-tal;    360,31;  360,31;2026-09-11
215996;Nordea Generationsfond 80-tal;    343,50;  343,50;2026-09-11
596429;Nordea Generationsfond 90-tal;    424,92;  424,92;2026-09-11
502633;Nordea Generationsfond Senior;    102,15;  102,15;2026-09-11
282517;Nordea Global;     12,42;   12,42;2026-09-11
995571;Nordea Globala Tillväxtmarknader ;    630,41;  630,41;2026-09-11
469692;Nordea Indienfond;    445,53;  445,53;2026-09-11
653097;Nordea Kinafond;    290,70;  290,70;2026-09-11
861757;Nordea Nordic Fund;      3,40;    3,40;2026-09-11
648964;Nordea Obligationsfond;    123,92;  123,92;2026-09-11
131409;Nordea Realräntefond;    170,43;  170,43;2026-09-11
286294;Nordea Småbolagsfond Norden;    337,93;  337,93;2026-09-11
428078;Nordea Småbolagsfond Sverige;    638,66;  638,66;2026-09-11
840090;Nordea Stratega Ränta;    138,13;  138,13;2026-09-11
613133;Nordea Swedish Bond Stars;    109,32;  109,32;2026-09-11
419101;Odin Emerging Markets C;    593,65;  593,42;2026-09-11
332156;Odin Fastighet C;   1246,39; 1245,91;2026-09-11
562421;Odin Global C;    548,52;  548,31;2026-09-11
562728;Odin Norge C ;   9229,25; 9225,71;2026-09-11
165755;Pareto Aksje Norge B;   5459,10; 5457,00;2026-09-10
912691;Pareto Global B;   4731,41; 4729,59;2026-09-11
134593;Pareto Räntefond A;   1298,12; 1298,12;2026-09-11
917955;Pictet Asian  Equities Ex Japan R;   3913,92; 3913,31;2026-09-11
260919;Pictet Biotech R;  12900,93;12898,93;2026-09-11
882126;Pictet China Equities R;   4531,42; 4530,72;2026-09-11
887497;Pictet Clean Energy Transition R;   2126,33; 2126,00;2026-09-11
296749;Pictet Digital R;   6665,68; 6664,65;2026-09-11
404236;Pictet Emerging Markets R;   7494,04; 7492,88;2026-09-11
280925;Pictet EUR Bonds R;   5176,65; 5175,95;2026-09-10
173435;Pictet Global Emerging Debt R;   4100,23; 4099,58;2026-09-10
690693;Pictet Global Megatrend Selection R;   3907,34; 3906,74;2026-09-11
874271;Pictet Indian Equities R;   6830,40; 6829,34;2026-09-11
910109;Pictet Japanese Equity Opportunities R;   1510,06; 1509,81;2026-09-11
688986;Pictet Longevity R;   2500,75; 2500,37;2026-09-11
923383;Pictet Premium Brands R;   2503,44; 2503,10;2026-09-11
968891;Pictet Security R;   4122,75; 4122,11;2026-09-11
755033;Pictet Timber R;   1775,89; 1775,61;2026-09-11
189258;Pictet Water R;   4491,59; 4490,99;2026-09-11
241661;Pictet-Emerging Corporate Bonds R ;   1314,83; 1314,62;2026-09-10
487108;Prior & Nilsson Realinvest A;   3781,58; 3781,58;2026-09-11
670091;S-Bank Emerging Markets Equity Fund;    263,33;  263,30;2026-09-11
324665;S-Banken Fenno Aktie A;   5849,42; 5848,64;2026-09-11
360495;S-Banken USA Aktie A;    866,22;  866,10;2026-09-11
531310;SEB 3 - SEB Sweden Equity Fund;    138,80;  138,80;2026-09-11
301580;SEB Aktiesparfond;     33,75;   33,75;2026-09-11
914945;SEB Asienfond ex Japan;     45,12;   45,12;2026-09-11
639633;SEB Asset Selection Fund C;    177,02;  177,02;2026-09-10
651679;SEB Dynamic Bond Fund C;    119,73;  119,73;2026-09-11
520759;SEB Dynamisk Aktiefond;     32,72;   32,72;2026-09-10
950774;SEB Emerging Marketsfond;     55,78;   55,78;2026-09-10
556589;SEB Europafond Småbolag;    115,76;  115,76;2026-09-11
988600;SEB Europe Equity Fund;   1425,77; 1425,58;2026-09-10
698952;SEB Global Aktiefond;     41,14;   41,14;2026-09-11
882358;SEB Global High Yield Fund C;    213,25;  213,25;2026-09-10
405704;SEB Green Bond Fund C;    102,60;  102,60;2026-09-10
229922;SEB Läkemedelsfond;     34,50;   34,50;2026-09-11
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5135,76; 5135,76;2026-09-11
484923;SEB Nordenfond;     79,24;   79,24;2026-09-11
710467;SEB Nordic Small Cap Fund;    101,25;  101,25;2026-09-10
997403;SEB Pension Fund C;    238,17;  238,17;2026-09-10
496497;SEB Realräntefond D;     12,57;   12,57;2026-09-11
495482;SEB Sverigefond;     57,86;   57,86;2026-09-11
499731;SEB Sverigefond Småbolag;    135,77;  135,77;2026-09-11
194092;SEB Teknologifond ;    158,67;  158,67;2026-09-10
879114;SEB Världenfond;     28,50;   28,50;2026-09-10
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     64,14;   64,13;2026-09-10
443721;Seligson & Co Euroobligation A;     41,42;   41,42;2026-09-11
479550;Seligson & Co Global Top 25 Brands A;    217,46;  217,43;2026-09-11
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    565,81;  565,74;2026-09-11
303701;Sensor Sverige Select;    441,37;  441,37;2026-09-11
832717;Simplicity Företagsobligationer A;    156,84;  156,84;2026-09-11
934711;Simplicity Global Corporate Bond A;    147,60;  147,60;2026-09-11
418699;Simplicity Likviditet A;    130,52;  130,52;2026-09-11
567140;Simplicity Sverige;    284,82;  284,82;2026-09-11
153007;SKAGEN Focus D;    285,76;  285,65;2026-09-11
984187;SKAGEN Global E;   3650,30; 3648,89;2026-09-11
501981;SKAGEN Kon-Tiki F;   1709,55; 1708,89;2026-09-11
260497;SKAGEN m2 C;    262,30;  262,20;2026-09-11
296327;SKAGEN Vekst C;   7188,56; 7185,80;2026-09-11
546960;Skandia Balanserad;    657,47;  657,47;2026-09-11
654459;Skandia Europa Exponering;   1143,77; 1143,77;2026-09-11
403642;Skandia Försiktig;    256,53;  256,53;2026-09-11
545426;Skandia Global Exponering A;    587,39;  587,39;2026-09-11
582791;Skandia Japan Exponering;    442,45;  442,45;2026-09-11
331983;Skandia Korträntefond;    147,20;  147,20;2026-09-11
256362;Skandia Nordamerika Exponering;    793,67;  793,67;2026-09-11
726117;Skandia Obligationsfond;    186,04;  186,04;2026-09-11
469817;Skandia Realräntefond;    158,02;  158,02;2026-09-11
103606;Skandia Småbolag Sverige;   1502,92; 1502,92;2026-09-11
439471;Skandia Time Global;   1362,96; 1362,96;2026-09-11
511139;Skandia USA;   2469,57; 2469,57;2026-09-11
475301;Skandia Världen;    965,59;  965,59;2026-09-11
465147;Spiltan Globalfond Investmentbolag;    317,74;  317,74;2026-09-11
560599;Spiltan Högräntefond;    142,29;  142,29;2026-09-11
972497;Spiltan Räntefond Sverige;    152,53;  152,53;2026-09-11
152181;Spiltan Småbolagsfond;   1436,55; 1436,55;2026-09-11
391482;SPP Generation 40-tal;    327,98;  327,98;2026-09-11
427310;SPP Generation 50-tal;    528,12;  528,12;2026-09-11
463141;SPP Generation 60-tal;   1028,49; 1028,49;2026-09-11
498972;SPP Generation 70-tal;    556,64;  556,64;2026-09-11
844522;SPP Generation 80-tal;    297,58;  297,58;2026-09-11
459891;Storebrand Emerging Markets A;    297,60;  297,60;2026-09-11
429316;Storebrand Emerging Markets Plus A;    325,88;  325,88;2026-09-11
140673;Storebrand Europa A;    310,47;  310,47;2026-09-11
331686;Storebrand FRN Företagsobligation A;    136,06;  136,06;2026-09-11
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,77;  105,77;2026-09-11
912220;Storebrand Global High Dividend Low Volatility A;    373,42;  373,42;2026-09-11
527060;Storebrand Global Indeks A4;   2741,62; 2741,20;2026-09-11
162099;Storebrand Global Multifactor A;    261,60;  261,60;2026-09-11
184119;Storebrand Global Solutions A;    591,61;  591,61;2026-09-11
721506;Storebrand Grön Obligation A;    114,42;  114,42;2026-09-11
176503;Storebrand Japan A;    189,55;  189,55;2026-09-11
442897;Storebrand Kortränta A;    133,72;  133,72;2026-09-11
534800;Storebrand Obligation A;    152,00;  152,00;2026-09-11
248161;Storebrand USA A;    741,93;  741,93;2026-09-11
978981;Swedbank Robur Access Asien A;    534,90;  534,90;2026-09-11
755504;Swedbank Robur Access Europa A;    301,48;  301,48;2026-09-11
114819;Swedbank Robur Access Global A;    410,30;  410,30;2026-09-11
719674;Swedbank Robur Access Sverige A;    386,09;  386,09;2026-09-11
150649;Swedbank Robur Access USA A;    911,87;  911,87;2026-09-11
785022;Swedbank Robur Aktiefond Pension;     81,08;   81,08;2026-09-11
160267;Swedbank Robur Europafond A;     61,23;   61,23;2026-09-11
968420;Swedbank Robur Fastighet A;     67,06;   67,06;2026-09-11
928341;Swedbank Robur Healthcare A;     38,86;   38,86;2026-09-11
749192;Swedbank Robur Mixfond Pension;     35,48;   35,48;2026-09-11
677534;Swedbank Robur Obligation A;     13,86;   13,86;2026-09-11
717611;Swedbank Robur Räntefond Kort A;    112,73;  112,73;2026-09-11
896761;Swedbank Robur Small Cap Europe A;     46,77;   46,77;2026-09-11
856682;Swedbank Robur Småbolagsfond Sverige A;    249,29;  249,29;2026-09-11
607226;Swedbank Robur Sverige A;    851,00;  851,00;2026-09-11
283408;Swedbank Robur Technology A;   1859,48; 1859,48;2026-09-11
855387;Swedbank Robur Transfer 50;    202,63;  202,63;2026-09-11
819557;Swedbank Robur Transfer 60;    355,37;  355,37;2026-09-11
783720;Swedbank Robur Transfer 70;    588,44;  588,44;2026-09-11
747899;Swedbank Robur Transfer 80;    700,11;  700,11;2026-09-11
320762;Swedbank Robur Transfer 90;    535,89;  535,89;2026-09-11
425067;Templeton Emerging Markets Fund A;    839,76;  839,63;2026-09-10
460899;Templeton Global Bond Fund A;     10,43;   10,43;2026-09-10
861229;Tundra Sustainable Frontier Fund A;    355,03;  355,03;2026-09-11
780411;UB Infra Placeringsfond A;   2489,55; 2489,22;2026-09-11
144501;Ålandsbanken Euro Bond S Placeringsfond;    340,34;  340,34;2026-09-10
955435;Ålandsbanken Euro High Yield B Placeringsfond;    583,94;  583,86;2026-09-10
989491;Ålandsbanken Global Aktie B Placeringsfond;    232,70;  232,67;2026-09-10
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    435,30;  435,30;2026-09-10
521104;Ålandsbanken Norden Aktie Placeringsfond;   2318,25; 2318,25;2026-09-10
