Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
976506;CB Save Earth Fund RC;    288,48;  288,44;2026-09-04
384750;Cicero Avkastning A;    143,97;  143,97;2026-09-07
959502;Cicero Hållbar Mix A;    210,40;  210,40;2026-09-07
356410;Cliens Småbolag ;   3248,48; 3248,48;2026-09-07
423822;Cliens Sverige;   1115,01; 1115,01;2026-09-07
386870;Coeli High Yield Opportunities;    130,38;  130,38;2026-09-07
330324;CPR Invest Global Gold Mines A2;   2462,30; 2461,91;2026-09-03
366154;CPR Invest Global Lifestyles A2;   1179,70; 1179,52;2026-09-03
291906;D&G Aktiefond;   4839,39; 4839,39;2026-09-07
541235;D&G Global All Cap;    450,66;  450,66;2026-09-04
140491;D&G Småbolag;   1246,34; 1246,34;2026-09-07
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4705,61; 4705,61;2026-09-07
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    165,90;  165,90;2026-09-04
571399;Danske Invest SICAV - Europe Small Cap A;    187,90;  187,90;2026-09-04
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1351,66; 1351,66;2026-09-07
901603;Danske Invest SICAV - Sverige Ränta SI;   1186,80; 1186,80;2026-09-07
463901;Danske Invest SICAV Sverige Småbolag Class SI;    220,00;  220,00;2026-09-04
184580;Delphi Global A2;   2687,30; 2687,30;2026-09-03
326660;DNB Global Emerging Markets S;    168,65;  168,65;2026-09-04
255001;DNB Health Care S;    185,70;  185,70;2026-09-03
290833;DNB SMB S;    188,12;  188,12;2026-09-04
183343;DNB Teknologi S;    272,90;  272,90;2026-09-03
623637;East Capital Global Emerging Markets Sustainable A;    407,03;  407,03;2026-09-07
870907;East Capital Global Frontier Markets A;    317,15;  317,15;2026-09-07
664482;Evli Corporate Bond Placeringsfonden B ;   1467,79; 1467,79;2026-09-04
229625;Evli Emerging Markets Credit Placeringsfonden B;   1387,55; 1387,36;2026-09-03
570044;Evli Finland Select Placeringsfonden B;    885,04;  884,92;2026-09-04
367987;Evli GEM Placeringsfonden B;   2867,86; 2867,47;2026-09-04
793109;Evli Global Placeringsfonden B;   4668,39; 4668,39;2026-09-03
700310;Evli High Yield Placeringsfonden B;   1964,60; 1964,60;2026-09-04
574582;Evli Likviditet Placeringsfonden B;   1209,75; 1209,75;2026-09-04
621631;Evli Short Corporate Bond Placeringsfonden B;    371,87;  371,82;2026-09-04
420463;Evli Sverige Småbolag;   8352,57; 8352,57;2026-09-04
850776;Fidelity - America Fund A;    503,54;  503,47;2026-09-04
994095;Fidelity - Asian Pacific Opportunities Fund A;    382,09;  382,04;2026-09-04
922435;Fidelity - Asian Special Situations Fund A;    812,32;  812,21;2026-09-04
886606;Fidelity - China Consumer  Fund A;    195,54;  195,51;2026-09-04
958264;Fidelity - China Focus Fund A;    119,05;  119,03;2026-09-04
313320;Fidelity - Emerging Asia Fund A;    526,72;  526,65;2026-09-04
349150;Fidelity - Emerging Markets Funds A;    296,80;  296,76;2026-09-04
277491;Fidelity - Global High  Yield Fund A;    172,65;  172,63;2026-09-04
976928;Folksam LO Sverige;    763,73;  763,73;2026-09-07
941096;Folksam LO Världen;    459,37;  459,37;2026-09-04
202002;Fondita Global Megatrends Placeringsfond B;   1508,08; 1507,87;2026-09-04
237834;Fondita Nordic Small Cap Placeringsfond B;   2350,54; 2350,22;2026-09-07
389239;Franklin Biotechnology Discovery Fund;    704,12;  704,01;2026-09-03
170894;Franklin India Fund A ;    592,97;  592,88;2026-09-03
717496;Franklin Mutual Global Discovery Fund A;    334,30;  334,25;2026-09-03
532558;Franklin Natural Resources Fund A;    129,48;  129,46;2026-09-03
496729;Franklin Technology Fund A;    718,42;  718,31;2026-09-03
384107;Franklin U.S. Opportunities Fund A;    386,90;  386,84;2026-09-03
201111;GodFond Sverige & Världen;    622,73;  622,73;2026-09-07
992099;Goldman Sachs Asia Equity Income P;  22299,31;22295,83;2026-09-07
523050;Goldman Sachs Global Equity Impact Opportunities P;   6165,15; 6164,32;2026-09-04
401695;Goldman Sachs Global Social Impact Equity P;  21647,39;21643,98;2026-09-04
666370;Goldman Sachs Greater China Equity P;  19388,98;19385,96;2026-09-07
971010;Goldman Sachs Green Bond P;     88,89;   88,89;2026-09-07
929224;Handelsbanken  USA Index Criteria A1;   1189,67; 1189,67;2026-09-04
840033;Handelsbanken Amerika Tema A1;   2708,71; 2708,71;2026-09-04
504100;Handelsbanken Asien Tema A1;   1509,06; 1509,06;2026-09-07
491233;Handelsbanken Developed Markets Index Criteria A1;    154,88;  154,88;2026-09-04
750075;Handelsbanken Emerging Markets Index A1;    324,80;  324,80;2026-09-07
629543;Handelsbanken Europa Index Criteria A1;    266,51;  266,51;2026-09-07
785907;Handelsbanken Global Index Criteria A1;    713,66;  713,66;2026-09-04
549552;Handelsbanken Global Småbolag Index Criteria A1;    229,57;  229,57;2026-09-04
123679;Handelsbanken Global Tema A1;   1124,78; 1124,78;2026-09-04
644005;Handelsbanken Hälsovård Tema A1;    458,25;  458,25;2026-09-04
687509;Handelsbanken Hållbar Energi A1;    378,98;  378,98;2026-09-04
718205;Handelsbanken Kortränta A1;    164,16;  164,16;2026-09-07
524702;Handelsbanken Långränta A1;    112,67;  112,67;2026-09-07
674630;Handelsbanken Norden Selektiv (A1 SEK);    849,47;  849,47;2026-09-07
751495;Handelsbanken Nordiska Småbolag A1;   1901,28; 1901,28;2026-09-07
167114;Handelsbanken Pension 40 A12;    180,97;  180,97;2026-09-04
314682;Handelsbanken Pension 50 A12;    252,77;  252,77;2026-09-04
350512;Handelsbanken Pension 60 A12;    421,75;  421,75;2026-09-03
278853;Handelsbanken Pension 70 A12;    533,23;  533,23;2026-09-03
243022;Handelsbanken Pension 80 A12;    532,64;  532,64;2026-09-03
952010;Handelsbanken Svenska Småbolag A1;   2559,30; 2559,30;2026-09-07
465914;Handelsbanken Sverige 100 Index Criteria A1;    555,32;  555,32;2026-09-07
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    610,84;  610,84;2026-09-07
602979;Handelsbanken Sverige LM Index (A1 SEK);    125,28;  125,28;2026-09-07
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1027,17; 1027,17;2026-09-07
987842;Handelsbanken Tillväxtmarknad Tema A1;    660,14;  660,14;2026-09-07
500976;HealthInvest Small & Mid Cap Healthcare;    185,77;  185,77;2026-09-03
282632;Holberg Global A;    664,76;  664,50;2026-09-04
318469;Holberg Norge;   1674,89; 1674,24;2026-09-07
712299;Humle Småbolagsfond A;    747,08;  747,08;2026-09-07
307306;Indecap Guide 1 C;    127,77;  127,77;2026-09-03
271478;Indecap Guide 2 C;    294,26;  294,26;2026-09-03
233585;JPMorgan China A;    716,63;  716,52;2026-09-07
305243;JPMorgan Emerging Markets Equity A ;    663,63;  663,53;2026-09-07
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2741,74; 2741,37;2026-09-07
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1851,03; 1850,78;2026-09-07
676460;Kotak Funds - India Growth Fund;    229,73;  229,69;2026-09-07
895699;Kotak Funds - India Midcap A;    377,56;  377,50;2026-09-07
224493;KPA Blandfond;    534,14;  534,14;2026-09-07
295857;Lannebo Emerging Markets A;    407,05;  407,05;2026-09-07
660829;Lannebo FRN A;    131,77;  131,77;2026-09-07
104786;Lannebo Företagsobligationsfond A;    137,09;  137,09;2026-09-07
964767;Lannebo Global A;    565,10;  565,10;2026-09-04
163923;Lannebo Global Growth A;   1807,47; 1807,47;2026-09-04
294918;Lannebo Kort ränta;    105,01;  105,01;2026-09-07
642298;Lannebo Marknad Pacific;    455,90;  455,90;2026-09-07
678128;Lannebo Marknad USA A;    703,19;  703,19;2026-09-04
878520;Lannebo Mixfond;     40,23;   40,23;2026-09-07
861104;Lannebo Mixfond Offensiv A;    358,63;  358,63;2026-09-07
513722;Lannebo Obligationsfond A;    102,73;  102,73;2026-09-07
844100;Lannebo Realräntefond A;    126,09;  126,09;2026-09-07
694539;Lannebo Small Cap Oppurtunities A;   7894,60; 7894,60;2026-09-07
842690;Lannebo Småbolag;    193,49;  193,49;2026-09-07
416867;Lannebo Sweden Micro Cap;   2147,97; 2147,97;2026-09-07
771030;Lannebo Teknik;     23,95;   23,95;2026-09-04
313742;Länsförsäkringar Fastighetsfond A;   5723,09; 5723,09;2026-09-07
874560;Länsförsäkringar Företagsobligation Vision ;    126,53;  126,53;2026-09-07
563965;Länsförsäkringar Global Vision A;    122,39;  122,39;2026-09-04
470104;Länsförsäkringar Japan Index;    248,56;  248,56;2026-09-07
420646;Länsförsäkringar Kort Räntefond;    118,27;  118,27;2026-09-07
242081;Länsförsäkringar Lång Räntefond A;    166,57;  166,57;2026-09-07
599795;Länsförsäkringar Mix Vision A;    643,24;  643,24;2026-09-04
515676;Länsförsäkringar Småbolag Sverige Vision A;   1704,05; 1704,05;2026-09-07
814772;Länsförsäkringar Sparmål 2015;    277,53;  277,53;2026-09-07
778944;Länsförsäkringar Sparmål 2020;    309,36;  309,36;2026-09-07
743112;Länsförsäkringar Sparmål 2025;    410,89;  410,89;2026-09-07
707281;Länsförsäkringar Sparmål 2030;    487,84;  487,84;2026-09-04
671453;Länsförsäkringar Sparmål 2035;    286,53;  286,53;2026-09-04
635623;Länsförsäkringar Sparmål 2040;    306,95;  306,95;2026-09-04
832360;Länsförsäkringar Sparmål 2045;    372,94;  372,94;2026-09-04
434274;Länsförsäkringar Tillväxtmarknad Index A;    260,45;  260,45;2026-09-07
456475;Länsförsäkringar USA Aktiv A;   1326,31; 1326,31;2026-09-04
551507;Länsförsäkringar USA Index;   1196,84; 1196,84;2026-09-04
117002;Lärarfond Balanserad;     40,15;   40,15;2026-09-04
981175;Lärarfond Försiktig;     21,08;   21,08;2026-09-07
152835;Lärarfond Offensiv;     56,89;   56,89;2026-09-04
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1273,77; 1273,77;2026-09-07
615310;Naventi Balanserad Flex;    236,81;  236,81;2026-09-07
447086;Naventi Defensiv Flex;    170,22;  170,22;2026-09-07
727057;Naventi Offensiv Flex;    359,84;  359,84;2026-09-04
196097;Nordea European Sustainable Stars Equity Fund;   2707,87; 2707,87;2026-09-07
430975;Nordea Generationsfond 50-tal;    163,78;  163,78;2026-09-07
359315;Nordea Generationsfond 60-tal;    308,06;  308,06;2026-09-04
287656;Nordea Generationsfond 70-tal;    361,25;  361,25;2026-09-04
215996;Nordea Generationsfond 80-tal;    344,42;  344,42;2026-09-04
596429;Nordea Generationsfond 90-tal;    426,01;  426,01;2026-09-04
502633;Nordea Generationsfond Senior;    103,05;  103,05;2026-09-07
282517;Nordea Global;     12,45;   12,45;2026-09-04
995571;Nordea Globala Tillväxtmarknader ;    640,36;  640,36;2026-09-07
469692;Nordea Indienfond;    448,31;  448,31;2026-09-07
653097;Nordea Kinafond;    295,26;  295,26;2026-09-07
861757;Nordea Nordic Fund;      3,42;    3,42;2026-09-07
648964;Nordea Obligationsfond;    125,03;  125,03;2026-09-07
131409;Nordea Realräntefond;    171,48;  171,48;2026-09-07
286294;Nordea Småbolagsfond Norden;    342,36;  342,36;2026-09-07
428078;Nordea Småbolagsfond Sverige;    652,81;  652,81;2026-09-07
840090;Nordea Stratega Ränta;    139,26;  139,26;2026-09-07
613133;Nordea Swedish Bond Stars;    109,75;  109,75;2026-09-07
419101;Odin Emerging Markets C;    599,78;  599,55;2026-09-07
332156;Odin Fastighet C;   1281,27; 1280,78;2026-09-07
562421;Odin Global C;    549,10;  548,88;2026-09-04
562728;Odin Norge C ;   9210,13; 9206,57;2026-09-07
165755;Pareto Aksje Norge B;   5397,09; 5394,99;2026-09-04
912691;Pareto Global B;   4780,24; 4778,38;2026-09-04
134593;Pareto Räntefond A;   1298,42; 1298,42;2026-09-07
917955;Pictet Asian  Equities Ex Japan R;   3942,59; 3941,98;2026-09-07
260919;Pictet Biotech R;  12816,47;12814,45;2026-09-04
882126;Pictet China Equities R;   4569,35; 4568,64;2026-09-07
887497;Pictet Clean Energy Transition R;   2120,97; 2120,64;2026-09-04
296749;Pictet Digital R;   6693,06; 6692,01;2026-09-04
404236;Pictet Emerging Markets R;   7525,77; 7524,59;2026-09-07
280925;Pictet EUR Bonds R;   5203,66; 5202,95;2026-09-04
173435;Pictet Global Emerging Debt R;   4138,70; 4138,05;2026-09-03
690693;Pictet Global Megatrend Selection R;   3916,29; 3915,67;2026-09-04
874271;Pictet Indian Equities R;   6983,03; 6981,94;2026-09-07
910109;Pictet Japanese Equity Opportunities R;   1530,75; 1530,26;2026-09-07
688986;Pictet Longevity R;   2548,32; 2547,92;2026-09-04
923383;Pictet Premium Brands R;   2533,90; 2533,55;2026-09-04
968891;Pictet Security R;   4046,88; 4046,24;2026-09-04
755033;Pictet Timber R;   1781,10; 1780,82;2026-09-04
189258;Pictet Water R;   4537,96; 4537,35;2026-09-04
241661;Pictet-Emerging Corporate Bonds R ;   1319,55; 1319,34;2026-09-03
487108;Prior & Nilsson Realinvest A;   3845,41; 3845,41;2026-09-07
670091;S-Bank Emerging Markets Equity Fund;    268,00;  267,96;2026-09-07
324665;S-Banken Fenno Aktie A;   5781,37; 5780,59;2026-09-07
360495;S-Banken USA Aktie A;    864,08;  863,96;2026-09-04
531310;SEB 3 - SEB Sweden Equity Fund;    140,72;  140,72;2026-09-07
301580;SEB Aktiesparfond;     33,81;   33,81;2026-09-04
914945;SEB Asienfond ex Japan;     45,73;   45,73;2026-09-07
639633;SEB Asset Selection Fund C;    174,03;  174,03;2026-09-04
651679;SEB Dynamic Bond Fund C;    120,39;  120,39;2026-09-07
520759;SEB Dynamisk Aktiefond;     33,08;   33,08;2026-09-03
950774;SEB Emerging Marketsfond;     54,56;   54,56;2026-09-04
556589;SEB Europafond Småbolag;    117,27;  117,27;2026-09-07
988600;SEB Europe Equity Fund;   1455,03; 1454,84;2026-09-04
698952;SEB Global Aktiefond;     41,20;   41,20;2026-09-04
882358;SEB Global High Yield Fund C;    214,72;  214,72;2026-09-03
405704;SEB Green Bond Fund C;    103,32;  103,32;2026-09-04
229922;SEB Läkemedelsfond;     35,05;   35,05;2026-09-04
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5149,49; 5149,49;2026-09-04
484923;SEB Nordenfond;     80,05;   80,05;2026-09-07
710467;SEB Nordic Small Cap Fund;    103,09;  103,09;2026-09-04
997403;SEB Pension Fund C;    240,14;  240,14;2026-09-03
496497;SEB Realräntefond D;     12,65;   12,65;2026-09-07
495482;SEB Sverigefond;     58,44;   58,44;2026-09-07
499731;SEB Sverigefond Småbolag;    137,26;  137,26;2026-09-07
194092;SEB Teknologifond ;    155,95;  155,95;2026-09-03
879114;SEB Världenfond;     28,70;   28,70;2026-09-03
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     63,93;   63,92;2026-09-04
443721;Seligson & Co Euroobligation A;     41,57;   41,57;2026-09-07
479550;Seligson & Co Global Top 25 Brands A;    220,46;  220,43;2026-09-07
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    582,99;  582,92;2026-09-07
303701;Sensor Sverige Select;    443,53;  443,53;2026-09-04
832717;Simplicity Företagsobligationer A;    156,91;  156,91;2026-09-07
934711;Simplicity Global Corporate Bond A;    148,30;  148,30;2026-09-07
418699;Simplicity Likviditet A;    130,48;  130,48;2026-09-07
567140;Simplicity Sverige;    288,81;  288,81;2026-09-07
153007;SKAGEN Focus D;    289,17;  289,06;2026-09-07
984187;SKAGEN Global E;   3725,08; 3723,63;2026-09-04
501981;SKAGEN Kon-Tiki F;   1726,04; 1725,38;2026-09-07
260497;SKAGEN m2 C;    265,08;  264,98;2026-09-07
296327;SKAGEN Vekst C;   7233,08; 7230,28;2026-09-07
546960;Skandia Balanserad;    662,08;  662,08;2026-09-07
654459;Skandia Europa Exponering;   1157,27; 1157,27;2026-09-07
403642;Skandia Försiktig;    258,25;  258,25;2026-09-07
545426;Skandia Global Exponering A;    587,12;  587,12;2026-09-04
582791;Skandia Japan Exponering;    448,24;  448,24;2026-09-07
331983;Skandia Korträntefond;    147,24;  147,24;2026-09-07
256362;Skandia Nordamerika Exponering;    792,04;  792,04;2026-09-04
726117;Skandia Obligationsfond;    187,39;  187,39;2026-09-07
469817;Skandia Realräntefond;    158,83;  158,83;2026-09-07
103606;Skandia Småbolag Sverige;   1528,87; 1528,87;2026-09-07
439471;Skandia Time Global;   1358,19; 1358,19;2026-09-04
511139;Skandia USA;   2477,86; 2477,86;2026-09-04
475301;Skandia Världen;    969,58;  969,58;2026-09-04
465147;Spiltan Globalfond Investmentbolag;    320,42;  320,42;2026-09-04
560599;Spiltan Högräntefond;    142,76;  142,76;2026-09-07
972497;Spiltan Räntefond Sverige;    152,53;  152,53;2026-09-07
152181;Spiltan Småbolagsfond;   1470,29; 1470,29;2026-09-07
391482;SPP Generation 40-tal;    329,90;  329,90;2026-09-07
427310;SPP Generation 50-tal;    531,20;  531,20;2026-09-07
463141;SPP Generation 60-tal;   1034,65; 1034,65;2026-09-07
498972;SPP Generation 70-tal;    559,92;  559,92;2026-09-07
844522;SPP Generation 80-tal;    299,34;  299,34;2026-09-07
459891;Storebrand Emerging Markets A;    300,74;  300,74;2026-09-07
429316;Storebrand Emerging Markets Plus A;    329,73;  329,73;2026-09-07
140673;Storebrand Europa A;    313,12;  313,12;2026-09-07
331686;Storebrand FRN Företagsobligation A;    136,06;  136,06;2026-09-07
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    106,66;  106,66;2026-09-04
912220;Storebrand Global High Dividend Low Volatility A;    373,41;  373,41;2026-09-04
527060;Storebrand Global Indeks A4;   2733,33; 2732,90;2026-09-04
162099;Storebrand Global Multifactor A;    260,15;  260,15;2026-09-04
184119;Storebrand Global Solutions A;    596,18;  596,18;2026-09-04
721506;Storebrand Grön Obligation A;    115,09;  115,09;2026-09-07
176503;Storebrand Japan A;    192,11;  192,11;2026-09-07
442897;Storebrand Kortränta A;    133,77;  133,77;2026-09-07
534800;Storebrand Obligation A;    153,28;  153,28;2026-09-07
248161;Storebrand USA A;    740,41;  740,41;2026-09-04
978981;Swedbank Robur Access Asien A;    542,83;  542,83;2026-09-07
755504;Swedbank Robur Access Europa A;    304,73;  304,73;2026-09-07
114819;Swedbank Robur Access Global A;    410,13;  410,13;2026-09-04
719674;Swedbank Robur Access Sverige A;    391,45;  391,45;2026-09-07
150649;Swedbank Robur Access USA A;    909,88;  909,88;2026-09-04
785022;Swedbank Robur Aktiefond Pension;     81,39;   81,39;2026-09-04
160267;Swedbank Robur Europafond A;     61,88;   61,88;2026-09-07
968420;Swedbank Robur Fastighet A;     67,82;   67,82;2026-09-04
928341;Swedbank Robur Healthcare A;     39,79;   39,79;2026-09-04
749192;Swedbank Robur Mixfond Pension;     35,74;   35,74;2026-09-07
677534;Swedbank Robur Obligation A;     13,95;   13,95;2026-09-07
717611;Swedbank Robur Räntefond Kort A;    112,77;  112,77;2026-09-07
896761;Swedbank Robur Small Cap Europe A;     47,38;   47,38;2026-09-07
856682;Swedbank Robur Småbolagsfond Sverige A;    253,97;  253,97;2026-09-07
607226;Swedbank Robur Sverige A;    863,48;  863,48;2026-09-07
283408;Swedbank Robur Technology A;   1840,95; 1840,95;2026-09-04
855387;Swedbank Robur Transfer 50;    203,83;  203,83;2026-09-04
819557;Swedbank Robur Transfer 60;    357,17;  357,17;2026-09-04
783720;Swedbank Robur Transfer 70;    590,26;  590,26;2026-09-04
747899;Swedbank Robur Transfer 80;    700,50;  700,50;2026-09-04
320762;Swedbank Robur Transfer 90;    539,03;  539,03;2026-09-04
425067;Templeton Emerging Markets Fund A;    847,03;  846,90;2026-09-03
460899;Templeton Global Bond Fund A;     10,47;   10,47;2026-09-03
861229;Tundra Sustainable Frontier Fund A;    358,39;  358,39;2026-09-07
780411;UB Infra Placeringsfond A;   2504,63; 2504,29;2026-09-07
144501;Ålandsbanken Euro Bond S Placeringsfond;    342,45;  342,45;2026-09-04
955435;Ålandsbanken Euro High Yield B Placeringsfond;    582,95;  582,87;2026-09-04
989491;Ålandsbanken Global Aktie B Placeringsfond;    236,94;  236,91;2026-09-03
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    438,28;  438,28;2026-09-04
521104;Ålandsbanken Norden Aktie Placeringsfond;   2343,13; 2343,13;2026-09-04
