Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
174490;Amundi Funds Japan Equity Value A2;   1766,46; 1766,17;2026-09-02
756031;Amundi Funds Latin America Equity A2;   7863,77; 7862,55;2026-09-02
720201;Amundi Funds SBI FM India Equity A2;   3675,24; 3674,67;2026-09-02
863522;Amundi Funds Volatility World A2;   1022,43; 1022,27;2026-09-02
581371;AP7 Aktiefond;    968,72;  968,72;2026-09-03
545541;AP7 Räntefond;    119,22;  119,22;2026-09-03
715955;Avanza Emerging Markets;    194,24;  194,24;2026-09-02
734491;Avanza Zero ;    567,23;  567,23;2026-09-03
477729;Baring Asia Growth A;   1838,61; 1838,32;2026-09-03
191080;Baring Global Emerging Markets A;    670,04;  669,94;2026-09-03
262741;Baring Global Resources A;    352,06;  352,00;2026-09-03
334409;Baring Hong Kong China A;  11893,68;11891,82;2026-09-03
235291;Baring Latin America A;    443,91;  443,84;2026-09-03
285990;BL - American Small & Mid Caps B;   2224,20; 2223,85;2026-09-02
551804;BL - Bond Dollar B;    908,77;  908,63;2026-09-02
153833;BL - Emerging Markets B;   2438,90; 2438,57;2026-09-02
300996;BL - Equities America B;   1195,13; 1194,94;2026-09-02
321828;BL - Equities Asia B;   1414,06; 1413,84;2026-09-02
118000;BL - Equities Dividend B;   2856,58; 2856,20;2026-09-02
142679;BL - Equities Japan B;   2119,51; 2119,16;2026-09-02
480145;BL - Global 30 B;   1379,69; 1379,50;2026-09-02
444315;BL - Global 50 B;   1473,66; 1473,46;2026-09-02
408484;BL - Global 75 B;   1528,39; 1528,19;2026-09-02
515973;BL - Global Bond Opportunities B;   1084,96; 1084,81;2026-09-02
320358;BL - Global Equities B;   1478,45; 1478,25;2026-09-02
647669;BL - Global Flexible B;   2774,32; 2773,94;2026-09-02
214338;BL - Global Flexible USD B;   1991,01; 1990,70;2026-09-02
608463;BlackRock - Asian Dragon Fund A2;    704,98;  704,87;2026-09-03
391896;BlackRock - China A2;    185,44;  185,41;2026-09-03
231100;BlackRock - Emerging Markets A2;    555,25;  555,16;2026-09-03
302760;BlackRock - Global Allocation A2;    957,79;  957,64;2026-09-03
572637;BlackRock - Global High Yield Bond Fund A2;    329,31;  329,26;2026-09-03
768499;BlackRock - India A2;    504,48;  504,40;2026-09-03
159442;BlackRock - Japan Small & MidCap A2;   1081,90; 1081,73;2026-09-03
661066;BlackRock - Latin American A2;    817,57;  817,44;2026-09-03
536806;BlackRock - Natural Resources Growth & Income Fund A2;    192,25;  192,22;2026-09-03
553578;BlackRock - Sustainable Energy A2;    222,00;  221,97;2026-09-03
768556;BlackRock - US Basic Value A2;   1729,29; 1729,02;2026-09-03
804385;BlackRock - US Flexible Equity A2;    979,39;  979,24;2026-09-03
625236;BlackRock - US Mid-Cap Value Fund A2;   4570,62; 4569,90;2026-09-03
517748;BlackRock - World Energy A2;    364,63;  364,57;2026-09-03
410258;BlackRock - World Financials A2;    805,18;  805,06;2026-09-03
338590;BlackRock - World Gold A2;   1099,94; 1099,77;2026-09-03
374421;BlackRock - World Healthscience A2;    771,21;  771,09;2026-09-03
481911;BlackRock - World Mining A2;   1146,97; 1146,79;2026-09-03
644294;BlackRock - World Real Estate Securities Fund A2;    169,50;  169,48;2026-09-03
446088;BlackRock - World Technology A2;   1374,06; 1373,85;2026-09-03
422709;BMC Global Select fund;    408,26;  408,26;2026-09-03
408062;C WorldWide Asia 1A;   3248,86; 3248,35;2026-09-03
515554;C WorldWide Global Equities 1A;   2344,53; 2344,16;2026-09-03
479725;C WorldWide Global Equities Ethical 1A;    420,42;  420,36;2026-09-03
443895;C WorldWide Healthcare Select 1A;   1639,00; 1638,78;2026-09-03
721035;C WorldWide Sweden Small Cap 1A;    792,57;  792,57;2026-09-03
320176;Carnegie Fastighetsfond Norden A;    454,32;  454,32;2026-09-03
505586;Carnegie Indienfond A;    719,46;  719,46;2026-09-03
214163;Carnegie Likviditetsfond A;   1371,22; 1371,22;2026-09-03
341362;Carnegie Listed Private Equity A;    726,14;  726,14;2026-09-03
554691;Carnegie Obligationsfond A;    988,79;  988,79;2026-09-03
584912;Carnegie Småbolagsfond A;    843,28;  843,28;2026-09-03
357483;Carnegie Strategifond A;   2605,19; 2605,19;2026-09-03
393314;Carnegie Sverigefond A;   6115,26; 6115,26;2026-09-03
976506;CB Save Earth Fund RC;    282,69;  282,65;2026-09-02
384750;Cicero Avkastning A;    143,91;  143,91;2026-09-03
959502;Cicero Hållbar Mix A;    210,48;  210,48;2026-09-03
356410;Cliens Småbolag ;   3238,60; 3238,60;2026-09-03
423822;Cliens Sverige;   1103,31; 1103,31;2026-09-03
386870;Coeli High Yield Opportunities;    130,29;  130,29;2026-09-03
330324;CPR Invest Global Gold Mines A2;   2379,95; 2379,58;2026-09-02
366154;CPR Invest Global Lifestyles A2;   1174,61; 1174,43;2026-09-02
291906;D&G Aktiefond;   4830,03; 4830,03;2026-09-03
541235;D&G Global All Cap;    450,97;  450,97;2026-09-03
140491;D&G Småbolag;   1234,17; 1234,17;2026-09-03
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4690,79; 4690,79;2026-09-03
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    165,49;  165,49;2026-09-02
571399;Danske Invest SICAV - Europe Small Cap A;    186,90;  186,90;2026-09-02
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1350,74; 1350,74;2026-09-03
901603;Danske Invest SICAV - Sverige Ränta SI;   1185,34; 1185,34;2026-09-03
463901;Danske Invest SICAV Sverige Småbolag Class SI;    217,78;  217,78;2026-09-02
184580;Delphi Global A2;   2665,06; 2665,06;2026-09-02
326660;DNB Global Emerging Markets S;    167,65;  167,65;2026-09-02
255001;DNB Health Care S;    186,37;  186,37;2026-09-02
290833;DNB SMB S;    186,44;  186,44;2026-09-02
183343;DNB Teknologi S;    271,56;  271,56;2026-09-02
623637;East Capital Global Emerging Markets Sustainable A;    394,50;  394,50;2026-09-03
870907;East Capital Global Frontier Markets A;    317,26;  317,26;2026-09-03
664482;Evli Corporate Bond Placeringsfonden B ;   1465,52; 1465,52;2026-09-02
229625;Evli Emerging Markets Credit Placeringsfonden B;   1388,18; 1388,00;2026-09-02
570044;Evli Finland Select Placeringsfonden B;    882,28;  882,16;2026-09-02
367987;Evli GEM Placeringsfonden B;   2859,94; 2859,55;2026-09-02
793109;Evli Global Placeringsfonden B;   4626,70; 4626,70;2026-09-02
700310;Evli High Yield Placeringsfonden B;   1964,21; 1964,21;2026-09-02
574582;Evli Likviditet Placeringsfonden B;   1209,49; 1209,49;2026-09-02
621631;Evli Short Corporate Bond Placeringsfonden B;    373,44;  373,39;2026-09-02
420463;Evli Sverige Småbolag;   8246,78; 8246,78;2026-09-02
850776;Fidelity - America Fund A;    506,97;  506,90;2026-09-03
994095;Fidelity - Asian Pacific Opportunities Fund A;    383,54;  383,49;2026-09-03
922435;Fidelity - Asian Special Situations Fund A;    809,42;  809,31;2026-09-03
886606;Fidelity - China Consumer  Fund A;    195,39;  195,37;2026-09-03
958264;Fidelity - China Focus Fund A;    118,82;  118,81;2026-09-03
313320;Fidelity - Emerging Asia Fund A;    523,79;  523,72;2026-09-03
349150;Fidelity - Emerging Markets Funds A;    295,20;  295,16;2026-09-03
277491;Fidelity - Global High  Yield Fund A;    173,73;  173,70;2026-09-03
976928;Folksam LO Sverige;    757,16;  757,16;2026-09-03
941096;Folksam LO Världen;    460,42;  460,42;2026-09-03
202002;Fondita Global Megatrends Placeringsfond B;   1520,49; 1520,29;2026-09-03
237834;Fondita Nordic Small Cap Placeringsfond B;   2349,67; 2349,35;2026-09-03
389239;Franklin Biotechnology Discovery Fund;    707,94;  707,83;2026-09-02
170894;Franklin India Fund A ;    591,69;  591,60;2026-09-02
717496;Franklin Mutual Global Discovery Fund A;    333,26;  333,21;2026-09-02
532558;Franklin Natural Resources Fund A;    129,84;  129,82;2026-09-02
496729;Franklin Technology Fund A;    709,49;  709,38;2026-09-02
384107;Franklin U.S. Opportunities Fund A;    382,87;  382,81;2026-09-02
201111;GodFond Sverige & Världen;    619,71;  619,71;2026-09-03
992099;Goldman Sachs Asia Equity Income P;  21627,30;21623,92;2026-09-03
523050;Goldman Sachs Global Equity Impact Opportunities P;   6188,72; 6187,88;2026-09-03
401695;Goldman Sachs Global Social Impact Equity P;  21841,82;21838,41;2026-09-03
666370;Goldman Sachs Greater China Equity P;  18807,00;18804,06;2026-09-03
971010;Goldman Sachs Green Bond P;     89,03;   89,03;2026-09-03
929224;Handelsbanken  USA Index Criteria A1;   1181,59; 1181,59;2026-09-03
840033;Handelsbanken Amerika Tema A1;   2687,31; 2687,31;2026-09-03
504100;Handelsbanken Asien Tema A1;   1450,14; 1450,14;2026-09-03
491233;Handelsbanken Developed Markets Index Criteria A1;    154,05;  154,05;2026-09-03
750075;Handelsbanken Emerging Markets Index A1;    314,08;  314,08;2026-09-03
629543;Handelsbanken Europa Index Criteria A1;    264,14;  264,14;2026-09-03
785907;Handelsbanken Global Index Criteria A1;    709,26;  709,26;2026-09-03
549552;Handelsbanken Global Småbolag Index Criteria A1;    228,88;  228,88;2026-09-03
123679;Handelsbanken Global Tema A1;   1116,33; 1116,33;2026-09-03
644005;Handelsbanken Hälsovård Tema A1;    461,03;  461,03;2026-09-03
687509;Handelsbanken Hållbar Energi A1;    372,64;  372,64;2026-09-03
718205;Handelsbanken Kortränta A1;    164,09;  164,09;2026-09-03
524702;Handelsbanken Långränta A1;    112,51;  112,51;2026-09-03
674630;Handelsbanken Norden Selektiv (A1 SEK);    844,93;  844,93;2026-09-03
751495;Handelsbanken Nordiska Småbolag A1;   1900,51; 1900,51;2026-09-03
167114;Handelsbanken Pension 40 A12;    180,47;  180,47;2026-09-02
314682;Handelsbanken Pension 50 A12;    252,08;  252,08;2026-09-02
350512;Handelsbanken Pension 60 A12;    420,58;  420,58;2026-09-02
278853;Handelsbanken Pension 70 A12;    531,10;  531,10;2026-09-02
243022;Handelsbanken Pension 80 A12;    530,65;  530,65;2026-09-02
952010;Handelsbanken Svenska Småbolag A1;   2555,85; 2555,85;2026-09-03
465914;Handelsbanken Sverige 100 Index Criteria A1;    553,12;  553,12;2026-09-03
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    608,10;  608,10;2026-09-03
602979;Handelsbanken Sverige LM Index (A1 SEK);    124,87;  124,87;2026-09-03
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1020,42; 1020,42;2026-09-03
987842;Handelsbanken Tillväxtmarknad Tema A1;    637,97;  637,97;2026-09-03
500976;HealthInvest Small & Mid Cap Healthcare;    187,01;  187,01;2026-09-02
282632;Holberg Global A;    668,57;  668,31;2026-09-03
318469;Holberg Norge;   1671,65; 1671,00;2026-09-03
712299;Humle Småbolagsfond A;    748,01;  748,01;2026-09-03
307306;Indecap Guide 1 C;    127,59;  127,59;2026-09-02
271478;Indecap Guide 2 C;    292,44;  292,44;2026-09-02
233585;JPMorgan China A;    708,24;  708,13;2026-09-03
305243;JPMorgan Emerging Markets Equity A ;    646,05;  645,95;2026-09-03
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2719,78; 2719,42;2026-09-03
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1842,30; 1842,05;2026-09-03
676460;Kotak Funds - India Growth Fund;    231,38;  231,34;2026-09-03
895699;Kotak Funds - India Midcap A;    380,12;  380,06;2026-09-03
224493;KPA Blandfond;    533,13;  533,13;2026-09-03
295857;Lannebo Emerging Markets A;    392,29;  392,29;2026-09-03
660829;Lannebo FRN A;    131,73;  131,73;2026-09-03
104786;Lannebo Företagsobligationsfond A;    136,96;  136,96;2026-09-03
964767;Lannebo Global A;    565,97;  565,97;2026-09-03
163923;Lannebo Global Growth A;   1807,97; 1807,97;2026-09-03
294918;Lannebo Kort ränta;    104,96;  104,96;2026-09-03
642298;Lannebo Marknad Pacific;    452,37;  452,37;2026-09-03
678128;Lannebo Marknad USA A;    703,99;  703,99;2026-09-03
878520;Lannebo Mixfond;     40,14;   40,14;2026-09-03
861104;Lannebo Mixfond Offensiv A;    356,89;  356,89;2026-09-03
513722;Lannebo Obligationsfond A;    102,60;  102,60;2026-09-03
844100;Lannebo Realräntefond A;    126,11;  126,11;2026-09-03
694539;Lannebo Small Cap Oppurtunities A;   7875,37; 7875,37;2026-09-03
842690;Lannebo Småbolag;    192,59;  192,59;2026-09-03
416867;Lannebo Sweden Micro Cap;   2141,09; 2141,09;2026-09-03
771030;Lannebo Teknik;     24,01;   24,01;2026-09-03
313742;Länsförsäkringar Fastighetsfond A;   5736,15; 5736,15;2026-09-03
874560;Länsförsäkringar Företagsobligation Vision ;    126,47;  126,47;2026-09-03
563965;Länsförsäkringar Global Vision A;    122,63;  122,63;2026-09-03
470104;Länsförsäkringar Japan Index;    243,45;  243,45;2026-09-03
420646;Länsförsäkringar Kort Räntefond;    118,23;  118,23;2026-09-03
242081;Länsförsäkringar Lång Räntefond A;    166,44;  166,44;2026-09-03
599795;Länsförsäkringar Mix Vision A;    643,17;  643,17;2026-09-03
515676;Länsförsäkringar Småbolag Sverige Vision A;   1708,27; 1708,27;2026-09-03
814772;Länsförsäkringar Sparmål 2015;    277,17;  277,17;2026-09-03
778944;Länsförsäkringar Sparmål 2020;    308,96;  308,96;2026-09-03
743112;Länsförsäkringar Sparmål 2025;    409,94;  409,94;2026-09-03
707281;Länsförsäkringar Sparmål 2030;    487,62;  487,62;2026-09-03
671453;Länsförsäkringar Sparmål 2035;    286,40;  286,40;2026-09-03
635623;Länsförsäkringar Sparmål 2040;    306,75;  306,75;2026-09-03
832360;Länsförsäkringar Sparmål 2045;    372,69;  372,69;2026-09-03
434274;Länsförsäkringar Tillväxtmarknad Index A;    251,25;  251,25;2026-09-03
456475;Länsförsäkringar USA Aktiv A;   1328,92; 1328,92;2026-09-03
551507;Länsförsäkringar USA Index;   1200,80; 1200,80;2026-09-03
117002;Lärarfond Balanserad;     40,17;   40,17;2026-09-03
981175;Lärarfond Försiktig;     21,05;   21,05;2026-09-03
152835;Lärarfond Offensiv;     56,93;   56,93;2026-09-03
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1276,77; 1276,77;2026-09-03
615310;Naventi Balanserad Flex;    234,14;  234,14;2026-09-03
447086;Naventi Defensiv Flex;    169,22;  169,22;2026-09-03
727057;Naventi Offensiv Flex;    355,09;  355,09;2026-09-03
196097;Nordea European Sustainable Stars Equity Fund;   2666,38; 2666,38;2026-09-03
430975;Nordea Generationsfond 50-tal;    163,52;  163,52;2026-09-03
359315;Nordea Generationsfond 60-tal;    307,06;  307,06;2026-09-03
287656;Nordea Generationsfond 70-tal;    359,57;  359,57;2026-09-03
215996;Nordea Generationsfond 80-tal;    342,82;  342,82;2026-09-03
596429;Nordea Generationsfond 90-tal;    424,03;  424,03;2026-09-03
502633;Nordea Generationsfond Senior;    102,88;  102,88;2026-09-03
282517;Nordea Global;     12,36;   12,36;2026-09-03
995571;Nordea Globala Tillväxtmarknader ;    617,57;  617,57;2026-09-03
469692;Nordea Indienfond;    448,14;  448,14;2026-09-03
653097;Nordea Kinafond;    292,62;  292,62;2026-09-03
861757;Nordea Nordic Fund;      3,41;    3,41;2026-09-03
648964;Nordea Obligationsfond;    124,89;  124,89;2026-09-03
131409;Nordea Realräntefond;    171,36;  171,36;2026-09-03
286294;Nordea Småbolagsfond Norden;    342,72;  342,72;2026-09-03
428078;Nordea Småbolagsfond Sverige;    651,82;  651,82;2026-09-03
840090;Nordea Stratega Ränta;    139,27;  139,27;2026-09-03
613133;Nordea Swedish Bond Stars;    109,64;  109,64;2026-09-03
419101;Odin Emerging Markets C;    579,25;  579,02;2026-09-03
332156;Odin Fastighet C;   1288,24; 1287,74;2026-09-03
562421;Odin Global C;    552,12;  551,90;2026-09-03
562728;Odin Norge C ;   9196,72; 9193,15;2026-09-03
165755;Pareto Aksje Norge B;   5371,96; 5369,87;2026-09-01
912691;Pareto Global B;   4796,39; 4794,53;2026-09-02
134593;Pareto Räntefond A;   1297,99; 1297,99;2026-09-03
917955;Pictet Asian  Equities Ex Japan R;   3808,43; 3807,83;2026-09-03
260919;Pictet Biotech R;  12959,16;12957,14;2026-09-03
882126;Pictet China Equities R;   4558,14; 4557,43;2026-09-03
887497;Pictet Clean Energy Transition R;   2083,65; 2083,33;2026-09-03
296749;Pictet Digital R;   6706,77; 6705,72;2026-09-03
404236;Pictet Emerging Markets R;   7287,36; 7286,22;2026-09-03
280925;Pictet EUR Bonds R;   5209,20; 5208,50;2026-09-02
173435;Pictet Global Emerging Debt R;   4137,86; 4137,22;2026-09-02
690693;Pictet Global Megatrend Selection R;   3921,69; 3921,07;2026-09-03
874271;Pictet Indian Equities R;   7051,24; 7050,14;2026-09-03
910109;Pictet Japanese Equity Opportunities R;   1517,88; 1517,38;2026-09-03
688986;Pictet Longevity R;   2602,14; 2601,73;2026-09-03
923383;Pictet Premium Brands R;   2538,87; 2538,53;2026-09-03
968891;Pictet Security R;   3963,73; 3963,11;2026-09-03
755033;Pictet Timber R;   1791,10; 1790,82;2026-09-03
189258;Pictet Water R;   4535,46; 4534,85;2026-09-03
241661;Pictet-Emerging Corporate Bonds R ;   1323,23; 1323,02;2026-09-02
487108;Prior & Nilsson Realinvest A;   3824,35; 3824,35;2026-09-03
670091;S-Bank Emerging Markets Equity Fund;    259,99;  259,95;2026-09-03
324665;S-Banken Fenno Aktie A;   5696,96; 5696,19;2026-09-03
360495;S-Banken USA Aktie A;    869,10;  868,98;2026-09-03
531310;SEB 3 - SEB Sweden Equity Fund;    139,94;  139,94;2026-09-03
301580;SEB Aktiesparfond;     33,63;   33,63;2026-09-03
914945;SEB Asienfond ex Japan;     44,18;   44,18;2026-09-03
639633;SEB Asset Selection Fund C;    175,14;  175,14;2026-09-02
651679;SEB Dynamic Bond Fund C;    120,30;  120,30;2026-09-03
520759;SEB Dynamisk Aktiefond;     32,91;   32,91;2026-09-02
950774;SEB Emerging Marketsfond;     54,04;   54,04;2026-09-02
556589;SEB Europafond Småbolag;    116,98;  116,98;2026-09-03
988600;SEB Europe Equity Fund;   1450,95; 1450,76;2026-09-02
698952;SEB Global Aktiefond;     41,11;   41,11;2026-09-03
882358;SEB Global High Yield Fund C;    214,56;  214,56;2026-09-02
405704;SEB Green Bond Fund C;    103,16;  103,16;2026-09-02
229922;SEB Läkemedelsfond;     35,29;   35,29;2026-09-03
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5152,96; 5152,96;2026-09-03
484923;SEB Nordenfond;     79,53;   79,53;2026-09-03
710467;SEB Nordic Small Cap Fund;    102,57;  102,57;2026-09-02
997403;SEB Pension Fund C;    239,03;  239,03;2026-09-02
496497;SEB Realräntefond D;     12,65;   12,65;2026-09-03
495482;SEB Sverigefond;     57,95;   57,95;2026-09-03
499731;SEB Sverigefond Småbolag;    137,29;  137,29;2026-09-03
194092;SEB Teknologifond ;    155,64;  155,64;2026-09-02
879114;SEB Världenfond;     28,53;   28,53;2026-09-02
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     62,99;   62,98;2026-09-02
443721;Seligson & Co Euroobligation A;     41,53;   41,52;2026-09-03
479550;Seligson & Co Global Top 25 Brands A;    219,64;  219,61;2026-09-03
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    592,04;  591,96;2026-09-03
303701;Sensor Sverige Select;    442,74;  442,74;2026-09-03
832717;Simplicity Företagsobligationer A;    156,87;  156,87;2026-09-03
934711;Simplicity Global Corporate Bond A;    148,30;  148,30;2026-09-03
418699;Simplicity Likviditet A;    130,47;  130,47;2026-09-03
567140;Simplicity Sverige;    286,99;  286,99;2026-09-03
153007;SKAGEN Focus D;    287,91;  287,80;2026-09-03
984187;SKAGEN Global E;   3780,69; 3779,22;2026-09-03
501981;SKAGEN Kon-Tiki F;   1699,33; 1698,67;2026-09-03
260497;SKAGEN m2 C;    266,88;  266,78;2026-09-03
296327;SKAGEN Vekst C;   7223,30; 7220,50;2026-09-03
546960;Skandia Balanserad;    659,25;  659,25;2026-09-03
654459;Skandia Europa Exponering;   1148,54; 1148,54;2026-09-03
403642;Skandia Försiktig;    257,49;  257,49;2026-09-03
545426;Skandia Global Exponering A;    584,19;  584,19;2026-09-03
582791;Skandia Japan Exponering;    437,97;  437,97;2026-09-03
331983;Skandia Korträntefond;    147,19;  147,19;2026-09-03
256362;Skandia Nordamerika Exponering;    787,50;  787,50;2026-09-03
726117;Skandia Obligationsfond;    187,13;  187,13;2026-09-03
469817;Skandia Realräntefond;    158,90;  158,90;2026-09-03
103606;Skandia Småbolag Sverige;   1530,25; 1530,25;2026-09-03
439471;Skandia Time Global;   1358,96; 1358,96;2026-09-03
511139;Skandia USA;   2477,44; 2477,44;2026-09-03
475301;Skandia Världen;    967,47;  967,47;2026-09-03
465147;Spiltan Globalfond Investmentbolag;    320,80;  320,80;2026-09-03
560599;Spiltan Högräntefond;    142,73;  142,73;2026-09-03
972497;Spiltan Räntefond Sverige;    152,49;  152,49;2026-09-03
152181;Spiltan Småbolagsfond;   1480,00; 1480,00;2026-09-03
391482;SPP Generation 40-tal;    329,19;  329,19;2026-09-03
427310;SPP Generation 50-tal;    529,99;  529,99;2026-09-03
463141;SPP Generation 60-tal;   1031,45; 1031,45;2026-09-03
498972;SPP Generation 70-tal;    557,67;  557,67;2026-09-03
844522;SPP Generation 80-tal;    298,10;  298,10;2026-09-03
459891;Storebrand Emerging Markets A;    290,97;  290,97;2026-09-03
429316;Storebrand Emerging Markets Plus A;    319,09;  319,09;2026-09-03
140673;Storebrand Europa A;    311,68;  311,68;2026-09-03
331686;Storebrand FRN Företagsobligation A;    136,02;  136,02;2026-09-03
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    106,67;  106,67;2026-09-03
912220;Storebrand Global High Dividend Low Volatility A;    375,31;  375,31;2026-09-03
527060;Storebrand Global Indeks A4;   2757,15; 2756,71;2026-09-03
162099;Storebrand Global Multifactor A;    259,35;  259,35;2026-09-03
184119;Storebrand Global Solutions A;    598,14;  598,14;2026-09-03
721506;Storebrand Grön Obligation A;    114,96;  114,96;2026-09-03
176503;Storebrand Japan A;    188,53;  188,53;2026-09-03
442897;Storebrand Kortränta A;    133,71;  133,71;2026-09-03
534800;Storebrand Obligation A;    153,03;  153,03;2026-09-03
248161;Storebrand USA A;    742,81;  742,81;2026-09-03
978981;Swedbank Robur Access Asien A;    523,61;  523,61;2026-09-03
755504;Swedbank Robur Access Europa A;    303,41;  303,41;2026-09-03
114819;Swedbank Robur Access Global A;    410,91;  410,91;2026-09-03
719674;Swedbank Robur Access Sverige A;    390,01;  390,01;2026-09-03
150649;Swedbank Robur Access USA A;    912,59;  912,59;2026-09-03
785022;Swedbank Robur Aktiefond Pension;     81,24;   81,24;2026-09-03
160267;Swedbank Robur Europafond A;     61,26;   61,26;2026-09-03
968420;Swedbank Robur Fastighet A;     68,01;   68,01;2026-09-03
928341;Swedbank Robur Healthcare A;     40,17;   40,17;2026-09-03
749192;Swedbank Robur Mixfond Pension;     35,57;   35,57;2026-09-03
677534;Swedbank Robur Obligation A;     13,93;   13,93;2026-09-03
717611;Swedbank Robur Räntefond Kort A;    112,72;  112,72;2026-09-03
896761;Swedbank Robur Small Cap Europe A;     47,11;   47,11;2026-09-03
856682;Swedbank Robur Småbolagsfond Sverige A;    253,77;  253,77;2026-09-03
607226;Swedbank Robur Sverige A;    860,36;  860,36;2026-09-03
283408;Swedbank Robur Technology A;   1819,67; 1819,67;2026-09-03
855387;Swedbank Robur Transfer 50;    203,63;  203,63;2026-09-03
819557;Swedbank Robur Transfer 60;    356,92;  356,92;2026-09-03
783720;Swedbank Robur Transfer 70;    590,21;  590,21;2026-09-03
747899;Swedbank Robur Transfer 80;    699,38;  699,38;2026-09-03
320762;Swedbank Robur Transfer 90;    538,55;  538,55;2026-09-03
425067;Templeton Emerging Markets Fund A;    844,81;  844,68;2026-09-02
460899;Templeton Global Bond Fund A;     10,38;   10,38;2026-09-02
861229;Tundra Sustainable Frontier Fund A;    355,30;  355,30;2026-09-03
780411;UB Infra Placeringsfond A;   2504,07; 2503,73;2026-09-03
144501;Ålandsbanken Euro Bond S Placeringsfond;    342,00;  342,00;2026-09-02
955435;Ålandsbanken Euro High Yield B Placeringsfond;    585,79;  585,71;2026-09-02
989491;Ålandsbanken Global Aktie B Placeringsfond;    234,20;  234,17;2026-09-02
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    436,73;  436,73;2026-09-02
521104;Ålandsbanken Norden Aktie Placeringsfond;   2321,11; 2321,11;2026-09-02
