Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
291906;D&G Aktiefond;   4746,26; 4746,26;2026-09-21
541235;D&G Global All Cap;    458,53;  458,53;2026-09-21
140491;D&G Småbolag;   1225,78; 1225,78;2026-09-21
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4698,78; 4698,78;2026-09-21
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    163,99;  163,99;2026-09-18
571399;Danske Invest SICAV - Europe Small Cap A;    186,11;  186,11;2026-09-18
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1350,29; 1350,29;2026-09-21
901603;Danske Invest SICAV - Sverige Ränta SI;   1183,22; 1183,22;2026-09-21
463901;Danske Invest SICAV Sverige Småbolag Class SI;    215,98;  215,98;2026-09-18
184580;Delphi Global A2;   2725,91; 2725,91;2026-09-18
326660;DNB Global Emerging Markets S;    171,74;  171,74;2026-09-18
255001;DNB Health Care S;    184,93;  184,93;2026-09-18
290833;DNB SMB S;    195,52;  195,52;2026-09-18
183343;DNB Teknologi S;    277,97;  277,97;2026-09-18
623637;East Capital Global Emerging Markets Sustainable A;    415,40;  415,40;2026-09-21
870907;East Capital Global Frontier Markets A;    318,08;  318,08;2026-09-21
664482;Evli Corporate Bond Placeringsfonden B ;   1449,61; 1449,61;2026-09-18
229625;Evli Emerging Markets Credit Placeringsfonden B;   1388,50; 1388,31;2026-09-18
570044;Evli Finland Select Placeringsfonden B;    915,22;  915,10;2026-09-18
367987;Evli GEM Placeringsfonden B;   2876,74; 2876,35;2026-09-18
793109;Evli Global Placeringsfonden B;   4616,74; 4616,74;2026-09-18
700310;Evli High Yield Placeringsfonden B;   1948,55; 1948,55;2026-09-18
574582;Evli Likviditet Placeringsfonden B;   1209,05; 1209,05;2026-09-18
621631;Evli Short Corporate Bond Placeringsfonden B;    375,08;  375,03;2026-09-18
420463;Evli Sverige Småbolag;   8233,91; 8233,91;2026-09-18
850776;Fidelity - America Fund A;    505,30;  505,23;2026-09-21
994095;Fidelity - Asian Pacific Opportunities Fund A;    387,55;  387,50;2026-09-21
922435;Fidelity - Asian Special Situations Fund A;    852,55;  852,44;2026-09-21
886606;Fidelity - China Consumer  Fund A;    195,53;  195,50;2026-09-21
958264;Fidelity - China Focus Fund A;    118,64;  118,62;2026-09-21
313320;Fidelity - Emerging Asia Fund A;    545,94;  545,87;2026-09-21
349150;Fidelity - Emerging Markets Funds A;    305,26;  305,22;2026-09-21
277491;Fidelity - Global High  Yield Fund A;    176,98;  176,95;2026-09-21
976928;Folksam LO Sverige;    761,08;  761,08;2026-09-21
941096;Folksam LO Världen;    469,23;  469,23;2026-09-21
202002;Fondita Global Megatrends Placeringsfond B;   1587,92; 1587,70;2026-09-21
237834;Fondita Nordic Small Cap Placeringsfond B;   2373,12; 2372,81;2026-09-21
389239;Franklin Biotechnology Discovery Fund;    670,68;  670,58;2026-09-18
170894;Franklin India Fund A ;    581,29;  581,20;2026-09-18
717496;Franklin Mutual Global Discovery Fund A;    327,73;  327,68;2026-09-18
532558;Franklin Natural Resources Fund A;    128,64;  128,62;2026-09-18
496729;Franklin Technology Fund A;    749,47;  749,36;2026-09-18
384107;Franklin U.S. Opportunities Fund A;    396,13;  396,07;2026-09-18
201111;GodFond Sverige & Världen;    628,62;  628,62;2026-09-21
992099;Goldman Sachs Asia Equity Income P;  22542,11;22538,67;2026-09-21
523050;Goldman Sachs Global Equity Impact Opportunities P;   6336,80; 6335,96;2026-09-21
401695;Goldman Sachs Global Social Impact Equity P;  22329,51;22326,11;2026-09-21
666370;Goldman Sachs Greater China Equity P;  19745,25;19742,24;2026-09-21
971010;Goldman Sachs Green Bond P;     88,29;   88,29;2026-09-21
929224;Handelsbanken  USA Index Criteria A1;   1223,04; 1223,04;2026-09-21
840033;Handelsbanken Amerika Tema A1;   2780,75; 2780,75;2026-09-21
504100;Handelsbanken Asien Tema A1;   1529,08; 1529,08;2026-09-21
491233;Handelsbanken Developed Markets Index Criteria A1;    158,03;  158,03;2026-09-21
750075;Handelsbanken Emerging Markets Index A1;    330,28;  330,28;2026-09-21
629543;Handelsbanken Europa Index Criteria A1;    264,20;  264,20;2026-09-21
785907;Handelsbanken Global Index Criteria A1;    730,34;  730,34;2026-09-21
549552;Handelsbanken Global Småbolag Index Criteria A1;    230,54;  230,54;2026-09-21
123679;Handelsbanken Global Tema A1;   1151,43; 1151,43;2026-09-21
644005;Handelsbanken Hälsovård Tema A1;    466,53;  466,53;2026-09-21
687509;Handelsbanken Hållbar Energi A1;    386,23;  386,23;2026-09-21
718205;Handelsbanken Kortränta A1;    164,04;  164,04;2026-09-21
524702;Handelsbanken Långränta A1;    111,93;  111,93;2026-09-21
674630;Handelsbanken Norden Selektiv (A1 SEK);    840,37;  840,37;2026-09-21
751495;Handelsbanken Nordiska Småbolag A1;   1890,54; 1890,54;2026-09-21
167114;Handelsbanken Pension 40 A12;    180,45;  180,45;2026-09-18
314682;Handelsbanken Pension 50 A12;    252,03;  252,03;2026-09-18
350512;Handelsbanken Pension 60 A12;    422,25;  422,25;2026-09-18
278853;Handelsbanken Pension 70 A12;    535,84;  535,84;2026-09-18
243022;Handelsbanken Pension 80 A12;    535,52;  535,52;2026-09-18
952010;Handelsbanken Svenska Småbolag A1;   2513,32; 2513,32;2026-09-21
465914;Handelsbanken Sverige 100 Index Criteria A1;    551,98;  551,98;2026-09-21
638809;Handelsbanken Sverige Index Criteria (A1 SEK);    607,48;  607,48;2026-09-21
602979;Handelsbanken Sverige LM Index (A1 SEK);    124,69;  124,69;2026-09-21
459652;Handelsbanken Sverige Selektiv (A1 SEK);   1023,37; 1023,37;2026-09-21
987842;Handelsbanken Tillväxtmarknad Tema A1;    670,11;  670,11;2026-09-21
500976;HealthInvest Small & Mid Cap Healthcare;    179,63;  179,63;2026-09-18
282632;Holberg Global A;    674,65;  674,39;2026-09-21
318469;Holberg Norge;   1670,74; 1670,10;2026-09-21
712299;Humle Småbolagsfond A;    743,71;  743,71;2026-09-21
307306;Indecap Guide 1 C;    127,75;  127,75;2026-09-18
271478;Indecap Guide 2 C;    294,18;  294,18;2026-09-18
233585;JPMorgan China A;    723,07;  722,96;2026-09-21
305243;JPMorgan Emerging Markets Equity A ;    666,50;  666,40;2026-09-21
124438;JPMorgan Funds - Europe Sustainable Equity Fund;   2735,80; 2735,44;2026-09-21
535569;JPMorgan Funds - Europe Sustainable Small Cap Equity Fund;   1850,28; 1850,04;2026-09-21
676460;Kotak Funds - India Growth Fund;    228,03;  227,99;2026-09-21
895699;Kotak Funds - India Midcap A;    382,39;  382,33;2026-09-21
224493;KPA Blandfond;    537,13;  537,13;2026-09-21
295857;Lannebo Emerging Markets A;    412,27;  412,27;2026-09-21
660829;Lannebo FRN A;    131,82;  131,82;2026-09-21
104786;Lannebo Företagsobligationsfond A;    136,52;  136,52;2026-09-21
964767;Lannebo Global A;    572,43;  572,43;2026-09-21
163923;Lannebo Global Growth A;   1833,60; 1833,60;2026-09-21
294918;Lannebo Kort ränta;    105,02;  105,02;2026-09-21
642298;Lannebo Marknad Pacific;    449,04;  449,04;2026-09-21
678128;Lannebo Marknad USA A;    726,88;  726,88;2026-09-21
878520;Lannebo Mixfond;     40,28;   40,28;2026-09-21
861104;Lannebo Mixfond Offensiv A;    357,86;  357,86;2026-09-21
513722;Lannebo Obligationsfond A;    102,25;  102,25;2026-09-21
844100;Lannebo Realräntefond A;    126,03;  126,03;2026-09-21
694539;Lannebo Small Cap Opportunities A;   7882,43; 7882,43;2026-09-21
842690;Lannebo Småbolag;    193,40;  193,40;2026-09-21
416867;Lannebo Sweden Micro Cap;   2150,06; 2150,06;2026-09-21
771030;Lannebo Teknik;     24,89;   24,89;2026-09-21
313742;Länsförsäkringar Fastighetsfond A;   5539,90; 5539,90;2026-09-21
874560;Länsförsäkringar Företagsobligation Vision ;    125,85;  125,85;2026-09-21
563965;Länsförsäkringar Global Vision A;    123,89;  123,89;2026-09-21
470104;Länsförsäkringar Japan Index;    247,57;  247,57;2026-09-18
420646;Länsförsäkringar Kort Räntefond;    118,30;  118,30;2026-09-21
242081;Länsförsäkringar Lång Räntefond A;    165,50;  165,50;2026-09-21
599795;Länsförsäkringar Mix Vision A;    644,00;  644,00;2026-09-21
515676;Länsförsäkringar Småbolag Sverige Vision A;   1681,72; 1681,72;2026-09-21
814772;Länsförsäkringar Sparmål 2015;    277,59;  277,59;2026-09-21
778944;Länsförsäkringar Sparmål 2020;    309,38;  309,38;2026-09-21
743112;Länsförsäkringar Sparmål 2025;    412,58;  412,58;2026-09-21
707281;Länsförsäkringar Sparmål 2030;    493,93;  493,93;2026-09-21
671453;Länsförsäkringar Sparmål 2035;    291,29;  291,29;2026-09-21
635623;Länsförsäkringar Sparmål 2040;    312,70;  312,70;2026-09-21
832360;Länsförsäkringar Sparmål 2045;    379,95;  379,95;2026-09-21
434274;Länsförsäkringar Tillväxtmarknad Index A;    263,70;  263,70;2026-09-21
456475;Länsförsäkringar USA Aktiv A;   1359,55; 1359,55;2026-09-21
551507;Länsförsäkringar USA Index;   1239,04; 1239,04;2026-09-21
117002;Lärarfond Balanserad;     40,30;   40,30;2026-09-21
981175;Lärarfond Försiktig;     21,06;   21,06;2026-09-21
152835;Lärarfond Offensiv;     57,19;   57,19;2026-09-21
343665;Mercer Passive Sustainable Global Equity UCITS CCF;   1308,78; 1308,78;2026-09-21
615310;Naventi Balanserad Flex;    239,01;  239,01;2026-09-21
447086;Naventi Defensiv Flex;    170,88;  170,88;2026-09-21
727057;Naventi Offensiv Flex;    368,83;  368,83;2026-09-21
196097;Nordea European Sustainable Stars Equity Fund;   2692,36; 2692,36;2026-09-21
430975;Nordea Generationsfond 50-tal;    162,32;  162,32;2026-09-21
359315;Nordea Generationsfond 60-tal;    306,92;  306,92;2026-09-21
287656;Nordea Generationsfond 70-tal;    364,94;  364,94;2026-09-21
215996;Nordea Generationsfond 80-tal;    347,92;  347,92;2026-09-21
596429;Nordea Generationsfond 90-tal;    430,36;  430,36;2026-09-21
502633;Nordea Generationsfond Senior;    102,12;  102,12;2026-09-21
282517;Nordea Global;     12,63;   12,63;2026-09-21
995571;Nordea Globala Tillväxtmarknader ;    645,24;  645,24;2026-09-21
469692;Nordea Indienfond;    453,66;  453,66;2026-09-21
653097;Nordea Kinafond;    300,34;  300,34;2026-09-21
861757;Nordea Nordic Fund;      3,39;    3,39;2026-09-21
648964;Nordea Obligationsfond;    124,46;  124,46;2026-09-21
131409;Nordea Realräntefond;    171,19;  171,19;2026-09-21
286294;Nordea Småbolagsfond Norden;    339,30;  339,30;2026-09-21
428078;Nordea Småbolagsfond Sverige;    642,10;  642,10;2026-09-21
840090;Nordea Stratega Ränta;    138,26;  138,26;2026-09-21
613133;Nordea Swedish Bond Stars;    109,38;  109,38;2026-09-21
419101;Odin Emerging Markets C;    608,88;  608,65;2026-09-21
332156;Odin Fastighet C;   1235,57; 1235,09;2026-09-21
562421;Odin Global C;    560,56;  560,35;2026-09-21
562728;Odin Norge C ;   9234,93; 9231,39;2026-09-21
165755;Pareto Aksje Norge B;   5460,57; 5458,47;2026-09-18
912691;Pareto Global B;   4820,03; 4818,19;2026-09-21
134593;Pareto Räntefond A;   1298,51; 1298,51;2026-09-21
917955;Pictet Asian  Equities Ex Japan R;   4011,62; 4011,01;2026-09-21
260919;Pictet Biotech R;  12482,27;12480,37;2026-09-21
882126;Pictet China Equities R;   4626,18; 4625,47;2026-09-21
887497;Pictet Clean Energy Transition R;   2154,36; 2154,03;2026-09-21
296749;Pictet Digital R;   6892,29; 6891,24;2026-09-21
404236;Pictet Emerging Markets R;   7622,64; 7621,48;2026-09-21
280925;Pictet EUR Bonds R;   5210,02; 5209,33;2026-09-18
173435;Pictet Global Emerging Debt R;   4173,31; 4172,67;2026-09-18
690693;Pictet Global Megatrend Selection R;   3978,37; 3977,76;2026-09-21
874271;Pictet Indian Equities R;   6966,37; 6965,31;2026-09-21
910109;Pictet Japanese Equity Opportunities R;   1531,44; 1531,19;2026-09-18
688986;Pictet Longevity R;   2597,64; 2597,25;2026-09-21
923383;Pictet Premium Brands R;   2508,89; 2508,56;2026-09-21
968891;Pictet Security R;   4351,51; 4350,85;2026-09-21
755033;Pictet Timber R;   1803,15; 1802,88;2026-09-21
189258;Pictet Water R;   4554,93; 4554,32;2026-09-21
241661;Pictet-Emerging Corporate Bonds R ;   1339,20; 1338,99;2026-09-18
487108;Prior & Nilsson Realinvest A;   3777,77; 3777,77;2026-09-21
670091;S-Bank Emerging Markets Equity Fund;    270,81;  270,77;2026-09-21
324665;S-Banken Fenno Aktie A;   5937,38; 5936,59;2026-09-21
360495;S-Banken USA Aktie A;    897,18;  897,06;2026-09-21
531310;SEB 3 - SEB Sweden Equity Fund;    140,05;  140,05;2026-09-21
301580;SEB Aktiesparfond;     34,34;   34,34;2026-09-21
914945;SEB Asienfond ex Japan;     46,30;   46,30;2026-09-21
639633;SEB Asset Selection Fund C;    179,54;  179,54;2026-09-18
651679;SEB Dynamic Bond Fund C;    119,67;  119,67;2026-09-21
520759;SEB Dynamisk Aktiefond;     33,33;   33,33;2026-09-18
950774;SEB Emerging Marketsfond;     56,10;   56,10;2026-09-18
556589;SEB Europafond Småbolag;    116,54;  116,54;2026-09-21
988600;SEB Europe Equity Fund;   1441,21; 1441,02;2026-09-18
698952;SEB Global Aktiefond;     41,72;   41,72;2026-09-21
882358;SEB Global High Yield Fund C;    212,63;  212,63;2026-09-18
405704;SEB Green Bond Fund C;    102,39;  102,39;2026-09-18
229922;SEB Läkemedelsfond;     35,56;   35,56;2026-09-21
916354;SEB Nordamerikafond Små och Medelstora Bolag A;   5184,52; 5184,52;2026-09-21
484923;SEB Nordenfond;     79,25;   79,25;2026-09-21
710467;SEB Nordic Small Cap Fund;    101,46;  101,46;2026-09-18
997403;SEB Pension Fund C;    240,12;  240,12;2026-09-18
496497;SEB Realräntefond D;     12,64;   12,64;2026-09-21
495482;SEB Sverigefond;     58,30;   58,30;2026-09-21
499731;SEB Sverigefond Småbolag;    137,39;  137,39;2026-09-21
194092;SEB Teknologifond ;    164,11;  164,11;2026-09-18
879114;SEB Världenfond;     28,83;   28,83;2026-09-18
383159;SEB Östeuropafond Små och Medelstora Bolag ex Ryssland C;     64,86;   64,85;2026-09-18
443721;Seligson & Co Euroobligation A;     41,78;   41,78;2026-09-21
479550;Seligson & Co Global Top 25 Brands A;    219,36;  219,33;2026-09-21
416982;Seligson & Co Global Top 25 Pharmaceuticals A;    583,66;  583,58;2026-09-21
303701;Sensor Sverige Select;    449,05;  449,05;2026-09-21
832717;Simplicity Företagsobligationer A;    156,84;  156,84;2026-09-21
934711;Simplicity Global Corporate Bond A;    147,41;  147,41;2026-09-21
418699;Simplicity Likviditet A;    130,54;  130,54;2026-09-21
567140;Simplicity Sverige;    287,28;  287,28;2026-09-21
153007;SKAGEN Focus D;    281,51;  281,40;2026-09-21
984187;SKAGEN Global E;   3675,28; 3673,87;2026-09-21
501981;SKAGEN Kon-Tiki F;   1739,06; 1738,40;2026-09-21
260497;SKAGEN m2 C;    264,82;  264,72;2026-09-21
296327;SKAGEN Vekst C;   7203,10; 7200,34;2026-09-21
546960;Skandia Balanserad;    661,92;  661,92;2026-09-21
654459;Skandia Europa Exponering;   1147,76; 1147,76;2026-09-21
403642;Skandia Försiktig;    257,50;  257,50;2026-09-21
545426;Skandia Global Exponering A;    598,49;  598,49;2026-09-21
582791;Skandia Japan Exponering;    444,14;  444,14;2026-09-18
331983;Skandia Korträntefond;    147,29;  147,29;2026-09-21
256362;Skandia Nordamerika Exponering;    812,21;  812,21;2026-09-21
726117;Skandia Obligationsfond;    186,30;  186,30;2026-09-21
469817;Skandia Realräntefond;    158,82;  158,82;2026-09-21
103606;Skandia Småbolag Sverige;   1501,60; 1501,60;2026-09-21
439471;Skandia Time Global;   1393,61; 1393,61;2026-09-21
511139;Skandia USA;   2515,97; 2515,97;2026-09-21
475301;Skandia Världen;    979,03;  979,03;2026-09-21
465147;Spiltan Globalfond Investmentbolag;    320,20;  320,20;2026-09-21
560599;Spiltan Högräntefond;    142,37;  142,37;2026-09-21
972497;Spiltan Räntefond Sverige;    152,59;  152,59;2026-09-21
152181;Spiltan Småbolagsfond;   1472,87; 1472,87;2026-09-21
391482;SPP Generation 40-tal;    329,80;  329,80;2026-09-21
427310;SPP Generation 50-tal;    531,48;  531,48;2026-09-21
463141;SPP Generation 60-tal;   1040,22; 1040,22;2026-09-21
498972;SPP Generation 70-tal;    566,59;  566,59;2026-09-21
844522;SPP Generation 80-tal;    303,23;  303,23;2026-09-21
459891;Storebrand Emerging Markets A;    304,76;  304,76;2026-09-21
429316;Storebrand Emerging Markets Plus A;    334,42;  334,42;2026-09-21
140673;Storebrand Europa A;    312,61;  312,61;2026-09-21
331686;Storebrand FRN Företagsobligation A;    136,08;  136,08;2026-09-21
126268;Storebrand Global Corporate Bond IG 4-6Y A SEK H;    105,83;  105,83;2026-09-21
912220;Storebrand Global High Dividend Low Volatility A;    378,05;  378,05;2026-09-21
527060;Storebrand Global Indeks A4;   2812,74; 2812,32;2026-09-21
162099;Storebrand Global Multifactor A;    264,54;  264,54;2026-09-21
184119;Storebrand Global Solutions A;    603,24;  603,24;2026-09-21
721506;Storebrand Grön Obligation A;    114,51;  114,51;2026-09-21
176503;Storebrand Japan A;    190,99;  190,99;2026-09-18
442897;Storebrand Kortränta A;    133,78;  133,78;2026-09-21
534800;Storebrand Obligation A;    152,55;  152,55;2026-09-21
248161;Storebrand USA A;    763,03;  763,03;2026-09-21
978981;Swedbank Robur Access Asien A;    548,18;  548,18;2026-09-21
755504;Swedbank Robur Access Europa A;    304,00;  304,00;2026-09-21
114819;Swedbank Robur Access Global A;    420,04;  420,04;2026-09-21
719674;Swedbank Robur Access Sverige A;    391,43;  391,43;2026-09-21
150649;Swedbank Robur Access USA A;    938,21;  938,21;2026-09-21
785022;Swedbank Robur Aktiefond Pension;     82,76;   82,76;2026-09-21
160267;Swedbank Robur Europafond A;     61,85;   61,85;2026-09-21
968420;Swedbank Robur Fastighet A;     67,36;   67,36;2026-09-21
928341;Swedbank Robur Healthcare A;     40,19;   40,19;2026-09-21
749192;Swedbank Robur Mixfond Pension;     35,90;   35,90;2026-09-21
677534;Swedbank Robur Obligation A;     13,88;   13,88;2026-09-21
717611;Swedbank Robur Räntefond Kort A;    112,78;  112,78;2026-09-21
896761;Swedbank Robur Small Cap Europe A;     47,06;   47,06;2026-09-21
856682;Swedbank Robur Småbolagsfond Sverige A;    254,12;  254,12;2026-09-21
607226;Swedbank Robur Sverige A;    862,75;  862,75;2026-09-21
283408;Swedbank Robur Technology A;   1970,73; 1970,73;2026-09-21
855387;Swedbank Robur Transfer 50;    204,10;  204,10;2026-09-21
819557;Swedbank Robur Transfer 60;    360,18;  360,18;2026-09-21
783720;Swedbank Robur Transfer 70;    600,27;  600,27;2026-09-21
747899;Swedbank Robur Transfer 80;    714,08;  714,08;2026-09-21
320762;Swedbank Robur Transfer 90;    546,86;  546,86;2026-09-21
425067;Templeton Emerging Markets Fund A;    858,09;  857,96;2026-09-18
460899;Templeton Global Bond Fund A;     10,30;   10,30;2026-09-18
861229;Tundra Sustainable Frontier Fund A;    359,58;  359,58;2026-09-21
780411;UB Infra Placeringsfond A;   2499,55; 2499,22;2026-09-21
144501;Ålandsbanken Euro Bond S Placeringsfond;    339,58;  339,58;2026-09-18
955435;Ålandsbanken Euro High Yield B Placeringsfond;    587,97;  587,89;2026-09-18
989491;Ålandsbanken Global Aktie B Placeringsfond;    238,79;  238,76;2026-09-18
123901;Ålandsbanken Kapitalförvaltning Placeringsfond;    437,78;  437,78;2026-09-18
521104;Ålandsbanken Norden Aktie Placeringsfond;   2309,48; 2309,48;2026-09-18
